index,exe_time,tile_sizes,mark,age
0,0.00429918,"32,16,2,32,1",2,0
1,0.00569155,"32,16,2,32,2",2,0
2,0.0047877,"32,16,1,32,1",2,0
3,0.000898191,"32,16,2,16,1",2,0
4,0.0030909,"16,16,2,32,1",2,0
5,0.000690078,"32,8,2,32,1",2,0
6,0.00411053,"32,16,1,32,2",2,0
7,0.000807032,"32,16,2,16,2",2,0
8,0.000884269,"32,16,1,16,1",2,0
9,0.00778483,"32,16,1,64,1",2,0
10,0.00383588,"16,16,2,32,2",2,0
11,0.000686578,"16,16,2,16,1",2,0
12,0.000524642,"32,8,2,32,2",2,0
13,0.000671576,"32,8,1,32,1",2,0
14,0.000306423,"32,8,2,16,1",2,0
15,0.000530731,"16,8,2,32,1",2,0
16,0.00678593,"16,32,2,32,1",2,0
17,0.000306423,"32,8,2,16,1",2,1
18,0.000226724,"32,8,2,16,2",2,1
19,0.000357348,"32,8,1,16,1",2,1
20,0.000342471,"32,8,4,16,1",2,1
21,0.000259639,"32,8,2,8,1",2,1
22,0.000668784,"32,8,2,32,1",2,1
23,0.000263423,"16,8,2,16,1",2,1
24,0.00047263,"64,8,2,16,1",2,1
25,0.000207947,"32,4,2,16,1",2,1
26,0.000901143,"32,16,2,16,1",2,1
27,0.000251362,"32,8,1,16,2",2,1
28,0.000258682,"32,8,4,16,2",2,1
29,0.000175025,"32,8,2,8,2",2,1
30,0.000529553,"32,8,2,32,2",2,1
31,0.000308546,"32,8,1,8,1",2,1
32,0.000274352,"32,8,4,8,1",2,1
33,0.000670492,"32,8,1,32,1",2,1
34,0.000198158,"16,8,2,16,2",2,1
35,0.000305952,"64,8,2,16,2",2,1
36,0.000264452,"16,8,4,16,1",2,1
37,0.00045933,"64,8,1,16,1",2,1
38,0.000516787,"64,8,4,16,1",2,1
39,0.00021371,"16,8,2,8,1",2,1
40,0.000530771,"16,8,2,32,1",2,1
41,0.000422341,"64,8,2,8,1",2,1
42,0.000849138,"64,8,2,32,1",2,1
43,0.000134227,"32,4,2,16,2",2,1
44,0.000795267,"32,16,2,16,2",2,1
45,0.000224328,"32,4,1,16,1",2,1
46,0.000241465,"32,4,4,16,1",2,1
47,0.000891391,"32,16,1,16,1",2,1
48,0.00104651,"32,16,4,16,1",2,1
49,0.000188778,"32,4,2,8,1",2,1
50,0.000256648,"32,4,2,32,1",2,1
51,0.000454331,"32,16,2,8,1",2,1
52,0.000191004,"16,4,2,16,1",2,1
53,0.000268514,"64,4,2,16,1",2,1
54,0.000686475,"16,16,2,16,1",2,1
55,0.000134227,"32,4,2,16,2",2,2
56,0.000208779,"32,4,2,16,1",2,2
57,0.000111284,"32,4,2,16,3",2,2
58,0.000148906,"32,4,1,16,2",2,2
59,0.000161732,"32,4,4,16,2",2,2
60,0.000115635,"32,4,2,8,2",2,2
61,0.000194675,"32,4,2,32,2",2,2
62,0.000126254,"16,4,2,16,2",2,2
63,0.000168555,"64,4,2,16,2",2,2
64,0.000109488,"32,2,2,16,2",2,2
65,0.000226834,"32,8,2,16,2",2,2
66,0.000224389,"32,4,1,16,1",2,2
67,0.000119408,"32,4,1,16,3",2,2
68,0.000241516,"32,4,4,16,1",2,2
69,0.000149384,"32,4,4,16,3",2,2
70,0.000188844,"32,4,2,8,1",2,2
71,9.89501e-05,"32,4,2,8,3",2,2
72,0.000256757,"32,4,2,32,1",2,2
73,0.000182213,"32,4,2,32,3",2,2
74,0.000119218,"32,4,1,8,2",2,2
75,0.000118272,"32,4,4,8,2",2,2
76,0.000187379,"32,4,1,32,2",2,2
77,0.000191029,"16,4,2,16,1",2,2
78,0.000105005,"16,4,2,16,3",2,2
79,0.000268179,"64,4,2,16,1",2,2
80,0.000139897,"64,4,2,16,3",2,2
81,0.000149749,"16,4,4,16,2",2,2
82,0.000173237,"64,4,1,16,2",2,2
83,0.000251385,"64,4,4,16,2",2,2
84,0.000100353,"16,4,2,8,2",2,2
85,0.000178929,"16,4,2,32,2",2,2
86,0.000147044,"64,4,2,8,2",2,2
87,0.000231953,"64,4,2,32,2",2,2
88,0.000178622,"32,2,2,16,1",2,2
89,8.89521e-05,"32,2,2,16,3",2,2
90,0.000169481,"32,8,2,16,3",2,2
91,0.000104731,"32,2,1,16,2",2,2
92,0.000148412,"32,2,4,16,2",2,2
93,0.000251341,"32,8,1,16,2",2,2
94,0.000258492,"32,8,4,16,2",2,2
95,9.217e-05,"32,2,2,8,2",2,2
96,0.000143778,"32,2,2,32,2",2,2
97,0.000175105,"32,8,2,8,2",2,2
98,0.000530374,"32,8,2,32,2",2,2
99,9.74799e-05,"16,2,2,16,2",2,2
100,0.000123473,"64,2,2,16,2",2,2
101,0.000198192,"16,8,2,16,2",2,2
102,0.000305561,"64,8,2,16,2",2,2
103,8.89521e-05,"32,2,2,16,3",2,3
104,0.000108968,"32,2,2,16,2",2,3
105,6.87083e-05,"32,2,2,16,4",2,3
106,7.79243e-05,"32,2,1,16,3",2,3
107,0.000119716,"32,2,4,16,3",2,3
108,7.17083e-05,"32,2,2,8,3",2,3
109,0.00011875,"32,2,2,32,3",2,3
