index,exe_time,tile_sizes,mark,age
0,0.000906352,"16,32,4,8,1",2,0
1,0.000601803,"16,32,4,8,2",2,0
2,0.000927387,"16,32,2,8,1",2,0
3,0.00131592,"16,32,8,8,1",2,0
4,0.000461587,"16,32,4,4,1",2,0
5,0.00444925,"16,32,4,16,1",2,0
6,0.000714496,"8,32,4,8,1",2,0
7,0.000302431,"16,16,4,8,1",2,0
8,0.000718378,"16,32,2,8,2",2,0
9,0.000638357,"16,32,8,8,2",2,0
10,0.00027715,"16,32,4,4,2",2,0
11,0.00603642,"16,32,4,16,2",2,0
12,0.000504865,"16,32,2,4,1",2,0
13,0.00046655,"16,32,8,4,1",2,0
14,0.00374364,"16,32,2,16,1",2,0
15,0.000459332,"8,32,4,8,2",2,0
16,0.000633665,"8,32,8,8,1",2,0
17,0.000362586,"8,32,4,4,1",2,0
18,0.00248016,"8,32,4,16,1",2,0
19,0.00020507,"16,16,4,8,2",2,0
20,0.000355067,"16,16,2,8,1",2,0
21,0.000330829,"16,16,8,8,1",2,0
22,0.000260921,"16,16,4,4,1",2,0
23,0.000663462,"16,16,4,16,1",2,0
24,0.000262197,"8,16,4,8,1",2,0
25,0.0035371,"8,64,4,8,1",2,0
26,0.00020507,"16,16,4,8,2",2,1
27,0.000302734,"16,16,4,8,1",2,1
28,0.000165333,"16,16,4,8,3",2,1
29,0.000220366,"16,16,2,8,2",2,1
30,0.000224927,"16,16,8,8,2",2,1
31,0.000166704,"16,16,4,4,2",2,1
32,0.0005242,"16,16,4,16,2",2,1
33,0.000183101,"8,16,4,8,2",2,1
34,0.000302682,"32,16,4,8,2",2,1
35,0.000136901,"16,8,4,8,2",2,1
36,0.000603009,"16,32,4,8,2",2,1
37,0.000354862,"16,16,2,8,1",2,1
38,0.000190398,"16,16,2,8,3",2,1
39,0.000332362,"16,16,8,8,1",2,1
40,0.000188161,"16,16,8,8,3",2,1
41,0.000261354,"16,16,4,4,1",2,1
42,0.000132631,"16,16,4,4,3",2,1
43,0.000639574,"16,16,4,16,1",2,1
44,0.000663498,"16,16,4,16,3",2,1
45,0.000198648,"16,16,2,4,2",2,1
46,0.000167046,"16,16,8,4,2",2,1
47,0.000545074,"16,16,2,16,2",2,1
48,0.000262332,"8,16,4,8,1",2,1
49,0.000152534,"8,16,4,8,3",2,1
50,0.000480298,"32,16,4,8,1",2,1
51,0.000231906,"32,16,4,8,3",2,1
52,0.000170752,"8,16,8,8,2",2,1
53,0.000286572,"32,16,2,8,2",2,1
54,0.000384934,"32,16,8,8,2",2,1
55,0.000139758,"8,16,4,4,2",2,1
56,0.000449659,"8,16,4,16,2",2,1
