index,exe_time,tile_sizes,mark,age
0,0.000751466,"32,4,1,64,6",2,0
1,0.000617255,"32,4,1,64,4",2,0
2,0.000685037,"32,4,1,64,8",2,0
3,0.000140165,"32,4,1,32,6",2,0
4,0.00093193,"64,4,1,64,6",2,0
5,0.000161199,"32,2,1,64,6",2,0
6,0.00357249,"32,8,1,64,6",2,0
7,0.000161219,"32,4,1,32,4",2,0
8,0.000158499,"32,4,1,32,8",2,0
9,0.000820173,"64,4,1,64,4",2,0
10,0.000789763,"64,4,1,64,8",2,0
11,0.000150954,"64,4,1,32,6",2,0
12,0.000151653,"32,2,1,64,4",2,0
13,0.000149706,"32,2,1,64,8",2,0
14,0.003551,"32,8,1,64,4",2,0
15,0.00300759,"32,8,1,64,8",2,0
16,7.88581e-05,"32,2,1,32,6",2,0
17,0.000819064,"32,8,1,32,6",2,0
18,0.00016745,"64,2,1,64,6",2,0
19,0.00450572,"64,8,1,64,6",2,0
20,7.88581e-05,"32,2,1,32,6",2,1
21,9.53158e-05,"32,2,1,32,4",2,1
22,7.56464e-05,"32,2,1,32,8",2,1
23,8.63012e-05,"32,2,2,32,6",2,1
24,5.42468e-05,"32,2,1,16,6",2,1
25,8.79824e-05,"64,2,1,32,6",2,1
26,5.24775e-05,"32,1,1,32,6",2,1
27,0.000140181,"32,4,1,32,6",2,1
28,0.000108459,"32,2,2,32,4",2,1
29,8.74498e-05,"32,2,2,32,8",2,1
30,6.47027e-05,"32,2,1,16,4",2,1
31,4.97488e-05,"32,2,1,16,8",2,1
32,5.55281e-05,"32,2,2,16,6",2,1
33,0.000104359,"64,2,1,32,4",2,1
34,8.78812e-05,"64,2,1,32,8",2,1
35,8.1832e-05,"16,2,2,32,6",2,1
36,0.000110882,"64,2,2,32,6",2,1
37,6.75089e-05,"64,2,1,16,6",2,1
38,6.22638e-05,"32,1,1,32,4",2,1
39,4.81509e-05,"32,1,1,32,8",2,1
40,0.000161298,"32,4,1,32,4",2,1
41,0.000158563,"32,4,1,32,8",2,1
42,7.53527e-05,"32,1,2,32,6",2,1
43,0.000138646,"32,4,2,32,6",2,1
44,4.2755e-05,"32,1,1,16,6",2,1
45,9.55676e-05,"32,4,1,16,6",2,1
46,6.96218e-05,"64,1,1,32,6",2,1
47,0.000150926,"64,4,1,32,6",2,1
48,4.2755e-05,"32,1,1,16,6",2,2
49,5.07362e-05,"32,1,1,16,4",2,2
50,3.51764e-05,"32,1,1,16,8",2,2
51,4.32239e-05,"32,1,2,16,6",2,2
52,3.6371e-05,"32,1,1,8,6",2,2
53,4.61096e-05,"64,1,1,16,6",2,2
54,5.42508e-05,"32,2,1,16,6",2,2
55,5.18847e-05,"32,1,2,16,4",2,2
56,3.48138e-05,"32,1,2,16,8",2,2
57,4.90271e-05,"32,1,1,8,4",2,2
58,2.90854e-05,"32,1,1,8,8",2,2
59,3.82654e-05,"32,1,2,8,6",2,2
60,5.85919e-05,"64,1,1,16,4",2,2
61,3.80986e-05,"64,1,1,16,8",2,2
62,3.98146e-05,"16,1,2,16,6",2,2
63,5.70634e-05,"64,1,2,16,6",2,2
64,4.01152e-05,"64,1,1,8,6",2,2
65,6.4947e-05,"32,2,1,16,4",2,2
66,4.99431e-05,"32,2,1,16,8",2,2
67,5.57739e-05,"32,2,2,16,6",2,2
68,4.43794e-05,"32,2,1,8,6",2,2
69,6.78294e-05,"64,2,1,16,6",2,2
70,2.90854e-05,"32,1,1,8,8",2,3
71,3.63736e-05,"32,1,1,8,6",2,3
72,2.40774e-05,"32,1,1,8,12",2,3
73,2.75852e-05,"32,1,2,8,8",2,3
74,3.08843e-05,"32,1,1,4,8",2,3
75,3.32596e-05,"64,1,1,8,8",2,3
76,3.9822e-05,"32,2,1,8,8",2,3
77,3.83113e-05,"32,1,2,8,6",2,3
78,2.3194e-05,"32,1,2,8,12",2,3
79,3.68603e-05,"32,1,1,4,6",2,3
80,2.43861e-05,"32,1,1,4,12",2,3
81,2.51256e-05,"32,1,2,4,8",2,3
82,4.01074e-05,"64,1,1,8,6",2,3
83,2.56672e-05,"64,1,1,8,12",2,3
84,2.65964e-05,"16,1,2,8,8",2,3
85,3.50683e-05,"64,1,2,8,8",2,3
86,3.13018e-05,"64,1,1,4,8",2,3
87,4.43965e-05,"32,2,1,8,6",2,3
88,3.25058e-05,"32,2,1,8,12",2,3
89,3.53312e-05,"32,2,2,8,8",2,3
