5,3,0,5,0,0.000763895,0
5,3,0,5,1,0.000543569,0
5,3,1,5,0,0.000668737,0
5,3,0,4,0,0.000357562,0
6,3,0,5,0,0.000856579,0
5,2,0,5,0,0.000263728,0
5,4,0,5,0,0.00480094,0
5,3,1,5,1,0.000526905,0
5,3,0,4,1,0.00025126,0
5,3,1,4,0,0.000306842,0
6,3,0,5,1,0.000626163,0
4,3,1,5,0,0.000530683,0
6,3,1,5,0,0.000999866,0
6,3,0,4,0,0.000459265,0
5,2,0,5,1,0.000187338,0
5,4,0,5,1,0.00410432,0
5,2,1,5,0,0.000256703,0
5,4,1,5,0,0.00379219,0
5,2,0,4,0,0.000224147,0
5,4,0,4,0,0.000887465,0
6,2,0,5,0,0.000307708,0
5,2,0,5,1,0.000187338,1
5,2,0,5,0,0.000263752,1
5,2,0,5,2,0.000161718,1
5,2,1,5,1,0.000194667,1
5,2,0,4,1,0.000148918,1
6,2,0,5,1,0.000228861,1
5,1,0,5,1,0.000118483,1
5,3,0,5,1,0.000543618,1
5,2,1,5,0,0.000256772,1
5,2,1,5,2,0.00018211,1
5,2,0,4,0,0.000224305,1
5,2,0,4,2,0.000119379,1
5,2,1,4,1,0.000134255,1
6,2,0,5,0,0.000307777,1
6,2,0,5,2,0.00020579,1
4,2,1,5,1,0.000178936,1
6,2,1,5,1,0.000231928,1
6,2,0,4,1,0.000173298,1
5,1,0,5,0,0.000193751,1
5,1,0,5,2,0.000104518,1
5,3,0,5,2,0.000751177,1
5,1,1,5,1,0.000143804,1
5,3,1,5,1,0.000529622,1
5,1,0,4,1,0.000104698,1
5,3,0,4,1,0.000251348,1
6,1,0,5,1,0.000143782,1
6,3,0,5,1,0.000624488,1
5,1,0,5,2,0.000104518,2
5,1,0,5,1,0.000118446,2
5,1,0,5,3,9.49441e-05,2
5,1,1,5,2,0.000118702,2
5,1,0,4,2,7.78689e-05,2
6,1,0,5,2,0.000113141,2
5,0,0,5,2,7.66014e-05,2
5,2,0,5,2,0.000161709,2
5,1,1,5,1,0.000143781,2
5,1,1,5,3,0.000108012,2
5,1,0,4,1,0.000104692,2
5,1,0,4,3,6.44708e-05,2
5,1,1,4,2,8.88469e-05,2
6,1,0,5,1,0.000143708,2
6,1,0,5,3,0.000103933,2
4,1,1,5,2,9.64012e-05,2
6,1,1,5,2,0.000138938,2
6,1,0,4,2,9.53561e-05,2
5,0,0,5,1,9.70522e-05,2
5,0,0,5,3,6.20375e-05,2
5,2,0,5,3,0.000160654,2
5,0,1,5,2,9.12479e-05,2
5,2,1,5,2,0.000182125,2
5,0,0,4,2,6.67482e-05,2
5,2,0,4,2,0.000119321,2
6,0,0,5,2,9.79926e-05,2
6,2,0,5,2,0.000205723,2
5,0,0,5,3,6.20375e-05,3
5,0,0,5,2,7.66138e-05,3
5,0,0,5,4,5.22727e-05,3
5,0,1,5,3,8.31076e-05,3
5,0,0,4,3,5.06317e-05,3
6,0,0,5,3,7.50745e-05,3
5,1,0,5,3,9.50231e-05,3
5,0,1,5,2,9.12693e-05,3
5,0,1,5,4,7.51745e-05,3
5,0,0,4,2,6.67557e-05,3
5,0,0,4,4,4.26566e-05,3
5,0,1,4,3,5.18091e-05,3
6,0,0,5,2,9.80682e-05,3
6,0,0,5,4,6.93776e-05,3
4,0,1,5,3,6.58132e-05,3
6,0,1,5,3,0.00010141,3
6,0,0,4,3,5.81305e-05,3
5,1,0,5,4,7.86147e-05,3
5,1,1,5,3,0.00010807,3
5,1,0,4,3,6.44856e-05,3
6,1,0,5,3,0.000103982,3
5,0,0,4,4,4.26566e-05,4
5,0,0,4,3,5.05623e-05,4
5,0,0,4,5,3.50549e-05,4
5,0,1,4,4,4.31497e-05,4
5,0,0,3,4,3.62702e-05,4
6,0,0,4,4,4.59568e-05,4
5,1,0,4,4,5.41148e-05,4
5,0,1,4,3,5.17497e-05,4
5,0,1,4,5,3.46983e-05,4
5,0,0,3,3,4.88975e-05,4
5,0,0,3,5,2.89361e-05,4
5,0,1,3,4,3.80074e-05,4
6,0,0,4,3,5.81432e-05,4
6,0,0,4,5,3.7765e-05,4
4,0,1,4,4,3.9533e-05,4
6,0,1,4,4,5.66439e-05,4
6,0,0,3,4,3.98372e-05,4
5,1,0,4,3,6.44984e-05,4
5,1,0,4,5,4.95399e-05,4
5,1,1,4,4,5.53452e-05,4
5,1,0,3,4,4.40668e-05,4
6,1,0,4,4,6.72766e-05,4
5,0,0,3,5,2.89361e-05,5
5,0,0,3,4,3.6228e-05,5
5,0,0,3,6,2.39245e-05,5
5,0,1,3,5,2.73581e-05,5
5,0,0,2,5,3.08249e-05,5
6,0,0,3,5,3.32503e-05,5
5,1,0,3,5,3.97803e-05,5
5,0,1,3,4,3.82546e-05,5
5,0,1,3,6,2.31849e-05,5
5,0,0,2,4,3.67247e-05,5
5,0,0,2,6,2.43209e-05,5
5,0,1,2,5,2.50896e-05,5
6,0,0,3,4,4.00812e-05,5
6,0,0,3,6,2.56402e-05,5
4,0,1,3,5,2.65925e-05,5
6,0,1,3,5,3.5111e-05,5
6,0,0,2,5,3.09233e-05,5
5,1,0,3,4,4.43628e-05,5
5,1,0,3,6,3.24781e-05,5
5,1,1,3,5,3.52655e-05,5
5,1,0,2,5,3.71927e-05,5
6,1,0,3,5,4.78837e-05,5
5,0,1,3,6,2.31849e-05,6
5,0,1,3,5,2.73863e-05,6
5,0,1,3,7,1.97158e-05,6
5,0,0,3,6,2.40246e-05,6
5,0,2,3,6,3.16288e-05,6
5,0,1,2,6,1.90942e-05,6
5,0,1,4,6,3.0464e-05,6
4,0,1,3,6,2.16703e-05,6
6,0,1,3,6,2.75894e-05,6
5,1,1,3,6,3.21891e-05,6
5,0,0,3,7,2.30655e-05,6
5,0,2,3,5,3.85689e-05,6
5,0,2,3,7,2.88672e-05,6
5,0,1,2,5,2.51063e-05,6
5,0,1,2,7,1.82409e-05,6
5,0,1,4,5,3.50879e-05,6
5,0,1,4,7,2.7172e-05,6
5,0,0,2,6,2.43421e-05,6
5,0,2,2,6,2.70438e-05,6
5,0,0,4,6,2.99104e-05,6
5,0,2,4,6,6.96118e-05,6
4,0,1,3,5,2.66833e-05,6
4,0,1,3,7,1.92988e-05,6
6,0,1,3,5,3.51647e-05,6
6,0,1,3,7,2.74298e-05,6
4,0,2,3,6,2.44135e-05,6
6,0,0,3,6,2.57585e-05,6
6,0,2,3,6,5.03902e-05,6
4,0,1,2,6,2.0226e-05,6
4,0,1,4,6,2.81655e-05,6
6,0,1,2,6,2.47854e-05,6
6,0,1,4,6,3.60222e-05,6
5,1,1,3,5,3.54261e-05,6
5,1,1,3,7,3.09e-05,6
5,1,0,3,6,3.26127e-05,6
5,1,2,3,6,3.52723e-05,6
5,1,1,2,6,2.40352e-05,6
5,1,1,4,6,5.80411e-05,6
4,1,1,3,6,2.70442e-05,6
6,1,1,3,6,3.86606e-05,6
5,0,1,2,7,1.82409e-05,7
5,0,1,2,6,1.90651e-05,7
5,0,1,2,8,1.51709e-05,7
5,0,0,2,7,2.29738e-05,7
5,0,2,2,7,2.07334e-05,7
5,0,1,1,7,2.30986e-05,7
5,0,1,3,7,1.99087e-05,7
4,0,1,2,7,1.77573e-05,7
6,0,1,2,7,2.16257e-05,7
5,1,1,2,7,2.38458e-05,7
5,0,0,2,6,2.43986e-05,7
5,0,0,2,8,2.10089e-05,7
5,0,2,2,6,2.70598e-05,7
5,0,2,2,8,1.86023e-05,7
5,0,1,1,6,2.33569e-05,7
5,0,1,1,8,2.06544e-05,7
5,0,1,3,8,1.82197e-05,7
5,0,0,1,7,3.21664e-05,7
5,0,2,1,7,1.89318e-05,7
5,0,0,3,7,2.30675e-05,7
5,0,2,3,7,2.88814e-05,7
4,0,1,2,6,2.0255e-05,7
4,0,1,2,8,1.53514e-05,7
6,0,1,2,6,2.48419e-05,7
6,0,1,2,8,2.23672e-05,7
4,0,2,2,7,1.74138e-05,7
6,0,0,2,7,2.24528e-05,7
6,0,2,2,7,3.12574e-05,7
4,0,1,1,7,2.2629e-05,7
4,0,1,3,7,1.92925e-05,7
6,0,1,1,7,2.32366e-05,7
6,0,1,3,7,2.74104e-05,7
5,1,1,2,6,2.40124e-05,7
5,1,1,2,8,1.8621e-05,7
5,1,0,2,7,3.70156e-05,7
