index,exe_time,tile_sizes,mark,age
0,0.000862946,"32,8,1,32,4",2,0
1,0.000751213,"32,8,1,32,3",2,0
2,0.000821574,"32,8,1,32,6",2,0
3,0.000833434,"32,8,2,32,4",2,0
4,0.000198595,"32,8,1,16,4",2,0
5,0.000993333,"64,8,1,32,4",2,0
6,0.000161322,"32,4,1,32,4",2,0
7,0.00378592,"32,16,1,32,4",2,0
8,0.000648902,"32,8,2,32,3",2,0
9,0.000880199,"32,8,2,32,6",2,0
10,0.000191531,"32,8,1,16,3",2,0
11,0.000153994,"32,8,1,16,6",2,0
12,0.00015476,"32,8,2,16,4",2,0
13,0.00103163,"64,8,1,32,3",2,0
14,0.000722441,"64,8,1,32,6",2,0
15,0.000632999,"16,8,2,32,4",2,0
16,0.00113565,"64,8,2,32,4",2,0
17,0.000219717,"64,8,1,16,4",2,0
18,0.000162395,"32,4,1,32,3",2,0
19,0.000140203,"32,4,1,32,6",2,0
20,0.00357336,"32,16,1,32,3",2,0
21,0.00376604,"32,16,1,32,6",2,0
22,0.000141417,"32,4,2,32,4",2,0
23,0.00512457,"32,16,2,32,4",2,0
24,0.000107546,"32,4,1,16,4",2,0
25,0.000984495,"32,16,1,16,4",2,0
26,0.000163707,"64,4,1,32,4",2,0
27,0.000107546,"32,4,1,16,4",2,1
28,0.000119803,"32,4,1,16,3",2,1
29,9.55624e-05,"32,4,1,16,6",2,1
30,0.000100284,"32,4,2,16,4",2,1
31,8.33698e-05,"32,4,1,8,4",2,1
32,0.000125903,"64,4,1,16,4",2,1
33,6.46899e-05,"32,2,1,16,4",2,1
34,0.000198594,"32,8,1,16,4",2,1
35,0.000111707,"32,4,2,16,3",2,1
36,8.84327e-05,"32,4,2,16,6",2,1
37,0.00010084,"32,4,1,8,3",2,1
38,6.72569e-05,"32,4,1,8,6",2,1
39,7.7632e-05,"32,4,2,8,4",2,1
40,0.000137292,"64,4,1,16,3",2,1
41,0.000110257,"64,4,1,16,6",2,1
42,9.40724e-05,"16,4,2,16,4",2,1
43,0.000127833,"64,4,2,16,4",2,1
44,0.000116572,"64,4,1,8,4",2,1
45,7.82035e-05,"32,2,1,16,3",2,1
46,5.42662e-05,"32,2,1,16,6",2,1
47,0.000191598,"32,8,1,16,3",2,1
48,0.000154015,"32,8,1,16,6",2,1
49,6.9275e-05,"32,2,2,16,4",2,1
50,0.000154643,"32,8,2,16,4",2,1
51,5.78662e-05,"32,2,1,8,4",2,1
52,0.000171555,"32,8,1,8,4",2,1
53,7.92967e-05,"64,2,1,16,4",2,1
54,0.00021983,"64,8,1,16,4",2,1
55,5.42662e-05,"32,2,1,16,6",2,2
56,6.46642e-05,"32,2,1,16,4",2,2
57,4.97569e-05,"32,2,1,16,8",2,2
58,5.55344e-05,"32,2,2,16,6",2,2
59,4.42077e-05,"32,2,1,8,6",2,2
60,6.75335e-05,"64,2,1,16,6",2,2
61,4.2763e-05,"32,1,1,16,6",2,2
62,9.56404e-05,"32,4,1,16,6",2,2
63,6.92677e-05,"32,2,2,16,4",2,2
64,5.66627e-05,"32,2,2,16,8",2,2
65,5.78685e-05,"32,2,1,8,4",2,2
66,3.96444e-05,"32,2,1,8,8",2,2
67,4.26934e-05,"32,2,2,8,6",2,2
68,7.92538e-05,"64,2,1,16,4",2,2
69,6.54948e-05,"64,2,1,16,8",2,2
70,4.93204e-05,"16,2,2,16,6",2,2
71,6.51175e-05,"64,2,2,16,6",2,2
72,5.28967e-05,"64,2,1,8,6",2,2
73,5.07249e-05,"32,1,1,16,4",2,2
74,3.5162e-05,"32,1,1,16,8",2,2
75,0.00010357,"32,4,1,16,8",2,2
76,4.32684e-05,"32,1,2,16,6",2,2
77,8.84561e-05,"32,4,2,16,6",2,2
78,3.63807e-05,"32,1,1,8,6",2,2
79,6.72528e-05,"32,4,1,8,6",2,2
80,4.61615e-05,"64,1,1,16,6",2,2
81,0.000110304,"64,4,1,16,6",2,2
82,3.5162e-05,"32,1,1,16,8",2,3
83,4.27841e-05,"32,1,1,16,6",2,3
84,2.96632e-05,"32,1,1,16,12",2,3
85,3.48251e-05,"32,1,2,16,8",2,3
86,2.90489e-05,"32,1,1,8,8",2,3
87,3.78848e-05,"64,1,1,16,8",2,3
88,4.96671e-05,"32,2,1,16,8",2,3
89,4.32318e-05,"32,1,2,16,6",2,3
90,3.02572e-05,"32,1,2,16,12",2,3
91,3.63842e-05,"32,1,1,8,6",2,3
92,2.41043e-05,"32,1,1,8,12",2,3
93,2.75259e-05,"32,1,2,8,8",2,3
94,4.63425e-05,"64,1,1,16,6",2,3
95,3.34766e-05,"64,1,1,16,12",2,3
96,3.26348e-05,"16,1,2,16,8",2,3
97,4.79018e-05,"64,1,2,16,8",2,3
98,3.33221e-05,"64,1,1,8,8",2,3
99,4.37937e-05,"32,2,1,16,12",2,3
100,5.70679e-05,"32,2,2,16,8",2,3
101,3.98111e-05,"32,2,1,8,8",2,3
102,6.56714e-05,"64,2,1,16,8",2,3
103,2.41043e-05,"32,1,1,8,12",2,4
104,2.90542e-05,"32,1,1,8,8",2,4
105,2.2883e-05,"32,1,1,8,16",2,4
106,2.31044e-05,"32,1,2,8,12",2,4
107,2.43521e-05,"32,1,1,4,12",2,4
108,2.58002e-05,"64,1,1,8,12",2,4
109,3.25991e-05,"32,2,1,8,12",2,4
110,2.76087e-05,"32,1,2,8,8",2,4
111,1.98951e-05,"32,1,2,8,16",2,4
112,3.10897e-05,"32,1,1,4,8",2,4
113,2.30031e-05,"32,1,1,4,16",2,4
114,1.9188e-05,"32,1,2,4,12",2,4
115,3.34324e-05,"64,1,1,8,8",2,4
116,2.36527e-05,"64,1,1,8,16",2,4
117,2.16797e-05,"16,1,2,8,12",2,4
118,2.75941e-05,"64,1,2,8,12",2,4
119,2.47867e-05,"64,1,1,4,12",2,4
120,3.99398e-05,"32,2,1,8,8",2,4
121,3.75904e-05,"32,2,1,8,16",2,4
122,3.21884e-05,"32,2,2,8,12",2,4
123,2.92478e-05,"32,2,1,4,12",2,4
124,4.00991e-05,"64,2,1,8,12",2,4
125,1.9188e-05,"32,1,2,4,12",2,5
126,2.51956e-05,"32,1,2,4,8",2,5
127,1.81463e-05,"32,1,2,4,16",2,5
128,2.43617e-05,"32,1,1,4,12",2,5
129,2.70418e-05,"32,1,4,4,12",2,5
130,2.31575e-05,"32,1,2,2,12",2,5
131,2.32143e-05,"32,1,2,8,12",2,5
132,2.02382e-05,"16,1,2,4,12",2,5
133,2.47934e-05,"64,1,2,4,12",2,5
134,2.39633e-05,"32,2,2,4,12",2,5
135,3.14902e-05,"32,1,1,4,8",2,5
136,2.30292e-05,"32,1,1,4,16",2,5
137,2.86561e-05,"32,1,4,4,8",2,5
138,2.06809e-05,"32,1,4,4,16",2,5
139,2.27918e-05,"32,1,2,2,8",2,5
140,2.30969e-05,"32,1,2,2,16",2,5
141,2.76369e-05,"32,1,2,8,8",2,5
142,1.98572e-05,"32,1,2,8,16",2,5
143,2.92332e-05,"32,1,1,2,12",2,5
144,2.53517e-05,"32,1,4,2,12",2,5
145,3.1869e-05,"32,1,4,8,12",2,5
146,2.60644e-05,"16,1,2,4,8",2,5
147,1.77789e-05,"16,1,2,4,16",2,5
148,3.09017e-05,"64,1,2,4,8",2,5
149,2.16401e-05,"64,1,2,4,16",2,5
150,2.12273e-05,"16,1,4,4,12",2,5
151,2.47752e-05,"64,1,1,4,12",2,5
152,3.68299e-05,"64,1,4,4,12",2,5
153,2.25406e-05,"16,1,2,2,12",2,5
154,2.16656e-05,"16,1,2,8,12",2,5
155,2.46755e-05,"64,1,2,2,12",2,5
156,2.76059e-05,"64,1,2,8,12",2,5
157,3.00877e-05,"32,2,2,4,8",2,5
158,2.37975e-05,"32,2,2,4,16",2,5
159,2.92625e-05,"32,2,1,4,12",2,5
160,2.84489e-05,"32,2,4,4,12",2,5
161,2.5161e-05,"32,2,2,2,12",2,5
162,3.21946e-05,"32,2,2,8,12",2,5
163,2.25672e-05,"16,2,2,4,12",2,5
164,3.32121e-05,"64,2,2,4,12",2,5
165,1.77789e-05,"16,1,2,4,16",2,6
166,2.02063e-05,"16,1,2,4,12",2,6
167,1.53639e-05,"16,1,2,4,24",2,6
168,1.7505e-05,"16,1,4,4,16",2,6
169,2.26247e-05,"16,1,2,2,16",2,6
170,1.93003e-05,"16,1,2,8,16",2,6
171,1.82419e-05,"32,1,2,4,16",2,6
172,2.44644e-05,"16,2,2,4,16",2,6
173,2.12704e-05,"16,1,4,4,12",2,6
