index,exe_time,tile_sizes,mark,age
0,0.00014282,"32,8,16,4,8",2,0
1,0.000162158,"32,8,16,4,6",2,0
2,0.00011759,"32,8,16,4,12",2,0
3,9.00173e-05,"32,8,8,4,8",2,0
4,8.90842e-05,"32,8,16,2,8",2,0
5,7.71646e-05,"16,8,16,4,8",2,0
6,0.000271903,"64,8,16,4,8",2,0
7,8.34242e-05,"32,4,16,4,8",2,0
8,0.000237934,"32,16,16,4,8",2,0
9,9.71917e-05,"32,8,8,4,6",2,0
10,8.0391e-05,"32,8,8,4,12",2,0
11,0.000121437,"32,8,16,2,6",2,0
12,8.30128e-05,"32,8,16,2,12",2,0
13,7.09448e-05,"32,8,8,2,8",2,0
14,0.000143194,"32,8,8,8,8",2,0
15,9.48569e-05,"16,8,16,4,6",2,0
16,6.73768e-05,"16,8,16,4,12",2,0
17,0.00033389,"64,8,16,4,6",2,0
18,0.000248337,"64,8,16,4,12",2,0
19,5.40916e-05,"16,8,8,4,8",2,0
20,0.000153049,"64,8,8,4,8",2,0
21,5.41907e-05,"16,8,16,2,8",2,0
22,0.000166214,"64,8,16,2,8",2,0
23,9.05751e-05,"32,4,16,4,6",2,0
24,7.7347e-05,"32,4,16,4,12",2,0
25,0.000251877,"32,16,16,4,6",2,0
26,0.000217589,"32,16,16,4,12",2,0
27,5.72088e-05,"32,4,8,4,8",2,0
28,0.000144811,"32,16,8,4,8",2,0
29,6.08797e-05,"32,4,16,2,8",2,0
30,0.000151072,"32,16,16,2,8",2,0
31,4.87972e-05,"16,4,16,4,8",2,0
32,0.000147814,"64,4,16,4,8",2,0
33,0.000123384,"16,16,16,4,8",2,0
34,4.87972e-05,"16,4,16,4,8",2,1
35,5.33148e-05,"16,4,16,4,6",2,1
36,4.6401e-05,"16,4,16,4,12",2,1
37,3.89931e-05,"16,4,8,4,8",2,1
38,4.18228e-05,"16,4,16,2,8",2,1
39,3.59031e-05,"8,4,16,4,8",2,1
40,8.34493e-05,"32,4,16,4,8",2,1
41,4.06507e-05,"16,2,16,4,8",2,1
42,7.72781e-05,"16,8,16,4,8",2,1
43,4.95138e-05,"16,4,8,4,6",2,1
44,3.36835e-05,"16,4,8,4,12",2,1
45,4.80814e-05,"16,4,16,2,6",2,1
46,3.47781e-05,"16,4,16,2,12",2,1
47,3.81776e-05,"16,4,8,2,8",2,1
48,6.04091e-05,"16,4,8,8,8",2,1
49,4.52975e-05,"8,4,16,4,6",2,1
50,3.31101e-05,"8,4,16,4,12",2,1
51,9.06028e-05,"32,4,16,4,6",2,1
52,7.73802e-05,"32,4,16,4,12",2,1
53,3.19137e-05,"8,4,8,4,8",2,1
54,5.72353e-05,"32,4,8,4,8",2,1
55,2.87444e-05,"8,4,16,2,8",2,1
56,6.09019e-05,"32,4,16,2,8",2,1
57,5.07749e-05,"16,2,16,4,6",2,1
58,3.69603e-05,"16,2,16,4,12",2,1
59,9.4886e-05,"16,8,16,4,6",2,1
60,6.74072e-05,"16,8,16,4,12",2,1
61,3.0507e-05,"16,2,8,4,8",2,1
62,5.39757e-05,"16,8,8,4,8",2,1
63,3.09675e-05,"16,2,16,2,8",2,1
64,5.42202e-05,"16,8,16,2,8",2,1
65,3.31755e-05,"8,2,16,4,8",2,1
66,6.25984e-05,"32,2,16,4,8",2,1
67,4.79929e-05,"8,8,16,4,8",2,1
68,2.87444e-05,"8,4,16,2,8",2,2
69,4.11631e-05,"8,4,16,2,6",2,2
70,2.44222e-05,"8,4,16,2,12",2,2
71,2.82658e-05,"8,4,8,2,8",2,2
72,3.94349e-05,"8,4,32,2,8",2,2
73,2.98829e-05,"8,4,16,1,8",2,2
74,3.5858e-05,"8,4,16,4,8",2,2
75,2.72236e-05,"4,4,16,2,8",2,2
76,4.17354e-05,"16,4,16,2,8",2,2
77,2.61087e-05,"8,2,16,2,8",2,2
78,3.74688e-05,"8,8,16,2,8",2,2
79,3.70698e-05,"8,4,8,2,6",2,2
80,2.29638e-05,"8,4,8,2,12",2,2
81,4.9458e-05,"8,4,32,2,6",2,2
82,3.52646e-05,"8,4,32,2,12",2,2
83,3.66218e-05,"8,4,16,1,6",2,2
84,2.59149e-05,"8,4,16,1,12",2,2
85,4.52231e-05,"8,4,16,4,6",2,2
86,3.30997e-05,"8,4,16,4,12",2,2
87,2.69062e-05,"8,4,8,1,8",2,2
88,3.32237e-05,"8,4,32,1,8",2,2
89,3.17628e-05,"8,4,8,4,8",2,2
90,3.47024e-05,"4,4,16,2,6",2,2
91,2.20949e-05,"4,4,16,2,12",2,2
92,4.80225e-05,"16,4,16,2,6",2,2
93,3.47186e-05,"16,4,16,2,12",2,2
94,2.65508e-05,"4,4,8,2,8",2,2
95,3.38311e-05,"4,4,32,2,8",2,2
96,3.81416e-05,"16,4,8,2,8",2,2
97,5.61578e-05,"16,4,32,2,8",2,2
98,2.77029e-05,"4,4,16,1,8",2,2
99,3.26764e-05,"4,4,16,4,8",2,2
100,3.77995e-05,"16,4,16,1,8",2,2
101,3.44631e-05,"8,2,16,2,6",2,2
102,2.23963e-05,"8,2,16,2,12",2,2
103,5.6971e-05,"8,8,16,2,6",2,2
104,3.6296e-05,"8,8,16,2,12",2,2
105,2.62009e-05,"8,2,8,2,8",2,2
106,3.03853e-05,"8,2,32,2,8",2,2
107,3.64641e-05,"8,8,8,2,8",2,2
108,4.6763e-05,"8,8,32,2,8",2,2
109,2.02222e-05,"8,2,16,1,8",2,2
110,3.34096e-05,"8,2,16,4,8",2,2
111,3.81351e-05,"8,8,16,1,8",2,2
112,4.83439e-05,"8,8,16,4,8",2,2
113,2.61315e-05,"4,2,16,2,8",2,2
114,3.1148e-05,"16,2,16,2,8",2,2
115,3.24171e-05,"4,8,16,2,8",2,2
116,5.46072e-05,"16,8,16,2,8",2,2
117,2.02222e-05,"8,2,16,1,8",2,3
118,2.46001e-05,"8,2,16,1,6",2,3
119,2.22091e-05,"8,2,16,1,12",2,3
120,2.01096e-05,"8,2,8,1,8",2,3
121,2.47415e-05,"8,2,32,1,8",2,3
122,2.62342e-05,"8,2,16,2,8",2,3
123,1.97043e-05,"4,2,16,1,8",2,3
124,2.51966e-05,"16,2,16,1,8",2,3
125,2.75548e-05,"8,1,16,1,8",2,3
126,3.0149e-05,"8,4,16,1,8",2,3
127,2.47516e-05,"8,2,8,1,6",2,3
128,2.37802e-05,"8,2,8,1,12",2,3
129,2.9214e-05,"8,2,32,1,6",2,3
130,2.64789e-05,"8,2,32,1,12",2,3
131,3.46174e-05,"8,2,16,2,6",2,3
132,2.24802e-05,"8,2,16,2,12",2,3
133,2.62912e-05,"8,2,8,2,8",2,3
134,3.05333e-05,"8,2,32,2,8",2,3
135,2.41931e-05,"4,2,16,1,6",2,3
136,2.25759e-05,"4,2,16,1,12",2,3
137,2.97696e-05,"16,2,16,1,6",2,3
138,2.68202e-05,"16,2,16,1,12",2,3
139,1.98216e-05,"4,2,8,1,8",2,3
140,1.98956e-05,"4,2,32,1,8",2,3
141,2.16823e-05,"16,2,8,1,8",2,3
142,3.52726e-05,"16,2,32,1,8",2,3
143,2.60021e-05,"4,2,16,2,8",2,3
144,3.10218e-05,"16,2,16,2,8",2,3
145,3.37041e-05,"8,1,16,1,6",2,3
146,2.5183e-05,"8,1,16,1,12",2,3
147,3.68957e-05,"8,4,16,1,6",2,3
148,2.60249e-05,"8,4,16,1,12",2,3
149,2.77553e-05,"8,1,8,1,8",2,3
150,2.7515e-05,"8,1,32,1,8",2,3
151,2.70366e-05,"8,4,8,1,8",2,3
152,3.34293e-05,"8,4,32,1,8",2,3
153,1.93021e-05,"8,1,16,2,8",2,3
154,2.60652e-05,"4,1,16,1,8",2,3
155,2.82246e-05,"16,1,16,1,8",2,3
156,2.77936e-05,"4,4,16,1,8",2,3
157,3.8026e-05,"16,4,16,1,8",2,3
158,1.93021e-05,"8,1,16,2,8",2,4
159,2.45551e-05,"8,1,16,2,6",2,4
160,2.16226e-05,"8,1,16,2,12",2,4
161,1.94449e-05,"8,1,8,2,8",2,4
162,2.40001e-05,"8,1,32,2,8",2,4
163,2.75625e-05,"8,1,16,1,8",2,4
164,3.18291e-05,"8,1,16,4,8",2,4
165,2.05382e-05,"4,1,16,2,8",2,4
166,2.35117e-05,"16,1,16,2,8",2,4
167,2.63688e-05,"8,2,16,2,8",2,4
168,2.53634e-05,"8,1,8,2,6",2,4
169,2.22923e-05,"8,1,8,2,12",2,4
170,3.05178e-05,"8,1,32,2,6",2,4
171,2.6881e-05,"8,1,32,2,12",2,4
172,3.39114e-05,"8,1,16,1,6",2,4
173,2.51908e-05,"8,1,16,1,12",2,4
174,3.7881e-05,"8,1,16,4,6",2,4
175,2.62099e-05,"8,1,16,4,12",2,4
176,2.77817e-05,"8,1,8,1,8",2,4
177,2.77643e-05,"8,1,32,1,8",2,4
178,2.62095e-05,"8,1,8,4,8",2,4
179,2.60602e-05,"4,1,16,2,6",2,4
180,2.1318e-05,"4,1,16,2,12",2,4
181,2.86395e-05,"16,1,16,2,6",2,4
182,2.49674e-05,"16,1,16,2,12",2,4
183,2.04593e-05,"4,1,8,2,8",2,4
184,2.32343e-05,"4,1,32,2,8",2,4
185,1.96188e-05,"16,1,8,2,8",2,4
186,3.569e-05,"16,1,32,2,8",2,4
187,2.62588e-05,"4,1,16,1,8",2,4
188,3.23552e-05,"4,1,16,4,8",2,4
189,2.82445e-05,"16,1,16,1,8",2,4
190,3.93502e-05,"16,1,16,4,8",2,4
191,3.48094e-05,"8,2,16,2,6",2,4
192,2.25989e-05,"8,2,16,2,12",2,4
193,2.64291e-05,"8,2,8,2,8",2,4
194,3.0676e-05,"8,2,32,2,8",2,4
195,3.34654e-05,"8,2,16,4,8",2,4
196,2.61553e-05,"4,2,16,2,8",2,4
197,3.11924e-05,"16,2,16,2,8",2,4
198,1.93021e-05,"8,1,16,2,8",3,4
199,3.82727e-05,"8,1,8,1,6",3,4
200,2.72392e-05,"8,1,8,1,12",3,4
