index,exe_time,tile_sizes,mark,age
0,8.11726e-05,"8,8,32,2,4",2,0
1,8.14985e-05,"8,8,32,2,3",2,0
2,5.64947e-05,"8,8,32,2,6",2,0
3,5.94552e-05,"8,8,16,2,4",2,0
4,6.79279e-05,"8,8,32,1,4",2,0
5,5.81826e-05,"4,8,32,2,4",2,0
6,0.000109786,"16,8,32,2,4",2,0
7,6.32722e-05,"8,4,32,2,4",2,0
8,0.000103878,"8,16,32,2,4",2,0
9,7.71052e-05,"8,8,16,2,3",2,0
10,5.71894e-05,"8,8,16,2,6",2,0
11,8.40943e-05,"8,8,32,1,3",2,0
12,5.56133e-05,"8,8,32,1,6",2,0
13,5.60287e-05,"8,8,16,1,4",2,0
14,6.74498e-05,"8,8,16,4,4",2,0
15,7.32965e-05,"4,8,32,2,3",2,0
16,5.00764e-05,"4,8,32,2,6",2,0
17,0.000138434,"16,8,32,2,3",2,0
18,9.7004e-05,"16,8,32,2,6",2,0
19,4.88258e-05,"4,8,16,2,4",2,0
20,7.77171e-05,"16,8,16,2,4",2,0
21,5.54716e-05,"4,8,32,1,4",2,0
22,9.89582e-05,"16,8,32,1,4",2,0
23,7.30481e-05,"8,4,32,2,3",2,0
24,4.96838e-05,"8,4,32,2,6",2,0
25,0.000119713,"8,16,32,2,3",2,0
26,9.77899e-05,"8,16,32,2,6",2,0
27,5.37026e-05,"8,4,16,2,4",2,0
28,7.94178e-05,"8,16,16,2,4",2,0
29,3.97488e-05,"8,4,32,1,4",2,0
30,9.15112e-05,"8,16,32,1,4",2,0
31,5.35689e-05,"4,4,32,2,4",2,0
32,8.41236e-05,"16,4,32,2,4",2,0
33,6.89228e-05,"4,16,32,2,4",2,0
34,0.000171487,"16,16,32,2,4",2,0
35,3.97488e-05,"8,4,32,1,4",2,1
36,5.07413e-05,"8,4,32,1,3",2,1
37,3.99307e-05,"8,4,32,1,6",2,1
38,3.44296e-05,"8,4,16,1,4",2,1
39,6.11906e-05,"8,4,64,1,4",2,1
40,6.30777e-05,"8,4,32,2,4",2,1
41,3.25069e-05,"4,4,32,1,4",2,1
42,6.53539e-05,"16,4,32,1,4",2,1
43,2.86653e-05,"8,2,32,1,4",2,1
44,6.77238e-05,"8,8,32,1,4",2,1
45,3.87206e-05,"8,4,16,1,3",2,1
46,3.66759e-05,"8,4,16,1,6",2,1
47,7.34215e-05,"8,4,64,1,3",2,1
48,5.85673e-05,"8,4,64,1,6",2,1
49,7.28369e-05,"8,4,32,2,3",2,1
50,4.95442e-05,"8,4,32,2,6",2,1
51,5.35479e-05,"8,4,16,2,4",2,1
