index,exe_time,tile_sizes,mark,age
0,0.000166717,"4,32,16,4,32",2,0
1,0.000106169,"4,32,16,4,24",2,0
2,0.000148539,"4,32,16,4,48",2,0
3,0.000159422,"4,32,8,4,32",2,0
4,5.79555e-05,"4,32,16,2,32",2,0
5,0.000142047,"2,32,16,4,32",2,0
6,0.000191683,"8,32,16,4,32",2,0
7,5.38054e-05,"4,16,16,4,32",2,0
8,0.00106086,"4,64,16,4,32",2,0
9,0.000116776,"4,32,8,4,24",2,0
10,0.00016879,"4,32,8,4,48",2,0
11,6.29569e-05,"4,32,16,2,24",2,0
12,5.85323e-05,"4,32,16,2,48",2,0
13,6.01818e-05,"4,32,8,2,32",2,0
14,0.000908918,"4,32,8,8,32",2,0
15,0.000104091,"2,32,16,4,24",2,0
16,0.000146331,"2,32,16,4,48",2,0
17,0.000117328,"8,32,16,4,24",2,0
18,10000000000.0,"8,32,16,4,48",2,0
19,0.000164622,"8,32,8,4,32",2,0
20,5.28601e-05,"2,32,16,2,32",2,0
21,6.71445e-05,"8,32,16,2,32",2,0
22,5.55464e-05,"4,16,16,4,24",2,0
23,5.11877e-05,"4,16,16,4,48",2,0
24,0.00106857,"4,64,16,4,24",2,0
25,10000000000.0,"4,64,16,4,48",2,0
26,5.15403e-05,"4,16,8,4,32",2,0
27,0.00121135,"4,64,8,4,32",2,0
28,3.33921e-05,"4,16,16,2,32",2,0
29,0.000157683,"4,64,16,2,32",2,0
30,5.03668e-05,"2,16,16,4,32",2,0
31,6.07843e-05,"8,16,16,4,32",2,0
32,0.00107322,"2,64,16,4,32",2,0
33,10000000000.0,"8,64,16,4,32",2,0
34,3.33921e-05,"4,16,16,2,32",2,1
35,3.69357e-05,"4,16,16,2,24",2,1
36,3.34376e-05,"4,16,16,2,48",2,1
37,3.5401e-05,"4,16,8,2,32",2,1
38,3.72029e-05,"4,16,32,2,32",2,1
39,2.39104e-05,"4,16,16,1,32",2,1
40,5.38131e-05,"4,16,16,4,32",2,1
41,3.11671e-05,"2,16,16,2,32",2,1
42,4.01805e-05,"8,16,16,2,32",2,1
43,2.09573e-05,"4,8,16,2,32",2,1
44,5.79524e-05,"4,32,16,2,32",2,1
45,3.78353e-05,"4,16,8,2,24",2,1
