index,exe_time,tile_sizes,mark,age
0,0.000449364,"8,8,16,12,8",2,0
1,0.000517791,"8,8,16,12,6",2,0
2,0.000404339,"8,8,16,12,12",2,0
3,0.000362994,"8,8,16,8,8",2,0
4,0.000709519,"8,8,16,16,8",2,0
5,0.000402017,"4,8,16,12,8",2,0
6,0.000673313,"16,8,16,12,8",2,0
7,0.000338898,"8,4,16,12,8",2,0
8,0.0010369,"8,16,16,12,8",2,0
9,0.0004492,"8,8,16,8,6",2,0
10,0.000323585,"8,8,16,8,12",2,0
11,0.000793608,"8,8,16,16,6",2,0
12,0.000662832,"8,8,16,16,12",2,0
13,0.000476448,"4,8,16,12,6",2,0
14,0.000390643,"4,8,16,12,12",2,0
15,0.00075461,"16,8,16,12,6",2,0
16,0.000986042,"16,8,16,12,12",2,0
17,0.000340078,"4,8,16,8,8",2,0
18,0.000566121,"4,8,16,16,8",2,0
19,0.000530716,"16,8,16,8,8",2,0
20,0.00119073,"16,8,16,16,8",2,0
21,0.0003953,"8,4,16,12,6",2,0
22,0.000288583,"8,4,16,12,12",2,0
23,0.00102345,"8,16,16,12,6",2,0
24,0.000953217,"8,16,16,12,12",2,0
25,0.000323793,"8,4,16,8,8",2,0
26,0.000652807,"8,4,16,16,8",2,0
27,0.000524831,"8,16,16,8,8",2,0
28,0.00387898,"8,16,16,16,8",2,0
29,0.000331852,"4,4,16,12,8",2,0
30,0.000477315,"16,4,16,12,8",2,0
31,0.00102306,"4,16,16,12,8",2,0
32,0.00151904,"16,16,16,12,8",2,0
33,0.000288583,"8,4,16,12,12",2,1
34,0.000338208,"8,4,16,12,8",2,1
35,0.000284659,"8,4,16,12,16",2,1
36,0.000348464,"8,4,16,8,12",2,1
37,0.000613745,"8,4,16,16,12",2,1
38,0.000374441,"4,4,16,12,12",2,1
39,0.000428241,"16,4,16,12,12",2,1
40,0.0003448,"8,2,16,12,12",2,1
41,0.000404587,"8,8,16,12,12",2,1
42,0.00032004,"8,4,16,8,8",2,1
43,0.000311584,"8,4,16,8,16",2,1
44,0.000647693,"8,4,16,16,8",2,1
45,0.000582038,"8,4,16,16,16",2,1
46,0.000328965,"4,4,16,12,8",2,1
47,0.000295485,"4,4,16,12,16",2,1
48,0.000473532,"16,4,16,12,8",2,1
49,0.000375421,"16,4,16,12,16",2,1
50,0.000343468,"4,4,16,8,12",2,1
51,0.000524614,"4,4,16,16,12",2,1
52,0.000385086,"16,4,16,8,12",2,1
53,0.00104728,"16,4,16,16,12",2,1
54,0.00034666,"8,2,16,12,8",2,1
55,0.000326286,"8,2,16,12,16",2,1
56,0.000400602,"8,8,16,12,16",2,1
57,0.000423451,"8,2,16,8,12",2,1
58,0.000956327,"8,2,16,16,12",2,1
59,0.000325774,"8,8,16,8,12",2,1
60,0.000667713,"8,8,16,16,12",2,1
61,0.000351746,"4,2,16,12,12",2,1
62,0.000342793,"16,2,16,12,12",2,1
63,0.000393344,"4,8,16,12,12",2,1
64,0.000992299,"16,8,16,12,12",2,1
65,0.000284659,"8,4,16,12,16",2,2
66,0.000250108,"8,4,16,12,24",2,2
67,0.000312169,"8,4,16,8,16",2,2
68,0.000582218,"8,4,16,16,16",2,2
69,0.000295093,"4,4,16,12,16",2,2
70,0.00037578,"16,4,16,12,16",2,2
71,0.000324746,"8,2,16,12,16",2,2
72,0.000397667,"8,8,16,12,16",2,2
73,0.000346797,"8,4,16,8,12",2,2
74,0.00031102,"8,4,16,8,24",2,2
75,0.000613897,"8,4,16,16,12",2,2
76,0.000587854,"8,4,16,16,24",2,2
77,0.000375024,"4,4,16,12,12",2,2
