index,exe_time,tile_sizes,mark,age
0,0.301173,"2,256,16,48,4",2,0
1,0.300926,"2,256,16,48,3",2,0
2,0.293689,"2,256,16,48,6",2,0
3,0.151081,"2,128,16,48,4",2,0
4,0.150929,"2,128,16,48,3",2,0
5,0.147287,"2,128,16,48,6",2,0
6,0.147287,"2,128,16,48,6",2,1
7,0.151164,"2,128,16,48,4",2,1
8,0.1466,"2,128,16,48,8",2,1
9,0.150379,"4,128,16,48,6",2,1
10,0.0741508,"2,64,16,48,6",2,1
11,0.293295,"2,256,16,48,6",2,1
12,0.153345,"4,128,16,48,4",2,1
13,0.148804,"4,128,16,48,8",2,1
14,0.147787,"4,128,8,48,6",2,1
15,0.0758986,"2,64,16,48,4",2,1
16,0.0739203,"2,64,16,48,8",2,1
17,0.291658,"2,256,16,48,8",2,1
18,0.0751829,"4,64,16,48,6",2,1
19,0.0739203,"2,64,16,48,8",2,2
20,0.0739527,"2,64,16,48,6",2,2
21,0.0738545,"2,64,16,48,12",2,2
22,0.0749487,"4,64,16,48,8",2,2
23,0.0376359,"2,32,16,48,8",2,2
24,0.145622,"2,128,16,48,8",2,2
25,0.0748804,"4,64,16,48,6",2,2
26,0.074996,"4,64,16,48,12",2,2
27,0.0734073,"4,64,8,48,8",2,2
28,0.0375852,"2,32,16,48,6",2,2
29,0.0375249,"2,32,16,48,12",2,2
30,0.145461,"2,128,16,48,12",2,2
31,0.0378806,"4,32,16,48,8",2,2
32,0.1482,"4,128,16,48,8",2,2
33,0.0375249,"2,32,16,48,12",2,3
34,0.0373223,"2,32,16,48,8",2,3
35,10000000000.0,"2,32,16,48,16",2,3
36,0.0377393,"4,32,16,48,12",2,3
37,0.0179795,"2,16,16,48,12",2,3
38,0.0736115,"2,64,16,48,12",2,3
39,0.0380007,"4,32,16,48,8",2,3
40,10000000000.0,"4,32,16,48,16",2,3
41,0.0374414,"4,32,8,48,12",2,3
42,0.0223497,"2,16,16,48,8",2,3
43,10000000000.0,"2,16,16,48,16",2,3
44,10000000000.0,"2,64,16,48,16",2,3
45,0.0214293,"4,16,16,48,12",2,3
46,0.0751419,"4,64,16,48,12",2,3
47,0.0179795,"2,16,16,48,12",2,4
48,0.0221641,"2,16,16,48,8",2,4
49,10000000000.0,"2,16,16,48,16",2,4
50,0.0213695,"4,16,16,48,12",2,4
51,0.00826656,"2,8,16,48,12",2,4
52,0.0240252,"4,16,16,48,8",2,4
53,10000000000.0,"4,16,16,48,16",2,4
54,0.0191766,"4,16,8,48,12",2,4
55,0.0106237,"2,8,16,48,8",2,4
56,10000000000.0,"2,8,16,48,16",2,4
57,0.0376059,"2,32,16,48,8",2,4
58,10000000000.0,"2,32,16,48,16",2,4
59,0.00951005,"4,8,16,48,12",2,4
60,0.037938,"4,32,16,48,12",2,4
61,0.00826656,"2,8,16,48,12",2,5
62,0.0105777,"2,8,16,48,8",2,5
63,10000000000.0,"2,8,16,48,16",2,5
64,0.00933081,"4,8,16,48,12",2,5
65,0.00165481,"2,4,16,48,12",2,5
66,0.00929519,"4,8,16,48,8",2,5
67,10000000000.0,"4,8,16,48,16",2,5
68,0.00970059,"4,8,8,48,12",2,5
69,0.00142143,"2,4,16,48,8",2,5
70,10000000000.0,"2,4,16,48,16",2,5
71,0.0222882,"2,16,16,48,8",2,5
72,10000000000.0,"2,16,16,48,16",2,5
73,0.00136421,"4,4,16,48,12",2,5
74,0.0215196,"4,16,16,48,12",2,5
75,0.00136421,"4,4,16,48,12",2,6
76,0.00117974,"4,4,16,48,8",2,6
77,10000000000.0,"4,4,16,48,16",2,6
78,0.00119062,"4,4,8,48,12",2,6
79,0.001667,"2,4,16,48,12",2,6
80,0.00161344,"8,4,16,48,12",2,6
81,0.00113961,"4,2,16,48,12",2,6
82,0.00952726,"4,8,16,48,12",2,6
83,0.00114713,"4,4,8,48,8",2,6
84,0.00123229,"4,4,8,48,16",2,6
85,0.00103412,"4,4,8,32,12",2,6
86,0.00142137,"2,4,16,48,8",2,6
87,10000000000.0,"2,4,16,48,16",2,6
88,0.00162252,"8,4,16,48,8",2,6
89,10000000000.0,"8,4,16,48,16",2,6
90,0.00103898,"8,4,8,48,12",2,6
91,0.000990563,"4,2,16,48,8",2,6
92,10000000000.0,"4,2,16,48,16",2,6
93,0.00923892,"4,8,16,48,8",2,6
94,10000000000.0,"4,8,16,48,16",2,6
95,0.00108169,"4,2,8,48,12",2,6
96,0.00968062,"4,8,8,48,12",2,6
97,0.00132995,"2,2,16,48,12",2,6
98,0.00156688,"8,2,16,48,12",2,6
99,0.00971309,"8,8,16,48,12",2,6
100,0.000990563,"4,2,16,48,8",2,7
101,0.00116761,"4,2,16,48,6",2,7
102,0.00113958,"4,2,16,48,12",2,7
103,0.000908787,"4,2,8,48,8",2,7
104,0.00116879,"2,2,16,48,8",2,7
105,0.00164919,"8,2,16,48,8",2,7
106,0.00142453,"4,1,16,48,8",2,7
107,0.00118795,"4,4,16,48,8",2,7
108,0.00108875,"4,2,8,48,6",2,7
109,0.00108342,"4,2,8,48,12",2,7
110,0.0014484,"4,2,8,32,8",2,7
111,0.00118841,"2,2,16,48,6",2,7
112,0.00132704,"2,2,16,48,12",2,7
113,0.00172622,"8,2,16,48,6",2,7
114,0.00156736,"8,2,16,48,12",2,7
115,0.000993274,"8,2,8,48,8",2,7
116,0.00142247,"4,1,16,48,6",2,7
117,0.00147061,"4,1,16,48,12",2,7
118,0.00141471,"4,4,16,48,6",2,7
119,0.00152646,"4,1,8,48,8",2,7
120,0.00114698,"4,4,8,48,8",2,7
121,0.00234406,"2,1,16,48,8",2,7
122,0.00156178,"8,1,16,48,8",2,7
123,0.00142217,"2,4,16,48,8",2,7
124,0.00162089,"8,4,16,48,8",2,7
125,0.000908787,"4,2,8,48,8",2,8
126,0.00109209,"4,2,8,48,6",2,8
127,0.00108842,"4,2,8,48,12",2,8
128,0.00145408,"4,2,8,32,8",2,8
129,0.000996452,"8,2,8,48,8",2,8
130,0.00153197,"4,1,8,48,8",2,8
131,0.00115439,"4,4,8,48,8",2,8
132,0.00117322,"4,2,16,48,6",2,8
133,0.00114388,"4,2,16,48,12",2,8
134,0.00151432,"4,2,8,32,6",2,8
135,0.00141188,"4,2,8,32,12",2,8
136,0.00105898,"8,2,8,48,6",2,8
137,0.00108527,"8,2,8,48,12",2,8
138,0.00117054,"2,2,16,48,8",2,8
139,0.00165895,"8,2,16,48,8",2,8
140,0.00173477,"8,2,8,32,8",2,8
141,0.00154201,"4,1,8,48,6",2,8
142,0.00144454,"4,1,8,48,12",2,8
143,0.00138786,"4,4,8,48,6",2,8
144,0.00119636,"4,4,8,48,12",2,8
145,0.00142966,"4,1,16,48,8",2,8
146,0.00119224,"4,4,16,48,8",2,8
147,0.00264768,"4,1,8,32,8",2,8
148,0.00138221,"4,4,8,32,8",2,8
149,0.00137478,"8,1,8,48,8",2,8
150,0.00103262,"8,4,8,48,8",2,8
151,0.000908787,"4,2,8,48,8",3,8
152,0.0011911,"2,2,16,48,6",3,8
153,0.00133256,"2,2,16,48,12",3,8
154,0.00173485,"8,2,16,48,6",3,8
155,0.0015773,"8,2,16,48,12",3,8
156,0.00174238,"8,2,8,32,6",3,8
157,0.00173236,"8,2,8,32,12",3,8
158,0.0014269,"4,1,16,48,6",3,8
159,0.00147615,"4,1,16,48,12",3,8
160,0.00142068,"4,4,16,48,6",3,8
161,0.00267266,"4,1,8,32,6",3,8
162,0.00260012,"4,1,8,32,12",3,8
163,0.00154221,"4,4,8,32,6",3,8
164,0.00103919,"4,4,8,32,12",3,8
165,0.00135973,"8,1,8,48,6",3,8
166,0.00134488,"8,1,8,48,12",3,8
167,0.00122709,"8,4,8,48,6",3,8
168,0.00104389,"8,4,8,48,12",3,8
169,0.0023554,"2,1,16,48,8",3,8
170,0.00157063,"8,1,16,48,8",3,8
171,0.00142762,"2,4,16,48,8",3,8
172,0.00163223,"8,4,16,48,8",3,8
173,0.0026498,"8,1,8,32,8",3,8
174,0.00126086,"8,4,8,32,8",3,8
175,0.000908787,"4,2,8,48,8",4,8
176,0.00171654,"2,1,16,48,6",4,8
177,0.00227717,"2,1,16,48,12",4,8
178,0.00166924,"8,1,16,48,6",4,8
179,0.00154677,"8,1,16,48,12",4,8
180,0.00163978,"2,4,16,48,6",4,8
181,0.00167293,"2,4,16,48,12",4,8
182,0.00166742,"8,4,16,48,6",4,8
183,0.00162434,"8,4,16,48,12",4,8
184,0.00264863,"8,1,8,32,6",4,8
185,0.00263472,"8,1,8,32,12",4,8
186,0.00127954,"8,4,8,32,6",4,8
187,0.00118332,"8,4,8,32,12",4,8
188,0.000908787,"4,2,8,48,8",5,8
