index,exe_time,tile_sizes,mark,age
0,0.0565557,"8,32,8,48,4",2,0
1,0.0792915,"8,32,8,48,3",2,0
2,0.0381043,"8,32,8,48,6",2,0
3,0.0740715,"8,32,16,48,4",2,0
4,0.0319227,"8,32,8,32,4",2,0
5,0.0384438,"4,32,8,48,4",2,0
6,0.100617,"16,32,8,48,4",2,0
7,0.0265738,"8,16,8,48,4",2,0
8,0.0771886,"8,64,8,48,4",2,0
9,0.0733401,"8,32,16,48,3",2,0
10,0.0534139,"8,32,16,48,6",2,0
11,0.0477739,"8,32,8,32,3",2,0
12,0.034841,"8,32,8,32,6",2,0
13,0.0384923,"4,32,8,48,3",2,0
14,0.0375097,"4,32,8,48,6",2,0
15,0.0623379,"16,32,8,48,3",2,0
16,0.053432,"16,32,8,48,6",2,0
17,0.0393268,"4,32,16,48,4",2,0
18,0.113464,"16,32,16,48,4",2,0
19,0.0265501,"4,32,8,32,4",2,0
20,0.0519217,"16,32,8,32,4",2,0
21,0.0309446,"8,16,8,48,3",2,0
22,0.0234909,"8,16,8,48,6",2,0
23,0.0875142,"8,64,8,48,3",2,0
24,0.0752323,"8,64,8,48,6",2,0
25,0.0301596,"8,16,16,48,4",2,0
26,0.108925,"8,64,16,48,4",2,0
27,0.0217325,"8,16,8,32,4",2,0
28,0.0567886,"8,64,8,32,4",2,0
29,0.024232,"4,16,8,48,4",2,0
30,0.039924,"16,16,8,48,4",2,0
31,0.0754592,"4,64,8,48,4",2,0
32,0.0217325,"8,16,8,32,4",2,1
33,0.0213197,"8,16,8,32,3",2,1
34,0.0184722,"8,16,8,32,6",2,1
35,0.0259168,"8,16,6,32,4",2,1
36,0.0240026,"8,16,12,32,4",2,1
37,0.0158024,"8,16,8,24,4",2,1
38,0.0267297,"8,16,8,48,4",2,1
39,0.0149983,"4,16,8,32,4",2,1
40,0.0350055,"16,16,8,32,4",2,1
41,0.00342666,"8,8,8,32,4",2,1
42,0.0320391,"8,32,8,32,4",2,1
43,0.0201121,"8,16,6,32,3",2,1
44,0.0172981,"8,16,6,32,6",2,1
45,0.0372186,"8,16,12,32,3",2,1
46,0.0183245,"8,16,12,32,6",2,1
47,0.00473756,"8,16,8,24,3",2,1
48,0.0143727,"8,16,8,24,6",2,1
49,0.0310315,"8,16,8,48,3",2,1
50,0.0235821,"8,16,8,48,6",2,1
51,0.0135999,"4,16,8,32,3",2,1
52,0.0177966,"4,16,8,32,6",2,1
53,0.0380402,"16,16,8,32,3",2,1
54,0.0214198,"16,16,8,32,6",2,1
55,0.0182197,"4,16,12,32,4",2,1
56,0.0290371,"16,16,6,32,4",2,1
57,0.0322148,"16,16,12,32,4",2,1
58,0.0086904,"4,16,8,24,4",2,1
59,0.0242726,"4,16,8,48,4",2,1
60,0.0243565,"16,16,8,24,4",2,1
61,0.0400469,"16,16,8,48,4",2,1
62,0.00290978,"8,8,8,32,3",2,1
63,0.00364612,"8,8,8,32,6",2,1
64,0.047765,"8,32,8,32,3",2,1
65,0.0346473,"8,32,8,32,6",2,1
66,0.00279354,"8,8,6,32,4",2,1
67,0.00383055,"8,8,12,32,4",2,1
68,0.0414488,"8,32,6,32,4",2,1
69,0.0525298,"8,32,12,32,4",2,1
70,0.000961811,"8,8,8,24,4",2,1
71,0.0154796,"8,8,8,48,4",2,1
72,0.0295538,"8,32,8,24,4",2,1
73,0.0031203,"4,8,8,32,4",2,1
74,0.00426349,"16,8,8,32,4",2,1
75,0.0265619,"4,32,8,32,4",2,1
76,0.0519651,"16,32,8,32,4",2,1
77,0.000961811,"8,8,8,24,4",2,2
