index,exe_time,tile_sizes,mark,age
0,0.00352076,"8,8,4,32,8",2,0
1,0.00297452,"8,8,4,32,6",2,0
2,0.00304166,"8,8,4,32,12",2,0
3,0.00308623,"8,8,6,32,8",2,0
4,0.000722312,"8,8,4,24,8",2,0
5,0.00925733,"8,8,4,48,8",2,0
6,0.00321732,"16,8,4,32,8",2,0
7,0.0008963,"8,4,4,32,8",2,0
8,0.0130813,"8,16,4,32,8",2,0
9,0.00332029,"8,8,6,32,6",2,0
10,0.00317255,"8,8,6,32,12",2,0
11,0.000845335,"8,8,4,24,6",2,0
12,0.000821694,"8,8,4,24,12",2,0
13,0.0099744,"8,8,4,48,6",2,0
14,0.00931328,"8,8,4,48,12",2,0
15,0.00353012,"16,8,4,32,6",2,0
16,0.00253393,"16,8,4,32,12",2,0
17,0.00284347,"16,8,3,32,8",2,0
18,0.00348045,"16,8,6,32,8",2,0
19,0.00076785,"16,8,4,24,8",2,0
20,0.0053446,"16,8,4,48,8",2,0
21,0.000706196,"8,4,4,32,6",2,0
22,0.000866463,"8,4,4,32,12",2,0
23,0.0122552,"8,16,4,32,6",2,0
24,0.0163446,"8,16,4,32,12",2,0
25,0.00107722,"8,4,6,32,8",2,0
26,0.0181466,"8,16,6,32,8",2,0
27,0.00046861,"8,4,4,24,8",2,0
28,0.00092089,"8,4,4,48,8",2,0
29,0.00519207,"8,16,4,24,8",2,0
30,0.0244567,"8,16,4,48,8",2,0
31,0.000810706,"16,4,4,32,8",2,0
32,0.0156184,"16,16,4,32,8",2,0
33,0.00046861,"8,4,4,24,8",2,1
34,0.000514477,"8,4,4,24,6",2,1
35,0.000419631,"8,4,4,24,12",2,1
36,0.000408358,"8,4,4,16,8",2,1
37,0.000896046,"8,4,4,32,8",2,1
38,0.0004605,"16,4,4,24,8",2,1
39,0.00036694,"8,2,4,24,8",2,1
40,0.000731253,"8,8,4,24,8",2,1
41,0.000429264,"8,4,4,16,6",2,1
42,0.000351435,"8,4,4,16,12",2,1
43,0.000709215,"8,4,4,32,6",2,1
44,0.000872673,"8,4,4,32,12",2,1
45,0.000519463,"16,4,4,24,6",2,1
46,0.000418542,"16,4,4,24,12",2,1
47,0.000495901,"16,4,2,24,8",2,1
48,0.000419619,"16,4,4,16,8",2,1
49,0.00081842,"16,4,4,32,8",2,1
50,0.000399351,"8,2,4,24,6",2,1
51,0.000333749,"8,2,4,24,12",2,1
52,0.000850267,"8,8,4,24,6",2,1
53,0.000829159,"8,8,4,24,12",2,1
54,0.000391295,"8,2,4,16,8",2,1
55,0.000771424,"8,2,4,32,8",2,1
56,0.000501661,"8,8,4,16,8",2,1
57,0.00033018,"16,2,4,24,8",2,1
58,0.000771416,"16,8,4,24,8",2,1
59,0.00033018,"16,2,4,24,8",2,2
60,0.000400357,"16,2,4,24,6",2,2
61,0.000304643,"16,2,4,24,12",2,2
62,0.000333861,"16,2,2,24,8",2,2
63,0.000411052,"16,2,4,16,8",2,2
64,0.000910208,"16,2,4,32,8",2,2
65,0.000368403,"8,2,4,24,8",2,2
66,0.00037807,"32,2,4,24,8",2,2
67,0.000434949,"16,1,4,24,8",2,2
68,0.000460959,"16,4,4,24,8",2,2
69,0.000374326,"16,2,2,24,6",2,2
70,0.00030145,"16,2,2,24,12",2,2
71,0.000450647,"16,2,4,16,6",2,2
72,0.000392191,"16,2,4,16,12",2,2
73,0.000931887,"16,2,4,32,6",2,2
74,0.000894869,"16,2,4,32,12",2,2
75,0.000278117,"16,2,2,16,8",2,2
76,0.000399457,"16,2,2,32,8",2,2
77,0.000399069,"8,2,4,24,6",2,2
78,0.000335698,"8,2,4,24,12",2,2
79,0.000432504,"32,2,4,24,6",2,2
80,0.000330955,"32,2,4,24,12",2,2
81,0.000329917,"32,2,2,24,8",2,2
82,0.000391621,"8,2,4,16,8",2,2
83,0.0007715,"8,2,4,32,8",2,2
84,0.000501213,"32,2,4,16,8",2,2
85,0.00103854,"32,2,4,32,8",2,2
86,0.000498398,"16,1,4,24,6",2,2
87,0.000459652,"16,1,4,24,12",2,2
88,0.000520153,"16,4,4,24,6",2,2
89,0.000418624,"16,4,4,24,12",2,2
90,0.000295686,"16,1,2,24,8",2,2
91,0.000495904,"16,4,2,24,8",2,2
92,0.000657229,"16,1,4,16,8",2,2
93,0.00134678,"16,1,4,32,8",2,2
94,0.000419702,"16,4,4,16,8",2,2
95,0.000817769,"16,4,4,32,8",2,2
96,0.00046124,"8,1,4,24,8",2,2
97,0.000457149,"32,1,4,24,8",2,2
98,0.000532903,"32,4,4,24,8",2,2
99,0.000278117,"16,2,2,16,8",2,3
100,0.000298491,"16,2,2,16,6",2,3
101,0.000239001,"16,2,2,16,12",2,3
102,0.000497545,"16,2,3,16,8",2,3
103,0.000266681,"16,2,2,12,8",2,3
104,0.000335689,"16,2,2,24,8",2,3
105,0.000303576,"32,2,2,16,8",2,3
106,0.000311353,"16,1,2,16,8",2,3
107,0.000415064,"16,4,2,16,8",2,3
108,0.000445447,"16,2,3,16,6",2,3
109,0.00043579,"16,2,3,16,12",2,3
110,0.000307439,"16,2,2,12,6",2,3
111,0.000249556,"16,2,2,12,12",2,3
112,0.000378383,"16,2,2,24,6",2,3
113,0.000302451,"16,2,2,24,12",2,3
114,0.000326514,"32,2,2,16,6",2,3
115,0.000276574,"32,2,2,16,12",2,3
116,0.000316035,"32,2,1,16,8",2,3
117,0.000498333,"32,2,3,16,8",2,3
118,0.00028599,"32,2,2,12,8",2,3
119,0.000331591,"32,2,2,24,8",2,3
120,0.0003738,"16,1,2,16,6",2,3
121,0.000306478,"16,1,2,16,12",2,3
122,0.000413085,"16,4,2,16,6",2,3
123,0.000355839,"16,4,2,16,12",2,3
124,0.000760767,"16,1,3,16,8",2,3
125,0.000418168,"16,4,3,16,8",2,3
126,0.000382072,"16,1,2,12,8",2,3
127,0.000295247,"16,1,2,24,8",2,3
128,0.000369071,"16,4,2,12,8",2,3
129,0.000495685,"16,4,2,24,8",2,3
130,0.000271137,"32,1,2,16,8",2,3
131,0.000425158,"32,4,2,16,8",2,3
132,0.000239001,"16,2,2,16,12",2,4
133,0.000265335,"16,2,2,16,16",2,4
134,0.000438388,"16,2,3,16,12",2,4
135,0.000247727,"16,2,2,12,12",2,4
136,0.000304022,"16,2,2,24,12",2,4
137,0.000275567,"32,2,2,16,12",2,4
138,0.000309463,"16,1,2,16,12",2,4
139,0.000358696,"16,4,2,16,12",2,4
140,0.000497106,"16,2,3,16,8",2,4
141,0.000477487,"16,2,3,16,16",2,4
142,0.00026906,"16,2,2,12,8",2,4
143,0.0002793,"16,2,2,12,16",2,4
144,0.000338086,"16,2,2,24,8",2,4
145,0.000306216,"16,2,2,24,16",2,4
146,0.000304488,"32,2,2,16,8",2,4
147,0.000290345,"32,2,2,16,16",2,4
148,0.000308905,"32,2,1,16,12",2,4
149,0.000414738,"32,2,3,16,12",2,4
150,0.000278517,"32,2,2,12,12",2,4
151,0.00034985,"32,2,2,24,12",2,4
152,0.000312781,"16,1,2,16,8",2,4
153,0.000309775,"16,1,2,16,16",2,4
154,0.000415294,"16,4,2,16,8",2,4
155,0.000352614,"16,4,2,16,16",2,4
156,0.000710546,"16,1,3,16,12",2,4
157,0.000361064,"16,4,3,16,12",2,4
158,0.000373769,"16,1,2,12,12",2,4
159,0.000290357,"16,1,2,24,12",2,4
160,0.000291076,"16,4,2,12,12",2,4
161,0.000433703,"16,4,2,24,12",2,4
162,0.000280637,"32,1,2,16,12",2,4
163,0.000368179,"32,4,2,16,12",2,4
164,0.000239001,"16,2,2,16,12",3,4
165,0.00031368,"32,2,1,16,8",3,4
166,0.000375679,"32,2,1,16,16",3,4
167,0.000494076,"32,2,3,16,8",3,4
168,0.000447331,"32,2,3,16,16",3,4
169,0.000287416,"32,2,2,12,8",3,4
170,0.000286433,"32,2,2,12,16",3,4
171,0.000333532,"32,2,2,24,8",3,4
172,0.000314572,"32,2,2,24,16",3,4
173,0.000348783,"32,2,1,12,12",3,4
174,0.000321996,"32,2,1,24,12",3,4
175,0.000761116,"16,1,3,16,8",3,4
176,0.000728771,"16,1,3,16,16",3,4
177,0.000420134,"16,4,3,16,8",3,4
178,0.000345909,"16,4,3,16,16",3,4
179,0.000386155,"16,1,2,12,8",3,4
180,0.000352116,"16,1,2,12,16",3,4
181,0.00029722,"16,1,2,24,8",3,4
182,0.000294143,"16,1,2,24,16",3,4
183,0.000369016,"16,4,2,12,8",3,4
184,0.000290328,"16,4,2,12,16",3,4
185,0.000496023,"16,4,2,24,8",3,4
186,0.00045429,"16,4,2,24,16",3,4
187,0.00027903,"32,1,2,16,8",3,4
188,0.000290806,"32,1,2,16,16",3,4
189,0.00042541,"32,4,2,16,8",3,4
190,0.0003545,"32,4,2,16,16",3,4
191,0.000344992,"32,1,1,16,12",3,4
192,0.000717166,"32,1,3,16,12",3,4
193,0.000478808,"32,4,1,16,12",3,4
194,0.000371751,"32,4,3,16,12",3,4
195,0.000341981,"32,1,2,12,12",3,4
196,0.000314021,"32,1,2,24,12",3,4
197,0.000318876,"32,4,2,12,12",3,4
198,0.000531614,"32,4,2,24,12",3,4
199,0.000239001,"16,2,2,16,12",4,4
