index,exe_time,tile_sizes,mark,age
0,0.0835526,"16,32,6,64,3",2,0
1,0.0709855,"16,32,6,64,2",2,0
2,0.0707327,"16,32,6,64,4",2,0
3,0.0673792,"16,32,4,64,3",2,0
4,0.110144,"16,32,12,64,3",2,0
5,0.0790874,"8,32,6,64,3",2,0
6,0.054935,"16,16,6,64,3",2,0
7,0.137803,"16,32,4,64,2",2,0
8,0.0546946,"16,32,4,64,4",2,0
9,0.140631,"16,32,12,64,2",2,0
10,0.140006,"16,32,12,64,4",2,0
11,0.0434756,"16,32,4,48,3",2,0
12,0.0859518,"16,32,4,96,3",2,0
13,0.0811527,"8,32,6,64,2",2,0
14,0.0782203,"8,32,6,64,4",2,0
15,0.0682553,"8,32,4,64,3",2,0
16,0.0815083,"8,32,12,64,3",2,0
17,0.0596313,"16,16,6,64,2",2,0
18,0.0552066,"16,16,6,64,4",2,0
19,0.0446598,"16,16,4,64,3",2,0
20,0.0668795,"16,16,12,64,3",2,0
21,0.0491708,"8,16,6,64,3",2,0
22,0.162024,"8,64,6,64,3",2,0
23,0.0434756,"16,32,4,48,3",2,1
24,0.099401,"16,32,4,48,2",2,1
25,0.0480858,"16,32,4,48,4",2,1
26,0.075621,"16,32,2,48,3",2,1
27,0.0425538,"16,32,4,32,3",2,1
28,0.0673235,"16,32,4,64,3",2,1
29,0.0419059,"8,32,4,48,3",2,1
30,0.042309,"16,16,4,48,3",2,1
31,0.0390079,"16,32,2,48,2",2,1
32,0.0380865,"16,32,2,48,4",2,1
33,0.0496232,"16,32,4,32,2",2,1
34,0.0349787,"16,32,4,32,4",2,1
35,0.137696,"16,32,4,64,2",2,1
36,0.0546795,"16,32,4,64,4",2,1
37,0.0333452,"16,32,2,32,3",2,1
38,0.0559375,"16,32,2,64,3",2,1
39,0.0385076,"8,32,4,48,2",2,1
40,0.0380473,"8,32,4,48,4",2,1
41,0.0316448,"8,32,4,32,3",2,1
42,0.0682083,"8,32,4,64,3",2,1
43,0.0328101,"16,16,4,48,2",2,1
44,0.0252644,"16,16,4,48,4",2,1
45,0.0337092,"16,16,2,48,3",2,1
46,0.0211305,"16,16,4,32,3",2,1
47,0.0447845,"16,16,4,64,3",2,1
48,0.0257119,"8,16,4,48,3",2,1
49,0.0754994,"8,64,4,48,3",2,1
50,0.0211305,"16,16,4,32,3",2,2
51,0.022967,"16,16,4,32,2",2,2
52,0.0217506,"16,16,4,32,4",2,2
53,0.0202426,"16,16,3,32,3",2,2
54,0.0374956,"16,16,6,32,3",2,2
55,0.00510149,"16,16,4,24,3",2,2
56,0.0419797,"16,16,4,48,3",2,2
57,0.0137465,"8,16,4,32,3",2,2
58,0.0300543,"32,16,4,32,3",2,2
59,0.00267269,"16,8,4,32,3",2,2
60,0.0426019,"16,32,4,32,3",2,2
61,0.0233742,"16,16,3,32,2",2,2
62,0.015001,"16,16,3,32,4",2,2
63,0.032163,"16,16,6,32,2",2,2
64,0.0289459,"16,16,6,32,4",2,2
65,0.00759062,"16,16,4,24,2",2,2
66,0.016195,"16,16,4,24,4",2,2
67,0.033243,"16,16,4,48,2",2,2
68,0.0252321,"16,16,4,48,4",2,2
69,0.0149317,"8,16,4,32,2",2,2
70,0.0137793,"8,16,4,32,4",2,2
71,0.032518,"32,16,4,32,2",2,2
72,0.0284878,"32,16,4,32,4",2,2
73,0.0200391,"8,16,6,32,3",2,2
74,0.029605,"32,16,3,32,3",2,2
75,0.0325657,"32,16,6,32,3",2,2
76,0.00488445,"8,16,4,24,3",2,2
77,0.0256798,"8,16,4,48,3",2,2
78,0.020989,"32,16,4,24,3",2,2
79,0.0457861,"32,16,4,48,3",2,2
80,0.00232877,"16,8,4,32,2",2,2
81,0.00276691,"16,8,4,32,4",2,2
82,0.0495781,"16,32,4,32,2",2,2
83,0.0344826,"16,32,4,32,4",2,2
84,0.00244305,"16,8,3,32,3",2,2
85,0.00306143,"16,8,6,32,3",2,2
86,0.0426679,"16,32,3,32,3",2,2
87,0.0579137,"16,32,6,32,3",2,2
88,0.000952756,"16,8,4,24,3",2,2
89,0.00468542,"16,8,4,48,3",2,2
90,0.0306793,"16,32,4,24,3",2,2
91,0.00284575,"8,8,4,32,3",2,2
92,0.00382748,"32,8,4,32,3",2,2
93,0.031601,"8,32,4,32,3",2,2
94,0.000952756,"16,8,4,24,3",2,3
95,0.0012724,"16,8,4,24,2",2,3
96,0.000988654,"16,8,4,24,4",2,3
97,0.000999463,"16,8,2,24,3",2,3
98,0.000774353,"16,8,4,16,3",2,3
99,0.00270205,"16,8,4,32,3",2,3
100,0.000916199,"8,8,4,24,3",2,3
101,0.00107116,"32,8,4,24,3",2,3
102,0.000680631,"16,4,4,24,3",2,3
103,0.00523264,"16,16,4,24,3",2,3
104,0.00116828,"16,8,2,24,2",2,3
105,0.00103667,"16,8,2,24,4",2,3
106,0.000974677,"16,8,4,16,2",2,3
107,0.000694069,"16,8,4,16,4",2,3
108,0.00232945,"16,8,4,32,2",2,3
109,0.00274938,"16,8,4,32,4",2,3
110,0.000784581,"16,8,2,16,3",2,3
111,0.00242354,"16,8,2,32,3",2,3
112,0.00115024,"8,8,4,24,2",2,3
113,0.000952599,"8,8,4,24,4",2,3
114,0.00122836,"32,8,4,24,2",2,3
115,0.00104765,"32,8,4,24,4",2,3
116,0.00102381,"32,8,2,24,3",2,3
117,0.000733689,"8,8,4,16,3",2,3
118,0.00284713,"8,8,4,32,3",2,3
119,0.000815389,"32,8,4,16,3",2,3
120,0.00383021,"32,8,4,32,3",2,3
121,0.000876159,"16,4,4,24,2",2,3
122,0.000592732,"16,4,4,24,4",2,3
123,0.00761392,"16,16,4,24,2",2,3
124,0.0162999,"16,16,4,24,4",2,3
125,0.000664382,"16,4,2,24,3",2,3
126,0.00640611,"16,16,2,24,3",2,3
127,0.000631713,"16,4,4,16,3",2,3
128,0.000907415,"16,4,4,32,3",2,3
129,0.0028506,"16,16,4,16,3",2,3
130,0.00066687,"8,4,4,24,3",2,3
131,0.000747195,"32,4,4,24,3",2,3
132,0.00492064,"8,16,4,24,3",2,3
133,0.0213331,"32,16,4,24,3",2,3
134,0.000592732,"16,4,4,24,4",2,4
135,0.000681475,"16,4,4,24,3",2,4
136,0.000516442,"16,4,4,24,6",2,4
137,0.000595495,"16,4,2,24,4",2,4
138,0.000526419,"16,4,4,16,4",2,4
139,0.000815454,"16,4,4,32,4",2,4
140,0.000595819,"8,4,4,24,4",2,4
141,0.000661852,"32,4,4,24,4",2,4
142,0.000466933,"16,2,4,24,4",2,4
143,0.000995068,"16,8,4,24,4",2,4
144,0.000665358,"16,4,2,24,3",2,4
145,0.00051189,"16,4,2,24,6",2,4
146,0.000629249,"16,4,4,16,3",2,4
147,0.000429525,"16,4,4,16,6",2,4
148,0.00090827,"16,4,4,32,3",2,4
149,0.000820924,"16,4,4,32,6",2,4
150,0.000502328,"16,4,2,16,4",2,4
151,0.000719119,"16,4,2,32,4",2,4
152,0.000667333,"8,4,4,24,3",2,4
153,0.000515456,"8,4,4,24,6",2,4
154,0.000746062,"32,4,4,24,3",2,4
155,0.000545936,"32,4,4,24,6",2,4
156,0.000635026,"32,4,2,24,4",2,4
157,0.00049704,"8,4,4,16,4",2,4
158,0.000852438,"8,4,4,32,4",2,4
159,0.000596895,"32,4,4,16,4",2,4
160,0.00122909,"32,4,4,32,4",2,4
161,0.000540636,"16,2,4,24,3",2,4
162,0.000401285,"16,2,4,24,6",2,4
163,0.000813047,"16,8,4,24,6",2,4
164,0.000426975,"16,2,2,24,4",2,4
165,0.00104493,"16,8,2,24,4",2,4
166,0.000434807,"16,2,4,16,4",2,4
