1,8,11,6,2,0.109679,0,2,"2,256,64,12,3"
1,8,11,6,1,0.131151,0,2,"2,256,64,12,2"
1,8,11,6,3,0.107489,0,2,"2,256,64,12,4"
1,8,9,6,2,0.0953666,0,2,"2,256,32,12,3"
0,8,11,6,2,0.0898111,0,2,"1,256,64,12,3"
1,7,11,6,2,0.053096,0,2,"2,128,64,12,3"
1,8,9,6,1,0.0920792,0,2,"2,256,32,12,2"
1,8,9,6,3,0.089266,0,2,"2,256,32,12,4"
1,8,9,5,2,0.0759817,0,2,"2,256,32,8,3"
0,8,11,6,1,0.0866575,0,2,"1,256,64,12,2"
0,8,11,6,3,0.0927484,0,2,"1,256,64,12,4"
0,8,9,6,2,0.0862372,0,2,"1,256,32,12,3"
1,7,11,6,1,0.0658769,0,2,"2,128,64,12,2"
1,7,11,6,3,0.0532257,0,2,"2,128,64,12,4"
1,7,9,6,2,0.0479552,0,2,"2,128,32,12,3"
0,7,11,6,2,0.045443,0,2,"1,128,64,12,3"
0,9,11,6,2,0.176302,0,2,"1,512,64,12,3"
0,7,11,6,2,0.045443,1,2,"1,128,64,12,3"
0,7,11,6,1,0.0445423,1,2,"1,128,64,12,2"
0,7,11,6,3,0.046366,1,2,"1,128,64,12,4"
0,7,9,6,2,0.0424756,1,2,"1,128,32,12,3"
1,7,11,6,2,0.0527252,1,2,"2,128,64,12,3"
0,6,11,6,2,0.0259221,1,2,"1,64,64,12,3"
0,7,9,6,1,0.0406363,1,2,"1,128,32,12,2"
0,7,9,6,3,0.0455868,1,2,"1,128,32,12,4"
0,7,9,5,2,0.016035,1,2,"1,128,32,8,3"
1,7,11,6,1,0.0653908,1,2,"2,128,64,12,2"
1,7,11,6,3,0.05291,1,2,"2,128,64,12,4"
1,7,9,6,2,0.0475681,1,2,"2,128,32,12,3"
0,6,11,6,1,0.0291667,1,2,"1,64,64,12,2"
0,6,11,6,3,0.0257601,1,2,"1,64,64,12,4"
0,6,9,6,2,0.00920094,1,2,"1,64,32,12,3"
1,6,11,6,2,0.0342199,1,2,"2,64,64,12,3"
0,6,9,6,2,0.00920094,2,2,"1,64,32,12,3"
0,6,9,6,1,0.0203918,2,2,"1,64,32,12,2"
0,6,9,6,3,0.0205797,2,2,"1,64,32,12,4"
0,6,11,6,2,0.02597,2,2,"1,64,64,12,3"
0,6,9,5,2,0.00630296,2,2,"1,64,32,8,3"
1,6,9,6,2,0.0093501,2,2,"2,64,32,12,3"
0,5,9,6,2,0.0059529,2,2,"1,32,32,12,3"
0,6,11,6,1,0.0290104,2,2,"1,64,64,12,2"
0,6,11,6,3,0.0255989,2,2,"1,64,64,12,4"
0,6,9,5,1,0.00792526,2,2,"1,64,32,8,2"
0,6,9,5,3,0.0052871,2,2,"1,64,32,8,4"
1,6,9,6,1,0.0297082,2,2,"2,64,32,12,2"
1,6,9,6,3,0.0251855,2,2,"2,64,32,12,4"
1,6,11,6,2,0.0343247,2,2,"2,64,64,12,3"
1,6,9,5,2,0.00699465,2,2,"2,64,32,8,3"
0,5,9,6,1,0.00312308,2,2,"1,32,32,12,2"
0,5,9,6,3,0.00813566,2,2,"1,32,32,12,4"
0,5,11,6,2,0.00750055,2,2,"1,32,64,12,3"
0,5,9,5,2,0.00178664,2,2,"1,32,32,8,3"
1,5,9,6,2,0.00646728,2,2,"2,32,32,12,3"
0,5,9,5,2,0.00178664,3,2,"1,32,32,8,3"
0,5,9,5,1,0.00180365,3,2,"1,32,32,8,2"
0,5,9,5,3,0.00187515,3,2,"1,32,32,8,4"
0,5,10,5,2,0.00161847,3,2,"1,32,48,8,3"
0,5,9,4,2,0.00084933,3,2,"1,32,32,6,3"
0,5,9,6,2,0.00595693,3,2,"1,32,32,12,3"
1,5,9,5,2,0.001553,3,2,"2,32,32,8,3"
0,4,9,5,2,0.000717437,3,2,"1,16,32,8,3"
0,5,10,5,1,0.00213412,3,2,"1,32,48,8,2"
0,5,10,5,3,0.00159811,3,2,"1,32,48,8,4"
0,5,9,4,1,0.00104234,3,2,"1,32,32,6,2"
0,5,9,4,3,0.000747047,3,2,"1,32,32,6,4"
0,5,9,6,1,0.003119,3,2,"1,32,32,12,2"
0,5,9,6,3,0.00814539,3,2,"1,32,32,12,4"
1,5,9,5,1,0.00173294,3,2,"2,32,32,8,2"
1,5,9,5,3,0.00226884,3,2,"2,32,32,8,4"
1,5,8,5,2,0.00153377,3,2,"2,32,24,8,3"
1,5,10,5,2,0.00155311,3,2,"2,32,48,8,3"
1,5,9,4,2,0.00088114,3,2,"2,32,32,6,3"
1,5,9,6,2,0.00652705,3,2,"2,32,32,12,3"
0,4,9,5,1,0.000896279,3,2,"1,16,32,8,2"
0,4,9,5,3,0.000645263,3,2,"1,16,32,8,4"
0,4,10,5,2,0.000743419,3,2,"1,16,48,8,3"
0,4,9,4,2,0.000635326,3,2,"1,16,32,6,3"
0,4,9,6,2,0.000945778,3,2,"1,16,32,12,3"
1,4,9,5,2,0.000694778,3,2,"2,16,32,8,3"
0,4,9,4,2,0.000635326,4,2,"1,16,32,6,3"
0,4,9,4,1,0.00081631,4,2,"1,16,32,6,2"
0,4,9,4,3,0.000562632,4,2,"1,16,32,6,4"
0,4,9,3,2,0.000522284,4,2,"1,16,32,4,3"
0,4,9,5,2,0.000721395,4,2,"1,16,32,8,3"
1,4,9,4,2,0.000639333,4,2,"2,16,32,6,3"
0,3,9,4,2,0.000552105,4,2,"1,8,32,6,3"
0,4,9,3,1,0.000673031,4,2,"1,16,32,4,2"
0,4,9,3,3,0.000459268,4,2,"1,16,32,4,4"
0,4,9,5,1,0.000901818,4,2,"1,16,32,8,2"
0,4,9,5,3,0.000649187,4,2,"1,16,32,8,4"
1,4,9,4,1,0.000790413,4,2,"2,16,32,6,2"
1,4,9,4,3,0.000562073,4,2,"2,16,32,6,4"
1,4,9,3,2,0.000530485,4,2,"2,16,32,4,3"
1,4,9,5,2,0.000694482,4,2,"2,16,32,8,3"
0,3,9,4,1,0.000710913,4,2,"1,8,32,6,2"
0,3,9,4,3,0.000469543,4,2,"1,8,32,6,4"
0,3,9,3,2,0.000488909,4,2,"1,8,32,4,3"
0,3,9,5,2,0.000586461,4,2,"1,8,32,8,3"
1,3,9,4,2,0.000524664,4,2,"2,8,32,6,3"
0,4,9,3,3,0.000459268,5,2,"1,16,32,4,4"
0,4,9,3,2,0.000519712,5,2,"1,16,32,4,3"
0,4,9,3,4,0.000404977,5,2,"1,16,32,4,6"
0,4,10,3,3,0.00049599,5,2,"1,16,48,4,4"
0,4,9,2,3,0.00044312,5,2,"1,16,32,3,4"
0,4,9,4,3,0.000568129,5,2,"1,16,32,6,4"
1,4,9,3,3,0.000462576,5,2,"2,16,32,4,4"
0,3,9,3,3,0.000410691,5,2,"1,8,32,4,4"
0,4,10,3,2,0.000550533,5,2,"1,16,48,4,3"
0,4,10,3,4,0.000406361,5,2,"1,16,48,4,6"
0,4,9,2,2,0.000521552,5,2,"1,16,32,3,3"
0,4,9,2,4,0.000364441,5,2,"1,16,32,3,6"
0,4,9,4,4,0.000506205,5,2,"1,16,32,6,6"
1,4,9,3,2,0.000532086,5,2,"2,16,32,4,3"
1,4,9,3,4,0.000391788,5,2,"2,16,32,4,6"
1,4,8,3,3,0.000468934,5,2,"2,16,24,4,4"
1,4,10,3,3,0.000481499,5,2,"2,16,48,4,4"
1,4,9,2,3,0.00042314,5,2,"2,16,32,3,4"
1,4,9,4,3,0.000564254,5,2,"2,16,32,6,4"
0,3,9,3,2,0.000491362,5,2,"1,8,32,4,3"
0,3,9,3,4,0.000345562,5,2,"1,8,32,4,6"
0,3,10,3,3,0.000440738,5,2,"1,8,48,4,4"
0,3,9,2,3,0.000392749,5,2,"1,8,32,3,4"
0,3,9,4,3,0.000472664,5,2,"1,8,32,6,4"
1,3,9,3,3,0.000401338,5,2,"2,8,32,4,4"
0,3,9,3,4,0.000345562,6,2,"1,8,32,4,6"
0,3,9,3,3,0.000417555,6,2,"1,8,32,4,4"
0,3,9,3,5,0.000317636,6,2,"1,8,32,4,8"
0,3,10,3,4,0.000395564,6,2,"1,8,48,4,6"
0,3,9,2,4,0.000324062,6,2,"1,8,32,3,6"
0,3,9,4,4,0.000388202,6,2,"1,8,32,6,6"
1,3,9,3,4,0.000315566,6,2,"2,8,32,4,6"
0,2,9,3,4,0.000489232,6,2,"1,4,32,4,6"
0,3,10,3,3,0.000440892,6,2,"1,8,48,4,4"
0,3,10,3,5,0.000398739,6,2,"1,8,48,4,8"
0,3,9,2,3,0.000393903,6,2,"1,8,32,3,4"
0,3,9,2,5,0.000309524,6,2,"1,8,32,3,8"
0,3,9,4,3,0.000472787,6,2,"1,8,32,6,4"
0,3,9,4,5,0.000357396,6,2,"1,8,32,6,8"
1,3,9,3,3,0.00040388,6,2,"2,8,32,4,4"
1,3,9,3,5,0.00028562,6,2,"2,8,32,4,8"
1,3,8,3,4,0.00031811,6,2,"2,8,24,4,6"
1,3,10,3,4,0.000334648,6,2,"2,8,48,4,6"
1,3,9,2,4,0.000327161,6,2,"2,8,32,3,6"
1,3,9,4,4,0.000354265,6,2,"2,8,32,6,6"
0,2,9,3,3,0.000440259,6,2,"1,4,32,4,4"
0,2,9,3,5,0.000485486,6,2,"1,4,32,4,8"
0,2,10,3,4,0.000485568,6,2,"1,4,48,4,6"
0,2,9,2,4,0.000449818,6,2,"1,4,32,3,6"
0,2,9,4,4,0.000432612,6,2,"1,4,32,6,6"
1,2,9,3,4,0.00031744,6,2,"2,4,32,4,6"
1,3,9,3,5,0.00028562,7,2,"2,8,32,4,8"
1,3,9,3,4,0.000315122,7,2,"2,8,32,4,6"
1,3,9,3,6,0.00026841,7,2,"2,8,32,4,12"
1,3,8,3,5,0.000307969,7,2,"2,8,24,4,8"
1,3,10,3,5,0.00028133,7,2,"2,8,48,4,8"
1,3,9,2,5,0.000312882,7,2,"2,8,32,3,8"
1,3,9,4,5,0.000305115,7,2,"2,8,32,6,8"
0,3,9,3,5,0.000319795,7,2,"1,8,32,4,8"
2,3,9,3,5,0.000286179,7,2,"4,8,32,4,8"
1,2,9,3,5,0.000297418,7,2,"2,4,32,4,8"
1,4,9,3,5,0.000334046,7,2,"2,16,32,4,8"
1,3,8,3,4,0.000317391,7,2,"2,8,24,4,6"
1,3,8,3,6,0.000265317,7,2,"2,8,24,4,12"
1,3,10,3,4,0.000338907,7,2,"2,8,48,4,6"
1,3,10,3,6,0.000276084,7,2,"2,8,48,4,12"
1,3,9,2,4,0.000327188,7,2,"2,8,32,3,6"
1,3,9,2,6,0.000269135,7,2,"2,8,32,3,12"
1,3,9,4,4,0.00035526,7,2,"2,8,32,6,6"
1,3,9,4,6,0.000284066,7,2,"2,8,32,6,12"
0,3,9,3,6,0.000314045,7,2,"1,8,32,4,12"
2,3,9,3,4,0.000327177,7,2,"4,8,32,4,6"
2,3,9,3,6,0.000253853,7,2,"4,8,32,4,12"
0,3,10,3,5,0.000398268,7,2,"1,8,48,4,8"
2,3,8,3,5,0.000302811,7,2,"4,8,24,4,8"
2,3,10,3,5,0.000323985,7,2,"4,8,48,4,8"
0,3,9,2,5,0.000311481,7,2,"1,8,32,3,8"
0,3,9,4,5,0.000358882,7,2,"1,8,32,6,8"
2,3,9,2,5,0.000277826,7,2,"4,8,32,3,8"
2,3,9,4,5,0.000316817,7,2,"4,8,32,6,8"
1,2,9,3,4,0.000316757,7,2,"2,4,32,4,6"
1,2,9,3,6,0.000295604,7,2,"2,4,32,4,12"
1,4,9,3,4,0.000394694,7,2,"2,16,32,4,6"
1,4,9,3,6,0.000284943,7,2,"2,16,32,4,12"
1,2,8,3,5,0.000352753,7,2,"2,4,24,4,8"
1,2,10,3,5,0.000333574,7,2,"2,4,48,4,8"
1,4,8,3,5,0.000337501,7,2,"2,16,24,4,8"
1,4,10,3,5,0.00033919,7,2,"2,16,48,4,8"
1,2,9,2,5,0.000371484,7,2,"2,4,32,3,8"
1,2,9,4,5,0.000424094,7,2,"2,4,32,6,8"
1,4,9,2,5,0.000314911,7,2,"2,16,32,3,8"
1,4,9,4,5,0.000415184,7,2,"2,16,32,6,8"
0,2,9,3,5,0.000486566,7,2,"1,4,32,4,8"
2,2,9,3,5,0.000303211,7,2,"4,4,32,4,8"
0,4,9,3,5,0.00035103,7,2,"1,16,32,4,8"
2,4,9,3,5,0.000342831,7,2,"4,16,32,4,8"
2,3,9,3,6,0.000253853,8,2,"4,8,32,4,12"
2,3,9,3,5,0.000286518,8,2,"4,8,32,4,8"
2,3,9,3,7,0.000260608,8,2,"4,8,32,4,16"
2,3,8,3,6,0.000223157,8,2,"4,8,24,4,12"
2,3,10,3,6,0.00029661,8,2,"4,8,48,4,12"
2,3,9,2,6,0.000274836,8,2,"4,8,32,3,12"
2,3,9,4,6,0.000272653,8,2,"4,8,32,6,12"
1,3,9,3,6,0.000271062,8,2,"2,8,32,4,12"
3,3,9,3,6,0.000300948,8,2,"8,8,32,4,12"
2,2,9,3,6,0.000259223,8,2,"4,4,32,4,12"
2,4,9,3,6,0.000298598,8,2,"4,16,32,4,12"
2,3,8,3,5,0.000303746,8,2,"4,8,24,4,8"
2,3,8,3,7,0.000218036,8,2,"4,8,24,4,16"
2,3,10,3,5,0.000323341,8,2,"4,8,48,4,8"
2,3,10,3,7,0.000272269,8,2,"4,8,48,4,16"
2,3,9,2,5,0.000278441,8,2,"4,8,32,3,8"
2,3,9,2,7,0.000249398,8,2,"4,8,32,3,16"
2,3,9,4,5,0.000317154,8,2,"4,8,32,6,8"
2,3,9,4,7,0.000271146,8,2,"4,8,32,6,16"
1,3,9,3,7,0.000261835,8,2,"2,8,32,4,16"
3,3,9,3,5,0.000339521,8,2,"8,8,32,4,8"
3,3,9,3,7,0.000268581,8,2,"8,8,32,4,16"
1,3,8,3,6,0.000264951,8,2,"2,8,24,4,12"
1,3,10,3,6,0.000277742,8,2,"2,8,48,4,12"
3,3,8,3,6,0.000286763,8,2,"8,8,24,4,12"
3,3,10,3,6,0.00038638,8,2,"8,8,48,4,12"
1,3,9,2,6,0.000271732,8,2,"2,8,32,3,12"
1,3,9,4,6,0.000287023,8,2,"2,8,32,6,12"
3,3,9,2,6,0.000305978,8,2,"8,8,32,3,12"
3,3,9,4,6,0.000412731,8,2,"8,8,32,6,12"
2,2,9,3,5,0.00030454,8,2,"4,4,32,4,8"
2,2,9,3,7,0.000237467,8,2,"4,4,32,4,16"
2,4,9,3,5,0.000344462,8,2,"4,16,32,4,8"
2,4,9,3,7,0.00028068,8,2,"4,16,32,4,16"
2,2,8,3,6,0.000258304,8,2,"4,4,24,4,12"
2,2,10,3,6,0.000281304,8,2,"4,4,48,4,12"
2,4,8,3,6,0.000289865,8,2,"4,16,24,4,12"
2,4,10,3,6,0.000451421,8,2,"4,16,48,4,12"
2,2,9,2,6,0.000363919,8,2,"4,4,32,3,12"
2,2,9,4,6,0.000258985,8,2,"4,4,32,6,12"
2,4,9,2,6,0.000286998,8,2,"4,16,32,3,12"
2,4,9,4,6,0.00040778,8,2,"4,16,32,6,12"
1,2,9,3,6,0.000296214,8,2,"2,4,32,4,12"
3,2,9,3,6,0.000306989,8,2,"8,4,32,4,12"
1,4,9,3,6,0.000285983,8,2,"2,16,32,4,12"
3,4,9,3,6,0.000471906,8,2,"8,16,32,4,12"
2,3,8,3,7,0.000218036,9,2,"4,8,24,4,16"
2,3,8,3,6,0.000223164,9,2,"4,8,24,4,12"
2,3,8,3,8,0.000214555,9,2,"4,8,24,4,24"
2,3,7,3,7,0.000219258,9,2,"4,8,16,4,16"
2,3,9,3,7,0.000263429,9,2,"4,8,32,4,16"
1,3,8,3,7,0.000270112,9,2,"2,8,24,4,16"
3,3,8,3,7,0.000268097,9,2,"8,8,24,4,16"
2,2,8,3,7,0.000245675,9,2,"4,4,24,4,16"
2,4,8,3,7,0.000275181,9,2,"4,16,24,4,16"
2,3,7,3,6,0.000241252,9,2,"4,8,16,4,12"
2,3,7,3,8,0.000214931,9,2,"4,8,16,4,24"
2,3,9,3,8,0.000243056,9,2,"4,8,32,4,24"
2,3,7,2,7,0.000247688,9,2,"4,8,16,3,16"
2,3,9,2,7,0.000252414,9,2,"4,8,32,3,16"
2,3,7,4,7,0.000228307,9,2,"4,8,16,6,16"
2,3,9,4,7,0.000271892,9,2,"4,8,32,6,16"
1,3,8,3,6,0.000264138,9,2,"2,8,24,4,12"
1,3,8,3,8,0.000270418,9,2,"2,8,24,4,24"
3,3,8,3,6,0.000287321,9,2,"8,8,24,4,12"
3,3,8,3,8,0.000245573,9,2,"8,8,24,4,24"
1,3,7,3,7,0.000232119,9,2,"2,8,16,4,16"
1,3,9,3,7,0.000262535,9,2,"2,8,32,4,16"
3,3,7,3,7,0.000212955,9,2,"8,8,16,4,16"
3,3,9,3,7,0.000271642,9,2,"8,8,32,4,16"
2,2,8,3,6,0.000254712,9,2,"4,4,24,4,12"
2,2,8,3,8,0.000244948,9,2,"4,4,24,4,24"
2,4,8,3,6,0.000291804,9,2,"4,16,24,4,12"
2,4,8,3,8,0.000254208,9,2,"4,16,24,4,24"
2,2,7,3,7,0.000226929,9,2,"4,4,16,4,16"
2,2,9,3,7,0.000238355,9,2,"4,4,32,4,16"
2,4,7,3,7,0.000260695,9,2,"4,16,16,4,16"
2,4,9,3,7,0.000281861,9,2,"4,16,32,4,16"
1,2,8,3,7,0.00035283,9,2,"2,4,24,4,16"
3,2,8,3,7,0.000226622,9,2,"8,4,24,4,16"
1,4,8,3,7,0.000275326,9,2,"2,16,24,4,16"
3,4,8,3,7,0.000423873,9,2,"8,16,24,4,16"
3,3,7,3,7,0.000212955,10,2,"8,8,16,4,16"
3,3,7,3,6,0.000242401,10,2,"8,8,16,4,12"
3,3,7,3,8,0.00022463,10,2,"8,8,16,4,24"
3,3,6,3,7,0.000237144,10,2,"8,8,12,4,16"
3,3,8,3,7,0.00026737,10,2,"8,8,24,4,16"
3,3,7,2,7,0.000223767,10,2,"8,8,16,3,16"
3,3,7,4,7,0.000258326,10,2,"8,8,16,6,16"
2,3,7,3,7,0.000220729,10,2,"4,8,16,4,16"
4,3,7,3,7,0.000271219,10,2,"16,8,16,4,16"
3,2,7,3,7,0.00021111,10,2,"8,4,16,4,16"
3,4,7,3,7,0.000282774,10,2,"8,16,16,4,16"
3,3,6,3,6,0.000270625,10,2,"8,8,12,4,12"
3,3,6,3,8,0.000250667,10,2,"8,8,12,4,24"
3,3,8,3,6,0.000287592,10,2,"8,8,24,4,12"
3,3,8,3,8,0.000245083,10,2,"8,8,24,4,24"
3,3,7,2,6,0.000271676,10,2,"8,8,16,3,12"
3,3,7,2,8,0.0002313,10,2,"8,8,16,3,24"
3,3,7,4,6,0.000270083,10,2,"8,8,16,6,12"
3,3,7,4,8,0.000222756,10,2,"8,8,16,6,24"
2,3,7,3,6,0.000241399,10,2,"4,8,16,4,12"
2,3,7,3,8,0.000216436,10,2,"4,8,16,4,24"
4,3,7,3,6,0.000305999,10,2,"16,8,16,4,12"
4,3,7,3,8,0.000261245,10,2,"16,8,16,4,24"
2,3,6,3,7,0.000249917,10,2,"4,8,12,4,16"
4,3,6,3,7,0.000282671,10,2,"16,8,12,4,16"
4,3,8,3,7,0.000362154,10,2,"16,8,24,4,16"
2,3,7,2,7,0.000248539,10,2,"4,8,16,3,16"
2,3,7,4,7,0.000227847,10,2,"4,8,16,6,16"
4,3,7,2,7,0.000270813,10,2,"16,8,16,3,16"
4,3,7,4,7,0.000363376,10,2,"16,8,16,6,16"
3,2,7,3,6,0.000254342,10,2,"8,4,16,4,12"
3,2,7,3,8,0.000212828,10,2,"8,4,16,4,24"
3,4,7,3,6,0.000302944,10,2,"8,16,16,4,12"
3,4,7,3,8,0.000261982,10,2,"8,16,16,4,24"
3,2,6,3,7,0.000277415,10,2,"8,4,12,4,16"
3,2,8,3,7,0.000226587,10,2,"8,4,24,4,16"
3,4,6,3,7,0.000294116,10,2,"8,16,12,4,16"
3,4,8,3,7,0.000423926,10,2,"8,16,24,4,16"
3,2,7,2,7,0.0003037,10,2,"8,4,16,3,16"
3,2,7,4,7,0.000247916,10,2,"8,4,16,6,16"
3,4,7,2,7,0.000257829,10,2,"8,16,16,3,16"
3,4,7,4,7,0.00037027,10,2,"8,16,16,6,16"
2,2,7,3,7,0.000229136,10,2,"4,4,16,4,16"
4,2,7,3,7,0.0002598,10,2,"16,4,16,4,16"
2,4,7,3,7,0.000258951,10,2,"4,16,16,4,16"
4,4,7,3,7,0.000461825,10,2,"16,16,16,4,16"
3,2,7,3,7,0.00021111,11,2,"8,4,16,4,16"
3,2,7,3,6,0.000253081,11,2,"8,4,16,4,12"
3,2,7,3,8,0.000206573,11,2,"8,4,16,4,24"
3,2,6,3,7,0.000275085,11,2,"8,4,12,4,16"
3,2,8,3,7,0.000224374,11,2,"8,4,24,4,16"
3,2,7,2,7,0.000302488,11,2,"8,4,16,3,16"
3,2,7,4,7,0.000245249,11,2,"8,4,16,6,16"
2,2,7,3,7,0.000224603,11,2,"4,4,16,4,16"
4,2,7,3,7,0.000254595,11,2,"16,4,16,4,16"
3,1,7,3,7,0.000288591,11,2,"8,2,16,4,16"
3,2,6,3,6,0.00023706,11,2,"8,4,12,4,12"
3,2,6,3,8,0.000266252,11,2,"8,4,12,4,24"
3,2,8,3,6,0.000233603,11,2,"8,4,24,4,12"
3,2,8,3,8,0.000223988,11,2,"8,4,24,4,24"
3,2,7,2,6,0.00035715,11,2,"8,4,16,3,12"
3,2,7,2,8,0.000321697,11,2,"8,4,16,3,24"
3,2,7,4,6,0.000273044,11,2,"8,4,16,6,12"
3,2,7,4,8,0.000236008,11,2,"8,4,16,6,24"
2,2,7,3,6,0.000242485,11,2,"4,4,16,4,12"
2,2,7,3,8,0.000224618,11,2,"4,4,16,4,24"
4,2,7,3,6,0.000296052,11,2,"16,4,16,4,12"
4,2,7,3,8,0.000254288,11,2,"16,4,16,4,24"
2,2,6,3,7,0.000327453,11,2,"4,4,12,4,16"
2,2,8,3,7,0.000249128,11,2,"4,4,24,4,16"
4,2,6,3,7,0.000267263,11,2,"16,4,12,4,16"
4,2,8,3,7,0.000264,11,2,"16,4,24,4,16"
2,2,7,2,7,0.000317126,11,2,"4,4,16,3,16"
2,2,7,4,7,0.000271265,11,2,"4,4,16,6,16"
4,2,7,2,7,0.000297575,11,2,"16,4,16,3,16"
4,2,7,4,7,0.0002662,11,2,"16,4,16,6,16"
3,1,7,3,6,0.000283249,11,2,"8,2,16,4,12"
3,1,7,3,8,0.000290115,11,2,"8,2,16,4,24"
3,3,7,3,6,0.000248402,11,2,"8,8,16,4,12"
3,3,7,3,8,0.000224683,11,2,"8,8,16,4,24"
3,1,6,3,7,0.000394648,11,2,"8,2,12,4,16"
3,1,8,3,7,0.000328759,11,2,"8,2,24,4,16"
3,3,6,3,7,0.000238705,11,2,"8,8,12,4,16"
3,3,8,3,7,0.000267958,11,2,"8,8,24,4,16"
3,1,7,2,7,0.00043043,11,2,"8,2,16,3,16"
3,1,7,4,7,0.000323839,11,2,"8,2,16,6,16"
3,3,7,2,7,0.000227381,11,2,"8,8,16,3,16"
3,3,7,4,7,0.000259239,11,2,"8,8,16,6,16"
2,1,7,3,7,0.000343951,11,2,"4,2,16,4,16"
4,1,7,3,7,0.000293348,11,2,"16,2,16,4,16"
2,3,7,3,7,0.000219659,11,2,"4,8,16,4,16"
4,3,7,3,7,0.000271699,11,2,"16,8,16,4,16"
3,2,7,3,8,0.000206573,12,2,"8,4,16,4,24"
3,2,7,3,9,0.00021389,12,2,"8,4,16,4,32"
3,2,6,3,8,0.000265217,12,2,"8,4,12,4,24"
3,2,8,3,8,0.000225616,12,2,"8,4,24,4,24"
3,2,7,2,8,0.000323783,12,2,"8,4,16,3,24"
3,2,7,4,8,0.000237031,12,2,"8,4,16,6,24"
2,2,7,3,8,0.000229325,12,2,"4,4,16,4,24"
4,2,7,3,8,0.000254937,12,2,"16,4,16,4,24"
3,1,7,3,8,0.000294794,12,2,"8,2,16,4,24"
3,3,7,3,8,0.000226407,12,2,"8,8,16,4,24"
3,2,6,3,7,0.000277112,12,2,"8,4,12,4,16"
3,2,6,3,9,0.000269158,12,2,"8,4,12,4,32"
3,2,8,3,7,0.000225283,12,2,"8,4,24,4,16"
3,2,8,3,9,0.000216397,12,2,"8,4,24,4,32"
3,2,7,2,7,0.00030325,12,2,"8,4,16,3,16"
3,2,7,2,9,0.000295551,12,2,"8,4,16,3,32"
3,2,7,4,7,0.000246038,12,2,"8,4,16,6,16"
3,2,7,4,9,0.000216357,12,2,"8,4,16,6,32"
2,2,7,3,7,0.000230734,12,2,"4,4,16,4,16"
2,2,7,3,9,0.000228195,12,2,"4,4,16,4,32"
4,2,7,3,7,0.000257736,12,2,"16,4,16,4,16"
4,2,7,3,9,0.000244164,12,2,"16,4,16,4,32"
2,2,6,3,8,0.000311394,12,2,"4,4,12,4,24"
2,2,8,3,8,0.000243629,12,2,"4,4,24,4,24"
4,2,6,3,8,0.000260264,12,2,"16,4,12,4,24"
