0,1,2,3,4,5,6,7,8,1h_min,2h_min,3h_min,4h_min,5h_min
2,6,6,7,1,0.0401521,0,2,"4,64,12,16,2",0,0,-1,-1,-1
2,5,6,7,2,0.0101615,1,2,"4,32,12,16,3",0,0,-1,-1,-1
2,4,6,7,1,0.00211784,2,2,"4,16,12,16,2",0,0,-1,-1,-1
2,3,6,7,2,0.000749381,3,2,"4,8,12,16,3",0,0,-1,-1,-1
2,2,6,7,3,0.000592538,4,2,"4,4,12,16,4",0,0,-1,-1,-1
2,2,5,6,3,0.000442493,5,2,"4,4,8,12,4",0,0,-1,-1,-1
2,2,5,5,4,0.000323352,6,2,"4,4,8,8,6",0,0,-1,-1,-1
2,2,5,4,5,0.000271439,7,2,"4,4,8,6,8",0,0,-1,-1,-1
2,2,5,4,6,0.000241833,8,2,"4,4,8,6,12",1,0,-1,-1,-1
3,2,5,3,6,0.000211954,9,2,"8,4,8,4,12",1,1,1,1,1
