index,exe_time,tile_sizes,mark,age
0,0.00509509,"2,128,16,2,12",2,0
1,0.00338496,"2,128,16,2,8",2,0
2,0.00720177,"2,128,16,2,16",2,0
3,0.00429947,"2,128,24,2,12",2,0
4,0.00317057,"2,128,16,1,12",2,0
5,0.00960093,"2,128,16,3,12",2,0
6,0.00528762,"4,128,16,2,12",2,0
7,0.000683812,"2,64,16,2,12",2,0
8,0.0202939,"2,256,16,2,12",2,0
9,0.00725331,"2,128,24,2,8",2,0
10,0.0071492,"2,128,24,2,16",2,0
11,0.00247415,"2,128,16,1,8",2,0
12,0.00323743,"2,128,16,1,16",2,0
13,0.00548695,"2,128,16,3,8",2,0
14,0.00934455,"2,128,16,3,16",2,0
15,0.00247125,"2,128,24,1,12",2,0
16,0.0081866,"4,128,16,2,8",2,0
17,0.00823054,"4,128,16,2,16",2,0
18,0.00522677,"4,128,12,2,12",2,0
19,0.0052117,"4,128,24,2,12",2,0
20,0.00145905,"4,128,16,1,12",2,0
21,0.0120406,"4,128,16,3,12",2,0
22,0.000776187,"2,64,16,2,8",2,0
23,0.000669061,"2,64,16,2,16",2,0
24,0.020362,"2,256,16,2,8",2,0
25,0.0208434,"2,256,16,2,16",2,0
26,0.00061006,"2,64,24,2,12",2,0
27,0.0215273,"2,256,24,2,12",2,0
28,0.000480135,"2,64,16,1,12",2,0
29,0.00168497,"2,64,16,3,12",2,0
30,0.00930417,"2,256,16,1,12",2,0
31,0.0254685,"2,256,16,3,12",2,0
32,0.000679392,"4,64,16,2,12",2,0
33,0.000480135,"2,64,16,1,12",2,1
34,0.000442525,"2,64,16,1,8",2,1
35,0.000607235,"2,64,16,1,16",2,1
36,0.000409074,"2,64,24,1,12",2,1
37,0.000687388,"2,64,16,2,12",2,1
38,0.000501532,"4,64,16,1,12",2,1
39,0.000336072,"2,32,16,1,12",2,1
40,0.00321768,"2,128,16,1,12",2,1
41,0.000470573,"2,64,24,1,8",2,1
42,0.000413713,"2,64,24,1,16",2,1
43,0.000775625,"2,64,16,2,8",2,1
44,0.000670399,"2,64,16,2,16",2,1
45,0.000610449,"2,64,24,2,12",2,1
46,0.000657102,"4,64,16,1,8",2,1
47,0.00042291,"4,64,16,1,16",2,1
48,0.000535113,"4,64,12,1,12",2,1
49,0.00042221,"4,64,24,1,12",2,1
