5,1,7,6,7,0.00053903,0
5,1,7,6,6,0.000578647,0
5,1,7,6,8,0.000465309,0
5,1,7,5,7,0.000549782,0
5,1,7,7,7,0.00180969,0
4,1,7,6,7,0.000307872,0
6,1,7,6,7,0.000902606,0
5,0,7,6,7,0.000462058,0
5,2,7,6,7,0.000601506,0
5,1,7,5,6,0.000585617,0
5,1,7,5,8,0.000534134,0
5,1,7,7,6,0.0018354,0
5,1,7,7,8,0.00179896,0
4,1,7,6,6,0.000336604,0
4,1,7,6,8,0.000298788,0
6,1,7,6,6,0.00091458,0
6,1,7,6,8,0.00084433,0
4,1,7,5,7,0.000537924,0
4,1,7,7,7,0.000981211,0
6,1,7,5,7,0.00100657,0
6,1,7,7,7,0.00352404,0
5,0,7,6,6,0.000497732,0
5,0,7,6,8,0.00046016,0
5,2,7,6,6,0.000667459,0
5,2,7,6,8,0.000793673,0
5,0,7,5,7,0.000964986,0
5,0,7,7,7,0.00180342,0
5,2,7,5,7,0.000600767,0
5,2,7,7,7,0.00188547,0
4,0,7,6,7,0.000483469,0
6,0,7,6,7,0.000798643,0
4,2,7,6,7,0.000375561,0
6,2,7,6,7,0.00452146,0
4,1,7,6,8,0.000298788,1
4,1,7,6,7,0.00030817,1
4,1,7,6,9,0.000293917,1
4,1,7,5,8,0.000529247,1
4,1,7,7,8,0.000983349,1
3,1,7,6,8,0.000296818,1
5,1,7,6,8,0.00046525,1
4,0,7,6,8,0.000462471,1
4,2,7,6,8,0.000360371,1
4,1,7,5,7,0.000537842,1
4,1,7,5,9,0.000503531,1
4,1,7,7,7,0.000981146,1
4,1,7,7,9,0.000970485,1
3,1,7,6,7,0.000323369,1
3,1,7,6,9,0.000291418,1
5,1,7,6,9,0.000456126,1
3,1,7,5,8,0.000436984,1
3,1,7,7,8,0.00095922,1
5,1,7,5,8,0.000537818,1
5,1,7,7,8,0.00181118,1
4,0,7,6,7,0.000485699,1
4,0,7,6,9,0.000470335,1
4,2,7,6,7,0.000375609,1
4,2,7,6,9,0.000343914,1
4,0,7,5,8,0.000734588,1
4,0,7,7,8,0.00180752,1
4,2,7,5,8,0.000347167,1
4,2,7,7,8,0.000991737,1
3,0,7,6,8,0.000535505,1
5,0,7,6,8,0.000458797,1
3,2,7,6,8,0.000252812,1
5,2,7,6,8,0.000794023,1
3,2,7,6,8,0.000252812,2
3,2,7,6,7,0.000282593,2
3,2,7,6,9,0.000258492,2
3,2,7,5,8,0.000309301,2
3,2,7,7,8,0.000584102,2
2,2,7,6,8,0.000256902,2
4,2,7,6,8,0.000360178,2
3,1,7,6,8,0.000295675,2
3,3,7,6,8,0.000369809,2
3,2,7,5,7,0.000312984,2
3,2,7,5,9,0.000303319,2
3,2,7,7,7,0.000582225,2
3,2,7,7,9,0.000567744,2
2,2,7,6,7,0.000295577,2
2,2,7,6,9,0.00024633,2
4,2,7,6,7,0.000378664,2
4,2,7,6,9,0.000344049,2
2,2,7,5,8,0.000278372,2
2,2,7,7,8,0.000508507,2
4,2,7,5,8,0.000347143,2
4,2,7,7,8,0.000991751,2
3,1,7,6,7,0.000326675,2
3,1,7,6,9,0.000294648,2
3,3,7,6,7,0.000397554,2
3,3,7,6,9,0.000478081,2
3,1,7,5,8,0.000437874,2
3,1,7,7,8,0.000958989,2
3,3,7,5,8,0.000280253,2
3,3,7,7,8,0.000796868,2
2,1,7,6,8,0.000364309,2
2,3,7,6,8,0.00033389,2
4,3,7,6,8,0.000575678,2
2,2,7,6,9,0.00024633,3
2,2,7,6,8,0.000263864,3
2,2,7,6,10,0.000254207,3
2,2,7,5,9,0.000279677,3
2,2,7,7,9,0.000513438,3
1,2,7,6,9,0.000550059,3
3,2,7,6,9,0.000261788,3
2,1,7,6,9,0.000418387,3
2,3,7,6,9,0.000487983,3
2,2,7,5,8,0.000276896,3
2,2,7,5,10,0.000292412,3
2,2,7,7,8,0.000508797,3
2,2,7,7,10,1e+10,3
1,2,7,6,8,0.000329231,3
1,2,7,6,10,0.000522984,3
3,2,7,6,10,0.000253828,3
1,2,7,5,9,0.000326068,3
1,2,7,7,9,0.000791656,3
3,2,7,5,9,0.000303073,3
3,2,7,7,9,0.000567742,3
2,1,7,6,8,0.00035645,3
2,1,7,6,10,0.00041044,3
2,3,7,6,8,0.000333984,3
