index,exe_time,tile_sizes,mark,age
0,0.042007,"4,32,8,48,8",2,0
1,0.0374497,"4,32,8,48,6",2,0
2,0.0374572,"4,32,8,48,12",2,0
3,0.0382865,"4,32,16,48,8",2,0
4,0.0253309,"4,32,8,32,8",2,0
5,0.0381472,"8,32,8,48,8",2,0
6,0.0222989,"4,16,8,48,8",2,0
7,0.0737847,"4,64,8,48,8",2,0
8,0.0383195,"4,32,16,48,6",2,0
9,0.0381108,"4,32,16,48,12",2,0
10,0.0296417,"4,32,8,32,6",2,0
11,0.0403332,"4,32,8,32,12",2,0
12,0.0382108,"8,32,8,48,6",2,0
13,0.0380279,"8,32,8,48,12",2,0
14,0.0377509,"2,32,16,48,8",2,0
15,0.0534958,"8,32,16,48,8",2,0
16,0.034793,"8,32,8,32,8",2,0
17,0.0181002,"4,16,8,48,6",2,0
18,0.0192951,"4,16,8,48,12",2,0
19,0.0738769,"4,64,8,48,6",2,0
20,0.0737764,"4,64,8,48,12",2,0
21,0.0240891,"4,16,16,48,8",2,0
22,0.0751906,"4,64,16,48,8",2,0
23,0.0135894,"4,16,8,32,8",2,0
24,0.0570817,"4,64,8,32,8",2,0
25,0.0256279,"8,16,8,48,8",2,0
26,0.0751215,"8,64,8,48,8",2,0
27,0.0135894,"4,16,8,32,8",2,1
28,0.0177494,"4,16,8,32,6",2,1
29,0.0163598,"4,16,8,32,12",2,1
30,0.0181404,"4,16,12,32,8",2,1
31,0.00697395,"4,16,8,24,8",2,1
32,0.0221904,"4,16,8,48,8",2,1
33,0.0144113,"8,16,8,32,8",2,1
34,0.00378643,"4,8,8,32,8",2,1
35,0.0253353,"4,32,8,32,8",2,1
36,0.0177104,"4,16,12,32,6",2,1
37,0.0101642,"4,16,12,32,12",2,1
38,0.00521854,"4,16,8,24,6",2,1
39,0.00702282,"4,16,8,24,12",2,1
40,0.0180755,"4,16,8,48,6",2,1
41,0.0193569,"4,16,8,48,12",2,1
42,0.0183498,"8,16,8,32,6",2,1
43,0.0171553,"8,16,8,32,12",2,1
44,0.0181621,"8,16,6,32,8",2,1
45,0.0198493,"8,16,12,32,8",2,1
46,0.00464966,"8,16,8,24,8",2,1
47,0.0264192,"8,16,8,48,8",2,1
48,0.00335096,"4,8,8,32,6",2,1
49,0.00371201,"4,8,8,32,12",2,1
50,0.0295938,"4,32,8,32,6",2,1
51,0.0403819,"4,32,8,32,12",2,1
52,0.00361721,"4,8,12,32,8",2,1
53,0.0327322,"4,32,12,32,8",2,1
54,0.000789593,"4,8,8,24,8",2,1
55,0.0097469,"4,8,8,48,8",2,1
56,0.02282,"4,32,8,24,8",2,1
57,0.00346058,"8,8,8,32,8",2,1
58,0.0335684,"8,32,8,32,8",2,1
59,0.000789593,"4,8,8,24,8",2,2
60,0.000828085,"4,8,8,24,6",2,2
61,0.000804335,"4,8,8,24,12",2,2
62,0.000539948,"4,8,8,16,8",2,2
63,0.0038175,"4,8,8,32,8",2,2
64,0.00077462,"8,8,8,24,8",2,2
65,0.000494214,"4,4,8,24,8",2,2
