index,exe_time,tile_sizes,mark,age
0,0.002512,"4,32,48,8,3",2,0
1,0.00251656,"4,32,48,8,2",2,0
2,0.00210288,"4,32,48,8,4",2,0
3,0.00169507,"4,32,32,8,3",2,0
4,0.0259508,"4,32,96,8,3",2,0
5,0.00156099,"2,32,48,8,3",2,0
6,0.00881919,"8,32,48,8,3",2,0
7,0.00128786,"4,16,48,8,3",2,0
8,0.00874874,"4,64,48,8,3",2,0
9,0.00193912,"4,32,32,8,2",2,0
10,0.00283549,"4,32,32,8,4",2,0
11,0.016238,"4,32,96,8,2",2,0
12,0.00849486,"4,32,96,8,4",2,0
13,0.000931756,"4,32,32,6,3",2,0
14,0.0225332,"4,32,32,12,3",2,0
15,0.00182013,"2,32,48,8,2",2,0
16,0.00146758,"2,32,48,8,4",2,0
17,0.015947,"8,32,48,8,2",2,0
18,0.00863359,"8,32,48,8,4",2,0
19,0.00156401,"2,32,32,8,3",2,0
20,0.0042908,"2,32,96,8,3",2,0
21,0.00252715,"8,32,32,8,3",2,0
22,0.0507939,"8,32,96,8,3",2,0
23,0.00131831,"4,16,48,8,2",2,0
24,0.000986501,"4,16,48,8,4",2,0
25,0.0120455,"4,64,48,8,2",2,0
26,0.0276967,"4,64,48,8,4",2,0
27,0.000764813,"4,16,32,8,3",2,0
28,0.00187346,"4,16,96,8,3",2,0
29,0.00825676,"4,64,32,8,3",2,0
30,0.0180706,"4,64,96,8,3",2,0
31,0.000839999,"2,16,48,8,3",2,0
32,0.00169772,"8,16,48,8,3",2,0
33,0.00732052,"2,64,48,8,3",2,0
34,0.051558,"8,64,48,8,3",2,0
35,0.000764813,"4,16,32,8,3",2,1
36,0.000964404,"4,16,32,8,2",2,1
37,0.00067702,"4,16,32,8,4",2,1
38,0.000721895,"4,16,24,8,3",2,1
39,0.00128724,"4,16,48,8,3",2,1
40,0.000675933,"4,16,32,6,3",2,1
41,0.00105101,"4,16,32,12,3",2,1
42,0.00069422,"2,16,32,8,3",2,1
43,0.00113939,"8,16,32,8,3",2,1
44,0.00062231,"4,8,32,8,3",2,1
45,0.00169539,"4,32,32,8,3",2,1
46,0.000923213,"4,16,24,8,2",2,1
47,0.000668294,"4,16,24,8,4",2,1
48,0.00132091,"4,16,48,8,2",2,1
49,0.000986711,"4,16,48,8,4",2,1
50,0.000848817,"4,16,32,6,2",2,1
51,0.000592646,"4,16,32,6,4",2,1
52,0.00115291,"4,16,32,12,2",2,1
53,0.00109594,"4,16,32,12,4",2,1
54,0.000900075,"2,16,32,8,2",2,1
55,0.000627532,"2,16,32,8,4",2,1
56,0.00129567,"8,16,32,8,2",2,1
57,0.00103401,"8,16,32,8,4",2,1
58,0.000705603,"2,16,24,8,3",2,1
59,0.000839708,"2,16,48,8,3",2,1
60,0.00110941,"8,16,24,8,3",2,1
61,0.00169903,"8,16,48,8,3",2,1
62,0.000639312,"2,16,32,6,3",2,1
63,0.000939919,"2,16,32,12,3",2,1
64,0.00109907,"8,16,32,6,3",2,1
65,0.00153307,"8,16,32,12,3",2,1
66,0.000824658,"4,8,32,8,2",2,1
67,0.000540619,"4,8,32,8,4",2,1
68,0.00194222,"4,32,32,8,2",2,1
69,0.00289313,"4,32,32,8,4",2,1
70,0.000557056,"4,8,24,8,3",2,1
71,0.000734124,"4,8,48,8,3",2,1
72,0.00161833,"4,32,24,8,3",2,1
73,0.000538122,"4,8,32,6,3",2,1
74,0.000693007,"4,8,32,12,3",2,1
75,0.000933353,"4,32,32,6,3",2,1
76,0.0225986,"4,32,32,12,3",2,1
77,0.000561217,"2,8,32,8,3",2,1
78,0.000835277,"8,8,32,8,3",2,1
79,0.00157335,"2,32,32,8,3",2,1
80,0.00254673,"8,32,32,8,3",2,1
81,0.000538122,"4,8,32,6,3",2,2
82,0.000721157,"4,8,32,6,2",2,2
83,0.000465824,"4,8,32,6,4",2,2
84,0.000509265,"4,8,32,4,3",2,2
85,0.000622579,"4,8,32,8,3",2,2
86,0.000525081,"2,8,32,6,3",2,2
87,0.000681274,"8,8,32,6,3",2,2
88,0.000493949,"4,4,32,6,3",2,2
89,0.000679637,"4,16,32,6,3",2,2
90,0.000637379,"4,8,32,4,2",2,2
91,0.000408826,"4,8,32,4,4",2,2
92,0.000828183,"4,8,32,8,2",2,2
93,0.000543068,"4,8,32,8,4",2,2
94,0.000678192,"2,8,32,6,2",2,2
95,0.00044542,"2,8,32,6,4",2,2
96,0.000857541,"8,8,32,6,2",2,2
97,0.000579797,"8,8,32,6,4",2,2
98,0.000475892,"2,8,32,4,3",2,2
99,0.000563932,"2,8,32,8,3",2,2
100,0.000619217,"8,8,32,4,3",2,2
101,0.0008348,"8,8,32,8,3",2,2
102,0.000669763,"4,4,32,6,2",2,2
103,0.000416096,"4,4,32,6,4",2,2
104,0.000852128,"4,16,32,6,2",2,2
105,0.000595458,"4,16,32,6,4",2,2
106,0.000470095,"4,4,32,4,3",2,2
107,0.000570506,"4,4,32,8,3",2,2
108,0.000584279,"4,16,32,4,3",2,2
109,0.000533581,"2,4,32,6,3",2,2
110,0.000562111,"8,4,32,6,3",2,2
111,0.000643003,"2,16,32,6,3",2,2
112,0.00110552,"8,16,32,6,3",2,2
113,0.000408826,"4,8,32,4,4",2,3
114,0.000510078,"4,8,32,4,3",2,3
115,0.000324211,"4,8,32,4,6",2,3
116,0.000393333,"4,8,24,4,4",2,3
117,0.000459517,"4,8,48,4,4",2,3
118,0.000413732,"4,8,32,3,4",2,3
119,0.000468334,"4,8,32,6,4",2,3
120,0.000402358,"2,8,32,4,4",2,3
121,0.000496337,"8,8,32,4,4",2,3
122,0.000366516,"4,4,32,4,4",2,3
123,0.000476642,"4,16,32,4,4",2,3
124,0.000492045,"4,8,24,4,3",2,3
125,0.000312488,"4,8,24,4,6",2,3
126,0.000588561,"4,8,48,4,3",2,3
127,0.000452384,"4,8,48,4,6",2,3
128,0.000492438,"4,8,32,3,3",2,3
129,0.000329828,"4,8,32,3,6",2,3
130,0.000373483,"4,8,32,6,6",2,3
131,0.000476539,"2,8,32,4,3",2,3
132,0.000316947,"2,8,32,4,6",2,3
