index,exe_time,tile_sizes,mark,age
0,0.0687928,"16,32,2,96,8",2,0
1,0.0609306,"16,32,2,96,6",2,0
2,0.059117,"16,32,2,96,12",2,0
3,0.0448461,"16,32,2,64,8",2,0
4,0.0689316,"16,32,2,128,8",2,0
5,0.0306461,"16,16,2,96,8",2,0
6,0.0450936,"16,32,2,64,6",2,0
7,0.0449016,"16,32,2,64,12",2,0
8,0.0820478,"16,32,2,128,6",2,0
9,0.0954926,"16,32,2,128,12",2,0
10,0.0395375,"16,16,2,96,6",2,0
11,0.0306099,"16,16,2,96,12",2,0
12,0.0260074,"16,16,2,64,8",2,0
13,0.0352352,"16,16,2,128,8",2,0
14,0.0260074,"16,16,2,64,8",2,1
15,0.0488138,"16,16,2,64,6",2,1
16,0.0286596,"16,16,2,64,12",2,1
17,0.0422024,"16,16,3,64,8",2,1
18,0.017903,"16,16,2,48,8",2,1
19,0.030659,"16,16,2,96,8",2,1
20,0.0330509,"32,16,2,64,8",2,1
21,0.0136766,"16,8,2,64,8",2,1
22,0.0451709,"16,32,2,64,8",2,1
23,0.0365617,"16,16,3,64,6",2,1
24,0.0263045,"16,16,3,64,12",2,1
25,0.0234385,"16,16,2,48,6",2,1
26,0.0186952,"16,16,2,48,12",2,1
27,0.0394568,"16,16,2,96,6",2,1
28,0.0305852,"16,16,2,96,12",2,1
29,0.0342033,"32,16,2,64,6",2,1
30,0.0337905,"32,16,2,64,12",2,1
31,0.0267085,"32,16,1,64,8",2,1
32,0.0399961,"32,16,3,64,8",2,1
33,0.0243896,"32,16,2,48,8",2,1
34,0.0328716,"32,16,2,96,8",2,1
35,0.013006,"16,8,2,64,6",2,1
36,0.011504,"16,8,2,64,12",2,1
37,0.045156,"16,32,2,64,6",2,1
38,0.044969,"16,32,2,64,12",2,1
39,0.0143693,"16,8,3,64,8",2,1
40,0.0491087,"16,32,3,64,8",2,1
41,0.00503831,"16,8,2,48,8",2,1
42,0.0200694,"16,8,2,96,8",2,1
43,0.0372007,"16,32,2,48,8",2,1
44,0.0161179,"32,8,2,64,8",2,1
45,0.00503831,"16,8,2,48,8",2,2
46,0.00983811,"16,8,2,48,6",2,2
47,0.00913921,"16,8,2,48,12",2,2
48,0.00297387,"16,8,2,32,8",2,2
49,0.0136377,"16,8,2,64,8",2,2
50,0.00517198,"32,8,2,48,8",2,2
51,0.000831255,"16,4,2,48,8",2,2
52,0.0178514,"16,16,2,48,8",2,2
53,0.00298644,"16,8,2,32,6",2,2
54,0.00305124,"16,8,2,32,12",2,2
55,0.0129976,"16,8,2,64,6",2,2
56,0.0114552,"16,8,2,64,12",2,2
57,0.0058142,"32,8,2,48,6",2,2
58,0.00889395,"32,8,2,48,12",2,2
59,0.0098142,"32,8,1,48,8",2,2
60,0.00335844,"32,8,2,32,8",2,2
61,0.0160887,"32,8,2,64,8",2,2
62,0.000844401,"16,4,2,48,6",2,2
63,0.000792715,"16,4,2,48,12",2,2
64,0.0234175,"16,16,2,48,6",2,2
65,0.0187122,"16,16,2,48,12",2,2
66,0.000733148,"16,4,2,32,8",2,2
67,0.00277838,"16,4,2,64,8",2,2
68,0.013735,"16,16,2,32,8",2,2
69,0.000818765,"32,4,2,48,8",2,2
70,0.0244573,"32,16,2,48,8",2,2
71,0.000733148,"16,4,2,32,8",2,3
72,0.000610805,"16,4,2,32,6",2,3
73,0.000716374,"16,4,2,32,12",2,3
74,0.000773395,"16,4,3,32,8",2,3
75,0.000492431,"16,4,2,24,8",2,3
76,0.000832723,"16,4,2,48,8",2,3
77,0.000627923,"32,4,2,32,8",2,3
78,0.000393725,"16,2,2,32,8",2,3
79,0.00297621,"16,8,2,32,8",2,3
80,0.000657141,"16,4,3,32,6",2,3
81,0.000689213,"16,4,3,32,12",2,3
82,0.000512218,"16,4,2,24,6",2,3
