index,exe_time,tile_sizes,mark,age
0,0.000210238,"8,8,8,6,48",2,0
1,0.000215223,"8,8,8,6,32",2,0
2,0.000208967,"8,8,8,6,64",2,0
3,0.000222979,"8,8,8,4,48",2,0
4,0.000250303,"8,8,8,8,48",2,0
5,0.000223966,"4,8,8,6,48",2,0
6,0.000245349,"16,8,8,6,48",2,0
7,0.000226678,"8,4,8,6,48",2,0
8,0.000438901,"8,16,8,6,48",2,0
9,0.000217785,"8,8,8,4,32",2,0
10,0.000219655,"8,8,8,4,64",2,0
11,0.000261865,"8,8,8,8,32",2,0
12,0.00040431,"8,8,8,8,64",2,0
13,0.000216165,"4,8,8,6,32",2,0
14,0.000216164,"4,8,8,6,64",2,0
15,0.000233752,"16,8,8,6,32",2,0
16,0.000215176,"16,8,8,6,64",2,0
17,0.000227388,"4,8,8,4,48",2,0
18,0.000247154,"4,8,8,8,48",2,0
19,0.000250436,"16,8,8,4,48",2,0
20,0.000278955,"16,8,8,8,48",2,0
21,0.000220268,"8,4,8,6,32",2,0
22,0.000224003,"8,4,8,6,64",2,0
23,0.000329421,"8,16,8,6,32",2,0
24,0.00043921,"8,16,8,6,64",2,0
25,0.000230561,"8,4,8,4,48",2,0
26,0.000267796,"8,4,8,8,48",2,0
27,0.000257427,"8,16,8,4,48",2,0
28,0.000527081,"8,16,8,8,48",2,0
29,0.000250533,"4,4,8,6,48",2,0
30,0.000209218,"16,4,8,6,48",2,0
31,0.000431268,"4,16,8,6,48",2,0
32,10000000000.0,"16,16,8,6,48",2,0
33,0.000208967,"8,8,8,6,64",2,1
34,0.000331197,"8,8,8,6,96",2,1
35,0.000221071,"8,8,8,4,64",2,1
36,0.00040121,"8,8,8,8,64",2,1
37,0.000216123,"4,8,8,6,64",2,1
38,0.000214946,"16,8,8,6,64",2,1
39,0.000223241,"8,4,8,6,64",2,1
40,0.000435857,"8,16,8,6,64",2,1
41,0.000223765,"8,8,8,4,48",2,1
42,0.000289407,"8,8,8,4,96",2,1
43,0.000249518,"8,8,8,8,48",2,1
44,0.000403888,"8,8,8,8,96",2,1
45,0.000225328,"4,8,8,6,48",2,1
46,0.000545483,"4,8,8,6,96",2,1
47,0.000247247,"16,8,8,6,48",2,1
48,10000000000.0,"16,8,8,6,96",2,1
49,0.000227384,"4,8,8,4,64",2,1
50,0.000400776,"4,8,8,8,64",2,1
51,0.000246956,"16,8,8,4,64",2,1
52,0.000425249,"16,8,8,8,64",2,1
53,0.00022633,"8,4,8,6,48",2,1
54,0.000264056,"8,4,8,6,96",2,1
55,0.00044237,"8,16,8,6,48",2,1
56,10000000000.0,"8,16,8,6,96",2,1
57,0.000227644,"8,4,8,4,64",2,1
58,0.000266126,"8,4,8,8,64",2,1
59,0.000520397,"8,16,8,4,64",2,1
60,0.000520365,"8,16,8,8,64",2,1
61,0.000290636,"4,4,8,6,64",2,1
62,0.000209658,"16,4,8,6,64",2,1
63,0.000425542,"4,16,8,6,64",2,1
64,10000000000.0,"16,16,8,6,64",2,1
65,0.000208967,"8,8,8,6,64",3,1
66,0.00022742,"4,8,8,4,48",3,1
67,0.000290736,"4,8,8,4,96",3,1
68,0.000243549,"4,8,8,8,48",3,1
69,0.000652712,"4,8,8,8,96",3,1
70,0.000248031,"16,8,8,4,48",3,1
71,10000000000.0,"16,8,8,4,96",3,1
72,0.000277406,"16,8,8,8,48",3,1
73,10000000000.0,"16,8,8,8,96",3,1
74,0.000229427,"8,4,8,4,48",3,1
75,0.00025408,"8,4,8,4,96",3,1
76,0.000267858,"8,4,8,8,48",3,1
77,0.000325405,"8,4,8,8,96",3,1
78,0.000257738,"8,16,8,4,48",3,1
79,10000000000.0,"8,16,8,4,96",3,1
80,0.000527161,"8,16,8,8,48",3,1
81,10000000000.0,"8,16,8,8,96",3,1
82,0.000248497,"4,4,8,6,48",3,1
83,0.000289084,"4,4,8,6,96",3,1
84,0.000209133,"16,4,8,6,48",3,1
85,0.000211803,"16,4,8,6,96",3,1
86,0.000431126,"4,16,8,6,48",3,1
87,0.000427139,"4,16,8,6,96",3,1
88,10000000000.0,"16,16,8,6,48",3,1
89,10000000000.0,"16,16,8,6,96",3,1
90,0.000266754,"4,4,8,4,64",3,1
91,0.00037833,"4,4,8,8,64",3,1
92,0.000236066,"16,4,8,4,64",3,1
93,0.000321469,"16,4,8,8,64",3,1
94,0.000474418,"4,16,8,4,64",3,1
95,0.000518327,"4,16,8,8,64",3,1
96,10000000000.0,"16,16,8,4,64",3,1
97,10000000000.0,"16,16,8,8,64",3,1
98,0.000208967,"8,8,8,6,64",4,1
99,0.000258918,"4,4,8,4,48",4,1
100,0.000278685,"4,4,8,4,96",4,1
101,0.000279766,"4,4,8,8,48",4,1
102,0.000325751,"4,4,8,8,96",4,1
103,0.000239954,"16,4,8,4,48",4,1
104,0.000249723,"16,4,8,4,96",4,1
105,0.000329345,"16,4,8,8,48",4,1
106,0.000320675,"16,4,8,8,96",4,1
107,0.000245908,"4,16,8,4,48",4,1
108,0.000786657,"4,16,8,4,96",4,1
109,0.000533197,"4,16,8,8,48",4,1
110,0.000524824,"4,16,8,8,96",4,1
111,10000000000.0,"16,16,8,4,48",4,1
112,10000000000.0,"16,16,8,4,96",4,1
113,10000000000.0,"16,16,8,8,48",4,1
114,10000000000.0,"16,16,8,8,96",4,1
115,0.000208967,"8,8,8,6,64",5,1
