index,exe_time,tile_sizes,mark,age
0,0.000381096,"1,8,32,6,8",2,0
1,0.00039486,"1,8,32,6,6",2,0
2,0.00033222,"1,8,32,6,12",2,0
3,0.000323553,"1,8,32,4,8",2,0
4,0.00039101,"1,8,32,8,8",2,0
5,0.000305957,"2,8,32,6,8",2,0
6,0.000462756,"1,4,32,6,8",2,0
7,0.000347053,"1,8,32,4,6",2,0
8,0.000314586,"1,8,32,4,12",2,0
9,0.000457648,"1,8,32,8,6",2,0
10,0.000361066,"1,8,32,8,12",2,0
11,0.000355641,"2,8,32,6,6",2,0
12,0.00028483,"2,8,32,6,12",2,0
13,0.000286328,"2,8,32,4,8",2,0
14,0.000379704,"2,8,32,8,8",2,0
15,0.000439809,"1,4,32,6,6",2,0
16,0.0004969,"1,4,32,6,12",2,0
17,0.000489805,"1,4,32,4,8",2,0
18,0.000491101,"1,4,32,8,8",2,0
19,0.000420561,"2,4,32,6,8",2,0
20,0.00028483,"2,8,32,6,12",2,1
21,0.000311288,"2,8,32,6,8",2,1
22,0.000295574,"2,8,32,6,16",2,1
23,0.000271148,"2,8,32,4,12",2,1
24,0.000387432,"2,8,32,8,12",2,1
25,0.000332454,"1,8,32,6,12",2,1
26,0.00027491,"4,8,32,6,12",2,1
27,0.000333345,"2,4,32,6,12",2,1
28,0.0003913,"2,16,32,6,12",2,1
29,0.000284538,"2,8,32,4,8",2,1
30,0.000263285,"2,8,32,4,16",2,1
31,0.000379695,"2,8,32,8,8",2,1
32,0.000304781,"2,8,32,8,16",2,1
33,0.000309629,"1,8,32,6,16",2,1
34,0.000319225,"4,8,32,6,8",2,1
35,0.000270595,"4,8,32,6,16",2,1
36,0.000310319,"1,8,32,4,12",2,1
37,0.000362312,"1,8,32,8,12",2,1
38,0.00025436,"4,8,32,4,12",2,1
39,0.000348054,"4,8,32,8,12",2,1
40,0.000421379,"2,4,32,6,8",2,1
41,0.000332241,"2,4,32,6,16",2,1
42,0.000418369,"2,16,32,6,8",2,1
43,0.000384311,"2,16,32,6,16",2,1
44,0.000297183,"2,4,32,4,12",2,1
45,0.000359994,"2,4,32,8,12",2,1
46,0.00028711,"2,16,32,4,12",2,1
47,0.000471925,"2,16,32,8,12",2,1
48,0.000495442,"1,4,32,6,12",2,1
49,0.000259506,"4,4,32,6,12",2,1
50,0.000477288,"1,16,32,6,12",2,1
51,0.000406177,"4,16,32,6,12",2,1
52,0.00025436,"4,8,32,4,12",2,2
53,0.000291158,"4,8,32,4,8",2,2
54,0.000261658,"4,8,32,4,16",2,2
55,0.000223468,"4,8,24,4,12",2,2
56,0.000299463,"4,8,48,4,12",2,2
57,0.000277555,"4,8,32,3,12",2,2
58,0.000272496,"4,8,32,6,12",2,2
59,0.000270518,"2,8,32,4,12",2,2
60,0.000304057,"8,8,32,4,12",2,2
61,0.000262481,"4,4,32,4,12",2,2
62,0.00029955,"4,16,32,4,12",2,2
63,0.000304019,"4,8,24,4,8",2,2
64,0.000220561,"4,8,24,4,16",2,2
65,0.000325117,"4,8,48,4,8",2,2
66,0.000272926,"4,8,48,4,16",2,2
67,0.000278736,"4,8,32,3,8",2,2
