index,exe_time,tile_sizes,mark,age
0,0.307489,"2,256,16,48,1",2,0
1,0.304909,"2,256,16,48,2",2,0
2,0.153124,"2,128,16,48,1",2,0
3,0.151779,"2,128,16,48,2",2,0
4,0.151779,"2,128,16,48,2",2,1
5,0.15321,"2,128,16,48,1",2,1
6,0.150956,"2,128,16,48,3",2,1
7,0.191768,"4,128,16,48,2",2,1
8,0.0764988,"2,64,16,48,2",2,1
9,0.302144,"2,256,16,48,2",2,1
10,0.385408,"4,128,16,48,1",2,1
11,0.153408,"4,128,16,48,3",2,1
12,0.151955,"4,128,8,48,2",2,1
13,0.0770963,"2,64,16,48,1",2,1
14,0.0757758,"2,64,16,48,3",2,1
15,0.30054,"2,256,16,48,3",2,1
16,0.125724,"4,64,16,48,2",2,1
17,0.0757758,"2,64,16,48,3",2,2
18,0.0766553,"2,64,16,48,2",2,2
19,0.0762123,"2,64,16,48,4",2,2
20,0.077771,"4,64,16,48,3",2,2
21,0.0388039,"2,32,16,48,3",2,2
22,0.150643,"2,128,16,48,3",2,2
23,0.125859,"4,64,16,48,2",2,2
24,0.0775154,"4,64,16,48,4",2,2
25,0.0830258,"4,64,8,48,3",2,2
26,0.0388399,"2,32,16,48,2",2,2
27,0.0386731,"2,32,16,48,4",2,2
28,0.150849,"2,128,16,48,4",2,2
29,0.0563462,"4,32,16,48,3",2,2
30,0.153739,"4,128,16,48,3",2,2
31,0.0386731,"2,32,16,48,4",2,3
32,0.0385034,"2,32,16,48,3",2,3
33,0.0375227,"2,32,16,48,6",2,3
34,0.0392076,"4,32,16,48,4",2,3
35,0.0187367,"2,16,16,48,4",2,3
36,0.0753835,"2,64,16,48,4",2,3
37,0.0560328,"4,32,16,48,3",2,3
38,0.037972,"4,32,16,48,6",2,3
39,0.0383391,"4,32,8,48,4",2,3
40,0.0232232,"2,16,16,48,3",2,3
41,0.0244621,"2,16,16,48,6",2,3
42,0.0739611,"2,64,16,48,6",2,3
43,0.0243171,"4,16,16,48,4",2,3
44,0.0772052,"4,64,16,48,4",2,3
45,0.0187367,"2,16,16,48,4",2,4
46,0.0232367,"2,16,16,48,3",2,4
47,0.0243625,"2,16,16,48,6",2,4
48,0.0243633,"4,16,16,48,4",2,4
49,0.00817004,"2,8,16,48,4",2,4
50,0.0236275,"4,16,16,48,3",2,4
51,0.0208046,"4,16,16,48,6",2,4
52,0.0243881,"4,16,8,48,4",2,4
53,0.0112023,"2,8,16,48,3",2,4
54,0.0100151,"2,8,16,48,6",2,4
55,0.0386755,"2,32,16,48,3",2,4
56,0.0377146,"2,32,16,48,6",2,4
57,0.0116094,"4,8,16,48,4",2,4
58,0.0393078,"4,32,16,48,4",2,4
59,0.00817004,"2,8,16,48,4",2,5
60,0.0111671,"2,8,16,48,3",2,5
61,0.00997714,"2,8,16,48,6",2,5
62,0.0116018,"4,8,16,48,4",2,5
63,0.00143269,"2,4,16,48,4",2,5
64,0.00674495,"4,8,16,48,3",2,5
65,0.00970291,"4,8,16,48,6",2,5
66,0.00994608,"4,8,8,48,4",2,5
