index,exe_time,tile_sizes,mark,age
0,0.145887,"16,32,12,64,1",2,0
1,0.141924,"16,32,12,64,2",2,0
2,0.141033,"16,32,6,64,1",2,0
3,0.140836,"8,32,12,64,1",2,0
4,0.0666336,"16,16,12,64,1",2,0
5,0.0716335,"16,32,6,64,2",2,0
6,0.0720646,"8,32,12,64,2",2,0
7,0.0700193,"8,32,6,64,1",2,0
8,0.0652663,"16,16,12,64,2",2,0
9,0.0610544,"16,16,6,64,1",2,0
10,0.0605068,"8,16,12,64,1",2,0
11,0.239991,"8,64,12,64,1",2,0
12,0.0605068,"8,16,12,64,1",2,1
13,0.0572127,"8,16,12,64,2",2,1
14,0.0403546,"8,16,6,64,1",2,1
15,0.0459329,"4,16,12,64,1",2,1
16,0.0667351,"16,16,12,64,1",2,1
17,0.0337135,"8,8,12,64,1",2,1
18,0.14114,"8,32,12,64,1",2,1
19,0.0517932,"8,16,6,64,2",2,1
20,0.0498758,"4,16,12,64,2",2,1
21,0.0652051,"16,16,12,64,2",2,1
22,0.0616777,"16,16,6,64,1",2,1
23,0.0256873,"8,8,12,64,2",2,1
24,0.0719381,"8,32,12,64,2",2,1
25,0.0140665,"8,8,6,64,1",2,1
26,0.0690244,"8,32,6,64,1",2,1
27,0.015994,"4,8,12,64,1",2,1
28,0.039126,"16,8,12,64,1",2,1
29,0.141275,"4,32,12,64,1",2,1
30,0.0140665,"8,8,6,64,1",2,2
31,0.0230796,"8,8,6,64,2",2,2
32,0.00775519,"8,8,4,64,1",2,2
33,0.034166,"8,8,12,64,1",2,2
34,0.0302676,"16,8,6,64,1",2,2
35,0.00432877,"8,4,6,64,1",2,2
36,0.0402955,"8,16,6,64,1",2,2
37,0.0141298,"8,8,4,64,2",2,2
38,0.0255715,"8,8,12,64,2",2,2
39,0.00497975,"8,8,4,48,1",2,2
40,0.0218117,"8,8,4,96,1",2,2
41,0.0259675,"16,8,6,64,2",2,2
42,0.0160272,"4,8,12,64,1",2,2
43,0.015102,"16,8,4,64,1",2,2
44,0.0390954,"16,8,12,64,1",2,2
45,0.00382794,"8,4,6,64,2",2,2
46,0.0517573,"8,16,6,64,2",2,2
47,0.00440291,"8,4,4,64,1",2,2
48,0.00563614,"8,4,12,64,1",2,2
49,0.0315143,"8,16,4,64,1",2,2
50,0.00514671,"16,4,6,64,1",2,2
51,0.0615916,"16,16,6,64,1",2,2
52,0.00382794,"8,4,6,64,2",2,3
53,0.00430596,"8,4,6,64,1",2,3
54,0.00436101,"8,4,6,64,3",2,3
55,0.00352535,"8,4,4,64,2",2,3
56,0.00446312,"8,4,12,64,2",2,3
57,0.00358047,"16,4,6,64,2",2,3
58,0.00201972,"8,2,6,64,2",2,3
59,0.023226,"8,8,6,64,2",2,3
60,0.00440392,"8,4,4,64,1",2,3
61,0.00346843,"8,4,4,64,3",2,3
62,0.00563515,"8,4,12,64,1",2,3
63,0.00510919,"8,4,12,64,3",2,3
64,0.00121329,"8,4,4,48,2",2,3
65,0.00742563,"8,4,4,96,2",2,3
66,0.00514762,"16,4,6,64,1",2,3
67,0.00390743,"16,4,6,64,3",2,3
68,0.00516107,"4,4,12,64,2",2,3
69,0.00314504,"16,4,4,64,2",2,3
70,0.00654123,"16,4,12,64,2",2,3
71,0.00251088,"8,2,6,64,1",2,3
72,0.00169992,"8,2,6,64,3",2,3
73,0.0212926,"8,8,6,64,3",2,3
74,0.0014698,"8,2,4,64,2",2,3
75,0.0032066,"8,2,12,64,2",2,3
76,0.014064,"8,8,4,64,2",2,3
77,0.025514,"8,8,12,64,2",2,3
78,0.00251506,"16,2,6,64,2",2,3
79,0.0259981,"16,8,6,64,2",2,3
80,0.00121329,"8,4,4,48,2",2,4
81,0.00166643,"8,4,4,48,1",2,4
82,0.000943922,"8,4,4,48,3",2,4
83,0.00108564,"8,4,4,32,2",2,4
84,0.00354733,"8,4,4,64,2",2,4
85,0.00127801,"16,4,4,48,2",2,4
86,0.00101805,"8,2,4,48,2",2,4
87,0.00461114,"8,8,4,48,2",2,4
88,0.00154076,"8,4,4,32,1",2,4
89,0.000897637,"8,4,4,32,3",2,4
90,0.00440338,"8,4,4,64,1",2,4
91,0.00345376,"8,4,4,64,3",2,4
92,0.00171204,"16,4,4,48,1",2,4
93,0.00100642,"16,4,4,48,3",2,4
94,0.00120329,"16,4,2,48,2",2,4
95,0.00120535,"16,4,4,32,2",2,4
96,0.00314483,"16,4,4,64,2",2,4
97,0.00154742,"8,2,4,48,1",2,4
98,0.000886953,"8,2,4,48,3",2,4
99,0.00497938,"8,8,4,48,1",2,4
100,0.00895026,"8,8,4,48,3",2,4
101,0.00106481,"8,2,4,32,2",2,4
102,0.00146963,"8,2,4,64,2",2,4
103,0.00232015,"8,8,4,32,2",2,4
104,0.01413,"8,8,4,64,2",2,4
105,0.000968411,"16,2,4,48,2",2,4
106,0.00501426,"16,8,4,48,2",2,4
107,0.000886953,"8,2,4,48,3",2,5
108,0.00101622,"8,2,4,48,2",2,5
109,0.000872964,"8,2,4,48,4",2,5
110,0.000869803,"8,2,4,32,3",2,5
111,0.00129717,"8,2,4,64,3",2,5
112,0.000783816,"16,2,4,48,3",2,5
113,0.000838244,"8,1,4,48,3",2,5
114,0.000949215,"8,4,4,48,3",2,5
115,0.00106565,"8,2,4,32,2",2,5
116,0.000843992,"8,2,4,32,4",2,5
117,0.00147041,"8,2,4,64,2",2,5
118,0.00141206,"8,2,4,64,4",2,5
119,0.000972345,"16,2,4,48,2",2,5
120,0.00071089,"16,2,4,48,4",2,5
121,0.000689687,"16,2,2,48,3",2,5
122,0.000946903,"16,2,4,32,3",2,5
123,0.00133809,"16,2,4,64,3",2,5
124,0.000952927,"8,1,4,48,2",2,5
125,0.000802502,"8,1,4,48,4",2,5
126,0.000945614,"8,4,4,48,4",2,5
127,0.00145124,"8,1,4,32,3",2,5
128,0.00157665,"8,1,4,64,3",2,5
129,0.000902236,"8,4,4,32,3",2,5
130,0.00348824,"8,4,4,64,3",2,5
131,0.000840475,"16,1,4,48,3",2,5
132,0.00101574,"16,4,4,48,3",2,5
133,0.000689687,"16,2,2,48,3",2,6
134,0.00086833,"16,2,2,48,2",2,6
135,0.000628868,"16,2,2,48,4",2,6
136,0.000554702,"16,2,2,32,3",2,6
137,0.000812851,"16,2,2,64,3",2,6
138,0.000683353,"32,2,2,48,3",2,6
139,0.000559809,"16,1,2,48,3",2,6
140,0.000938571,"16,4,2,48,3",2,6
141,0.000715771,"16,2,2,32,2",2,6
142,0.000505671,"16,2,2,32,4",2,6
143,0.000993414,"16,2,2,64,2",2,6
144,0.000710307,"16,2,2,64,4",2,6
145,0.000879714,"32,2,2,48,2",2,6
146,0.000624824,"32,2,2,48,4",2,6
147,0.000695882,"32,2,1,48,3",2,6
148,0.000697304,"32,2,2,32,3",2,6
149,0.000866106,"32,2,2,64,3",2,6
150,0.000733315,"16,1,2,48,2",2,6
151,0.000480915,"16,1,2,48,4",2,6
152,0.00121497,"16,4,2,48,2",2,6
153,0.000913324,"16,4,2,48,4",2,6
154,0.000527492,"16,1,2,32,3",2,6
155,0.00066493,"16,1,2,64,3",2,6
156,0.000731562,"16,4,2,32,3",2,6
157,0.00275798,"16,4,2,64,3",2,6
158,0.000557375,"32,1,2,48,3",2,6
159,0.00093522,"32,4,2,48,3",2,6
160,0.000480915,"16,1,2,48,4",2,7
161,0.000560711,"16,1,2,48,3",2,7
162,0.000417564,"16,1,2,48,6",2,7
163,0.000435904,"16,1,2,32,4",2,7
164,0.000573221,"16,1,2,64,4",2,7
165,0.000548602,"32,1,2,48,4",2,7
166,0.000632582,"16,2,2,48,4",2,7
