index,exe_time,tile_sizes,mark,age
0,0.0713772,"16,16,2,96,4",2,0
1,0.0496468,"16,16,2,96,3",2,0
2,0.0395396,"16,16,2,96,6",2,0
3,0.0460996,"16,16,2,64,4",2,0
4,0.0587281,"16,16,2,128,4",2,0
5,0.0688599,"32,16,2,96,4",2,0
6,0.0214354,"16,8,2,96,4",2,0
7,0.0718332,"16,32,2,96,4",2,0
8,0.0458106,"16,16,2,64,3",2,0
9,0.0488193,"16,16,2,64,6",2,0
10,0.0389552,"16,16,2,128,3",2,0
11,0.0380403,"16,16,2,128,6",2,0
12,0.0458358,"32,16,2,96,3",2,0
13,0.0431593,"32,16,2,96,6",2,0
14,0.0366191,"32,16,1,96,4",2,0
15,0.0333558,"32,16,2,64,4",2,0
16,0.0601721,"32,16,2,128,4",2,0
17,0.0229277,"16,8,2,96,3",2,0
18,0.0200921,"16,8,2,96,6",2,0
19,0.193959,"16,32,2,96,3",2,0
20,0.0609224,"16,32,2,96,6",2,0
21,0.0140354,"16,8,2,64,4",2,0
22,0.0287184,"16,8,2,128,4",2,0
23,0.0467666,"16,32,2,64,4",2,0
24,0.0690626,"16,32,2,128,4",2,0
25,0.0248142,"32,8,2,96,4",2,0
26,0.0140354,"16,8,2,64,4",2,1
27,0.014019,"16,8,2,64,3",2,1
28,0.0129652,"16,8,2,64,6",2,1
29,0.0314683,"16,8,3,64,4",2,1
30,0.00850939,"16,8,2,48,4",2,1
31,0.0214527,"16,8,2,96,4",2,1
32,0.0215901,"32,8,2,64,4",2,1
33,0.00278891,"16,4,2,64,4",2,1
34,0.0462655,"16,16,2,64,4",2,1
35,0.0212991,"16,8,3,64,3",2,1
36,0.0154516,"16,8,3,64,6",2,1
37,0.00451662,"16,8,2,48,3",2,1
38,0.00988287,"16,8,2,48,6",2,1
39,0.0229107,"16,8,2,96,3",2,1
40,0.0200606,"16,8,2,96,6",2,1
41,0.021274,"32,8,2,64,3",2,1
42,0.014427,"32,8,2,64,6",2,1
43,0.0147116,"32,8,1,64,4",2,1
44,0.034708,"32,8,3,64,4",2,1
45,0.0164117,"32,8,2,48,4",2,1
46,0.0249321,"32,8,2,96,4",2,1
47,0.0027494,"16,4,2,64,3",2,1
48,0.00307519,"16,4,2,64,6",2,1
49,0.0457598,"16,16,2,64,3",2,1
50,0.0489201,"16,16,2,64,6",2,1
51,0.00309367,"16,4,3,64,4",2,1
52,0.0443381,"16,16,3,64,4",2,1
53,0.000911364,"16,4,2,48,4",2,1
54,0.00876232,"16,4,2,96,4",2,1
55,0.018815,"16,16,2,48,4",2,1
56,0.00265018,"32,4,2,64,4",2,1
57,0.0333186,"32,16,2,64,4",2,1
58,0.000911364,"16,4,2,48,4",2,2
59,0.000937552,"16,4,2,48,3",2,2
60,0.00083977,"16,4,2,48,6",2,2
61,0.000720139,"16,4,2,32,4",2,2
62,0.00279133,"16,4,2,64,4",2,2
63,0.000920088,"32,4,2,48,4",2,2
64,0.000628598,"16,2,2,48,4",2,2
65,0.00856146,"16,8,2,48,4",2,2
66,0.000727695,"16,4,2,32,3",2,2
67,0.000615382,"16,4,2,32,6",2,2
68,0.00274908,"16,4,2,64,3",2,2
69,0.00306875,"16,4,2,64,6",2,2
70,0.000930815,"32,4,2,48,3",2,2
