3,4,3,7,7,0.00348717,0
3,4,3,7,6,0.00316508,0
3,4,3,7,8,0.00286559,0
3,4,4,7,7,0.00286827,0
3,4,3,6,7,0.000875545,0
3,4,3,8,7,0.00692243,0
4,4,3,7,7,0.0025342,0
3,3,3,7,7,0.000431352,0
3,5,3,7,7,0.0117115,0
3,4,4,7,6,0.00294236,0
3,4,4,7,8,0.00290692,0
3,4,3,6,6,0.000959143,0
3,4,3,6,8,0.00202105,0
3,4,3,8,6,0.0070515,0
3,4,3,8,8,0.00700489,0
4,4,3,7,6,0.00250705,0
4,4,3,7,8,0.00262743,0
4,4,2,7,7,0.00334231,0
4,4,4,7,7,0.00290488,0
4,4,3,6,7,0.000868226,0
4,4,3,8,7,0.0072431,0
3,3,3,7,6,0.000490058,0
3,3,3,7,8,0.000621468,0
3,5,3,7,6,0.0117472,0
3,5,3,7,8,0.0115077,0
3,3,4,7,7,0.000734097,0
3,5,4,7,7,0.0111141,0
3,3,3,6,7,0.000398928,0
3,3,3,8,7,0.000762125,0
3,5,3,6,7,0.0069794,0
3,5,3,8,7,0.0202145,0
4,3,3,7,7,0.000442964,0
4,5,3,7,7,0.0132463,0
3,3,3,6,7,0.000398928,1
3,3,3,6,6,0.000429525,1
3,3,3,6,8,0.000330706,1
3,3,3,5,7,0.000326633,1
3,3,3,7,7,0.000427154,1
4,3,3,6,7,0.000382944,1
3,2,3,6,7,0.000268751,1
3,4,3,6,7,0.000880959,1
3,3,3,5,6,0.000315908,1
3,3,3,5,8,0.000267298,1
3,3,3,7,6,0.000490745,1
3,3,3,7,8,0.000621377,1
4,3,3,6,6,0.000545223,1
4,3,3,6,8,0.00040306,1
4,3,1,6,7,0.000462497,1
4,3,3,5,7,0.000303028,1
4,3,3,7,7,0.000444733,1
3,2,3,6,6,0.000287532,1
3,2,3,6,8,0.000276261,1
3,4,3,6,6,0.000962368,1
3,4,3,6,8,0.00202307,1
3,2,3,5,7,0.000251413,1
3,2,3,7,7,0.000356922,1
3,4,3,5,7,0.000434761,1
4,2,3,6,7,0.000297544,1
4,4,3,6,7,0.000869349,1
3,2,3,5,7,0.000251413,2
3,2,3,5,6,0.000240657,2
3,2,3,5,8,0.000245504,2
3,2,4,5,7,0.000325136,2
3,2,3,4,7,0.000272832,2
3,2,3,6,7,0.000271719,2
4,2,3,5,7,0.000258735,2
3,1,3,5,7,0.000325421,2
3,3,3,5,7,0.000329966,2
3,2,4,5,6,0.00030738,2
3,2,4,5,8,0.000301812,2
3,2,3,4,6,0.00026219,2
3,2,3,4,8,0.000273474,2
3,2,3,6,6,0.000287588,2
3,2,3,6,8,0.000276254,2
4,2,3,5,6,0.000273645,2
4,2,3,5,8,0.000277152,2
4,2,2,5,7,0.000335238,2
4,2,4,5,7,0.00030218,2
4,2,3,4,7,0.000278836,2
4,2,3,6,7,0.000299772,2
3,1,3,5,6,0.000303412,2
3,1,3,5,8,0.00029528,2
3,3,3,5,6,0.000320295,2
3,3,3,5,8,0.00026682,2
3,1,4,5,7,0.000473066,2
3,3,4,5,7,0.000289632,2
3,1,3,4,7,0.000389512,2
3,1,3,6,7,0.000297068,2
3,3,3,4,7,0.000286448,2
4,1,3,5,7,0.000303272,2
4,3,3,5,7,0.000305964,2
3,2,3,5,6,0.000240657,3
3,2,3,5,5,0.000280451,3
3,2,4,5,6,0.000305654,3
3,2,3,4,6,0.00026162,3
3,2,3,6,6,0.000291699,3
4,2,3,5,6,0.000272787,3
3,1,3,5,6,0.000300054,3
3,3,3,5,6,0.000320108,3
