8,0,1,13,2,0.0216197,0
8,0,1,13,1,0.00578347,0
8,0,1,13,3,0.0193216,0
8,0,0,13,2,0.0014821,0
8,0,2,13,2,0.0311125,0
8,0,1,12,2,0.00309026,0
8,0,1,14,2,0.0251957,0
7,0,1,13,2,0.0021625,0
9,0,1,13,2,0.0296498,0
8,1,1,13,2,0.0333596,0
8,0,0,13,1,0.00172445,0
8,0,0,13,3,0.00134375,0
8,0,2,13,1,0.0290929,0
8,0,2,13,3,0.0306358,0
8,0,1,12,1,0.00333173,0
8,0,1,12,3,0.00293474,0
8,0,1,14,1,0.0274265,0
8,0,1,14,3,0.0271095,0
8,0,0,12,2,0.00130257,0
8,0,0,14,2,0.002011,0
7,0,1,13,1,0.00232626,0
7,0,1,13,3,0.00204972,0
9,0,1,13,1,0.0236731,0
9,0,1,13,3,0.0286657,0
7,0,0,13,2,0.000942841,0
7,0,2,13,2,0.0168937,0
9,0,0,13,2,0.0166771,0
9,0,2,13,2,1e+10,0
7,0,1,12,2,0.00172641,0
7,0,1,14,2,0.00302076,0
9,0,1,12,2,0.0219017,0
9,0,1,14,2,0.0453081,0
8,1,1,13,1,0.0325966,0
8,1,1,13,3,0.032838,0
8,1,0,13,2,0.0080307,0
8,1,2,13,2,0.0527646,0
8,1,1,12,2,0.0248404,0
8,1,1,14,2,0.0466515,0
7,1,1,13,2,0.00792225,0
7,0,0,13,2,0.000942841,1
7,0,0,13,1,0.00107767,1
7,0,0,13,3,0.000827183,1
7,0,0,12,2,0.00101398,1
6,0,0,13,2,0.000888846,1
8,0,0,13,2,0.00148143,1
7,1,0,13,2,0.0048174,1
7,0,0,12,1,0.00101186,1
7,0,0,12,3,0.000829382,1
6,0,0,13,1,0.000963609,1
6,0,0,13,3,0.000766385,1
8,0,0,13,1,0.00172727,1
8,0,0,13,3,0.00133992,1
6,0,0,12,2,0.000992374,1
8,0,0,12,2,0.00130524,1
7,1,0,13,1,0.00370114,1
7,1,0,13,3,0.00401457,1
7,1,0,12,2,0.00112216,1
6,1,0,13,2,0.00304456,1
8,1,0,13,2,0.00802892,1
6,0,0,13,3,0.000766385,2
6,0,0,13,2,0.000886465,2
6,0,0,13,4,0.000757526,2
6,0,0,12,3,0.000934329,2
5,0,0,13,3,0.000728306,2
7,0,0,13,3,0.000832046,2
6,1,0,13,3,0.00301199,2
6,0,0,12,2,0.000992567,2
6,0,0,12,4,0.00055249,2
5,0,0,13,2,0.000852898,2
5,0,0,13,4,0.000726952,2
7,0,0,13,4,0.000810805,2
5,0,0,12,3,0.000781777,2
7,0,0,12,3,0.000829651,2
6,1,0,13,2,0.00306408,2
6,1,0,13,4,0.00286874,2
6,1,0,12,3,0.000955866,2
5,1,0,13,3,0.00305227,2
7,1,0,13,3,0.00401633,2
6,0,0,12,4,0.00055249,3
6,0,0,12,3,0.000928785,3
6,0,0,12,5,0.000492217,3
6,0,0,11,4,0.000519438,3
5,0,0,12,4,0.000547126,3
7,0,0,12,4,0.000633039,3
6,1,0,12,4,0.000910367,3
6,0,0,11,3,0.000550185,3
6,0,0,11,5,0.000443652,3
5,0,0,12,3,0.00078812,3
5,0,0,12,5,0.000500379,3
7,0,0,12,3,0.000836372,3
7,0,0,12,5,0.000592701,3
5,0,0,11,4,0.000415055,3
7,0,0,11,4,0.000558049,3
6,1,0,12,3,0.000961385,3
6,1,0,12,5,0.000791365,3
6,1,0,11,4,0.000764808,3
5,1,0,12,4,0.000835568,3
7,1,0,12,4,0.000994637,3
5,0,0,11,4,0.000415055,4
5,0,0,11,3,0.000551971,4
5,0,0,11,5,0.000395713,4
5,0,0,10,4,0.000402995,4
6,0,0,11,4,0.000523054,4
5,1,0,11,4,0.000735841,4
5,0,0,10,3,0.000461258,4
5,0,0,10,5,0.000364826,4
6,0,0,11,3,0.0005538,4
6,0,0,11,5,0.000444764,4
6,0,0,10,4,0.00045237,4
5,1,0,11,3,0.000737636,4
5,1,0,11,5,0.0007106,4
5,1,0,10,4,0.00052285,4
6,1,0,11,4,0.000764788,4
5,0,0,10,5,0.000364826,5
5,0,0,10,4,0.000400279,5
5,0,0,10,6,0.000343582,5
5,0,0,9,5,0.000308903,5
6,0,0,10,5,0.000407161,5
5,1,0,10,5,0.000492967,5
5,0,0,9,4,0.0003245,5
5,0,0,9,6,0.000296273,5
6,0,0,10,4,0.000454684,5
