4,5,3,8,7,0.0266864,0
4,5,3,8,6,0.0236325,0
4,5,3,8,8,1e+10,0
4,5,1,8,7,0.0208697,0
4,5,3,7,7,0.0130755,0
4,5,3,9,7,0.032321,0
3,5,3,8,7,0.0201114,0
4,4,3,8,7,0.00719329,0
4,5,1,8,6,0.0214605,0
4,5,1,8,8,1e+10,0
4,5,3,7,6,0.0131936,0
4,5,3,7,8,1e+10,0
4,5,3,9,6,0.0341738,0
4,5,3,9,8,1e+10,0
4,5,1,7,7,0.0119947,0
4,5,1,9,7,0.0277692,0
3,5,3,8,6,0.0202625,0
3,5,3,8,8,0.0204605,0
3,5,3,7,7,0.0116781,0
3,5,3,9,7,0.0266891,0
4,4,3,8,6,0.00774073,0
4,4,3,8,8,0.00871413,0
4,4,1,8,7,0.00742445,0
4,4,3,7,7,0.00253873,0
4,4,3,9,7,0.0150382,0
3,4,3,8,7,0.0069139,0
3,6,3,8,7,0.0307487,0
4,4,3,7,7,0.00253873,1
4,4,3,7,6,0.00248337,1
4,4,3,7,8,0.00259632,1
4,4,2,7,7,0.00333067,1
4,4,4,7,7,0.00288766,1
4,4,3,6,7,0.000862915,1
4,4,3,8,7,0.00715429,1
3,4,3,7,7,0.00311668,1
5,4,3,7,7,0.00290695,1
4,3,3,7,7,0.000440056,1
4,5,3,7,7,0.0130945,1
4,4,2,7,6,0.00334052,1
4,4,2,7,8,0.00337431,1
4,4,4,7,6,0.00247995,1
4,4,4,7,8,0.00249643,1
4,4,3,6,6,0.000994978,1
4,4,3,6,8,0.00185585,1
4,4,3,8,6,0.00775348,1
4,4,3,8,8,0.00873179,1
3,4,3,7,6,0.00316668,1
3,4,3,7,8,0.00286516,1
5,4,3,7,6,0.00296076,1
5,4,3,7,8,1e+10,1
3,4,4,7,7,0.00287319,1
5,4,2,7,7,0.00336236,1
5,4,4,7,7,0.00342621,1
3,4,3,6,7,0.000875287,1
3,4,3,8,7,0.00694654,1
5,4,3,6,7,0.00123064,1
5,4,3,8,7,0.00888607,1
4,3,3,7,6,0.0004839,1
4,3,3,7,8,0.000644047,1
4,5,3,7,6,0.0132177,1
4,5,3,7,8,1e+10,1
4,3,2,7,7,0.000737754,1
4,3,4,7,7,0.000778127,1
4,5,2,7,7,0.0119752,1
4,5,4,7,7,0.0141334,1
4,3,3,6,7,0.000381988,1
4,3,3,8,7,0.000766224,1
4,5,3,6,7,0.00954361,1
3,3,3,7,7,0.000428607,1
5,3,3,7,7,0.00057917,1
3,5,3,7,7,0.0116708,1
4,3,3,6,7,0.000381988,2
4,3,3,6,6,0.000542092,2
4,3,3,6,8,0.000399883,2
4,3,1,6,7,0.000458748,2
4,3,3,5,7,0.000300958,2
4,3,3,7,7,0.000440004,2
3,3,3,6,7,0.000397479,2
5,3,3,6,7,0.000448018,2
4,2,3,6,7,0.000295557,2
4,4,3,6,7,0.000862675,2
4,3,1,6,6,0.000753364,2
4,3,1,6,8,0.000396328,2
4,3,3,5,6,0.000306918,2
4,3,3,5,8,0.000286292,2
4,3,3,7,6,0.000487801,2
4,3,3,7,8,0.000649254,2
4,3,1,5,7,0.000348439,2
4,3,1,7,7,0.000475508,2
3,3,3,6,6,0.000432749,2
3,3,3,6,8,0.000331892,2
5,3,3,6,6,0.000705774,2
5,3,3,6,8,0.000681336,2
5,3,1,6,7,0.000542815,2
3,3,3,5,7,0.000327217,2
3,3,3,7,7,0.00043046,2
5,3,3,5,7,0.000398535,2
5,3,3,7,7,0.000587496,2
4,2,3,6,6,0.000270385,2
4,2,3,6,8,0.000241376,2
4,4,3,6,6,0.00100073,2
4,4,3,6,8,0.00186885,2
4,2,1,6,7,0.000288214,2
4,4,1,6,7,0.00121356,2
4,2,3,5,7,0.000256905,2
4,2,3,7,7,0.000351545,2
4,4,3,5,7,0.000489148,2
3,2,3,6,7,0.000267458,2
5,2,3,6,7,0.000301747,2
3,4,3,6,7,0.000880333,2
5,4,3,6,7,0.00123836,2
