index,exe_time,tile_sizes,mark,age
0,0.001005,"64,4,1,16,2",2,0
1,0.00145855,"64,4,1,16,1",2,0
2,0.000752246,"64,4,1,16,3",2,0
3,0.000927794,"64,4,1,12,2",2,0
4,0.000843647,"32,4,1,16,2",2,0
5,0.00132091,"128,4,1,16,2",2,0
6,0.000719859,"64,2,1,16,2",2,0
7,0.00147032,"64,8,1,16,2",2,0
8,0.00157098,"64,4,1,12,1",2,0
9,0.000765049,"64,4,1,12,3",2,0
10,0.0013357,"32,4,1,16,1",2,0
11,0.000659295,"32,4,1,16,3",2,0
12,0.00215059,"128,4,1,16,1",2,0
13,0.00114632,"128,4,1,16,3",2,0
14,0.000806593,"32,4,1,12,2",2,0
15,0.0012881,"128,4,1,12,2",2,0
16,0.0012087,"64,2,1,16,1",2,0
17,0.000574997,"64,2,1,16,3",2,0
18,0.00231778,"64,8,1,16,1",2,0
19,0.00116536,"64,8,1,16,3",2,0
20,0.000740938,"64,2,1,12,2",2,0
21,0.00138702,"64,8,1,12,2",2,0
22,0.000673654,"32,2,1,16,2",2,0
23,0.000840825,"128,2,1,16,2",2,0
24,0.00118051,"32,8,1,16,2",2,0
25,0.000574997,"64,2,1,16,3",2,1
26,0.000717613,"64,2,1,16,2",2,1
27,0.000464769,"64,2,1,16,4",2,1
28,0.000639396,"64,2,1,12,3",2,1
29,0.000505545,"32,2,1,16,3",2,1
30,0.000727142,"128,2,1,16,3",2,1
31,0.000485178,"64,1,1,16,3",2,1
32,0.000755394,"64,4,1,16,3",2,1
33,0.000735309,"64,2,1,12,2",2,1
34,0.000480976,"64,2,1,12,4",2,1
35,0.000675032,"32,2,1,16,2",2,1
36,0.000412912,"32,2,1,16,4",2,1
37,0.000843689,"128,2,1,16,2",2,1
38,0.000539989,"128,2,1,16,4",2,1
39,0.0005823,"32,2,1,12,3",2,1
40,0.000743004,"128,2,1,12,3",2,1
41,0.00064634,"64,1,1,16,2",2,1
42,0.000404427,"64,1,1,16,4",2,1
43,0.000645702,"64,4,1,16,4",2,1
44,0.000621083,"64,1,1,12,3",2,1
45,0.000764629,"64,4,1,12,3",2,1
46,0.000500399,"32,1,1,16,3",2,1
47,0.000548459,"128,1,1,16,3",2,1
48,0.000658312,"32,4,1,16,3",2,1
49,0.0011502,"128,4,1,16,3",2,1
50,0.000404427,"64,1,1,16,4",2,2
51,0.000485902,"64,1,1,16,3",2,2
52,0.00036149,"64,1,1,16,6",2,2
53,0.00048515,"64,1,1,12,4",2,2
54,0.00040772,"32,1,1,16,4",2,2
55,0.000464831,"128,1,1,16,4",2,2
56,0.000467212,"64,2,1,16,4",2,2
57,0.000620498,"64,1,1,12,3",2,2
58,0.000462089,"64,1,1,12,6",2,2
59,0.000500731,"32,1,1,16,3",2,2
60,0.000405403,"32,1,1,16,6",2,2
61,0.000549271,"128,1,1,16,3",2,2
