index,exe_time,tile_sizes,mark,age
0,0.0183352,"2,64,24,8,4",2,0
1,0.00661757,"2,64,24,8,3",2,0
2,0.0147361,"2,64,24,8,6",2,0
3,0.00971781,"2,64,16,8,4",2,0
4,0.0187613,"2,64,32,8,4",2,0
5,0.0224511,"4,64,24,8,4",2,0
6,0.00141211,"2,32,24,8,4",2,0
7,0.0365257,"2,128,24,8,4",2,0
8,0.0066343,"2,64,16,8,3",2,0
9,0.0150559,"2,64,16,8,6",2,0
10,0.00704043,"2,64,32,8,3",2,0
11,0.0159724,"2,64,32,8,6",2,0
12,0.00283984,"2,64,16,6,4",2,0
13,0.00520371,"2,64,32,6,4",2,0
14,0.022255,"2,64,16,12,4",2,0
15,0.0251903,"2,64,32,12,4",2,0
16,0.00740943,"4,64,24,8,3",2,0
17,0.0201626,"4,64,24,8,6",2,0
18,0.00530747,"1,64,32,8,4",2,0
19,0.0105322,"4,64,16,8,4",2,0
20,0.0286669,"4,64,32,8,4",2,0
21,0.00154316,"2,32,24,8,3",2,0
22,0.00152243,"2,32,24,8,6",2,0
23,0.0146095,"2,128,24,8,3",2,0
24,0.0302102,"2,128,24,8,6",2,0
25,0.00159071,"2,32,16,8,4",2,0
26,0.00227587,"2,32,32,8,4",2,0
27,0.0299197,"2,128,16,8,4",2,0
28,0.0377505,"2,128,32,8,4",2,0
29,0.00151243,"4,32,24,8,4",2,0
30,0.0417158,"4,128,24,8,4",2,0
31,0.00141211,"2,32,24,8,4",2,1
32,0.00153411,"2,32,24,8,3",2,1
33,0.00151505,"2,32,24,8,6",2,1
34,0.00158068,"2,32,16,8,4",2,1
35,0.00228057,"2,32,32,8,4",2,1
36,0.00151615,"4,32,24,8,4",2,1
37,0.000637272,"2,16,24,8,4",2,1
38,0.00154287,"2,32,16,8,3",2,1
39,0.00130346,"2,32,16,8,6",2,1
40,0.0015621,"2,32,32,8,3",2,1
41,0.00154388,"2,32,32,8,6",2,1
42,0.000771758,"2,32,16,6,4",2,1
43,0.000787823,"2,32,32,6,4",2,1
44,0.00827362,"2,32,16,12,4",2,1
45,0.00442047,"2,32,32,12,4",2,1
46,0.00161222,"4,32,24,8,3",2,1
47,0.00189875,"4,32,24,8,6",2,1
48,0.00188758,"1,32,32,8,4",2,1
49,0.00168027,"4,32,16,8,4",2,1
50,0.00289186,"4,32,32,8,4",2,1
51,0.000704065,"2,16,24,8,3",2,1
52,0.00053506,"2,16,24,8,6",2,1
53,0.00668103,"2,64,24,8,3",2,1
54,0.0148949,"2,64,24,8,6",2,1
55,0.000619868,"2,16,16,8,4",2,1
56,0.000627959,"2,16,32,8,4",2,1
57,0.0096483,"2,64,16,8,4",2,1
58,0.0187796,"2,64,32,8,4",2,1
59,0.000667274,"4,16,24,8,4",2,1
60,0.0224282,"4,64,24,8,4",2,1
61,0.00053506,"2,16,24,8,6",2,2
62,0.0006343,"2,16,24,8,4",2,2
63,0.000497577,"2,16,24,8,8",2,2
64,0.000521379,"2,16,16,8,6",2,2
65,0.000557919,"2,16,32,8,6",2,2
66,0.000571441,"4,16,24,8,6",2,2
67,0.000408652,"2,8,24,8,6",2,2
68,0.00150313,"2,32,24,8,6",2,2
69,0.00061801,"2,16,16,8,4",2,2
70,0.000480594,"2,16,16,8,8",2,2
71,0.000627056,"2,16,32,8,4",2,2
72,0.000504652,"2,16,32,8,8",2,2
73,0.000491598,"2,16,16,6,6",2,2
74,0.000465802,"2,16,32,6,6",2,2
75,0.0010048,"2,16,16,12,6",2,2
76,0.000919467,"2,16,32,12,6",2,2
77,0.000668091,"4,16,24,8,4",2,2
78,0.000500691,"4,16,24,8,8",2,2
79,0.000569154,"1,16,32,8,6",2,2
80,0.000534552,"4,16,16,8,6",2,2
81,0.000608508,"4,16,32,8,6",2,2
82,0.000482739,"2,8,24,8,4",2,2
83,0.00035682,"2,8,24,8,8",2,2
84,0.00371556,"2,32,24,8,8",2,2
85,0.000408828,"2,8,16,8,6",2,2
86,0.000409602,"2,8,32,8,6",2,2
87,0.00131344,"2,32,16,8,6",2,2
88,0.00154226,"2,32,32,8,6",2,2
89,0.000394599,"4,8,24,8,6",2,2
90,0.00191029,"4,32,24,8,6",2,2
91,0.00035682,"2,8,24,8,8",2,3
92,0.000408061,"2,8,24,8,6",2,3
93,0.000355339,"2,8,24,8,12",2,3
94,0.000352195,"2,8,16,8,8",2,3
95,0.00037454,"2,8,32,8,8",2,3
96,0.000357246,"4,8,24,8,8",2,3
97,0.0004472,"2,4,24,8,8",2,3
98,0.000499002,"2,16,24,8,8",2,3
99,0.000409118,"2,8,16,8,6",2,3
100,0.000367424,"2,8,16,8,12",2,3
101,0.00040903,"2,8,32,8,6",2,3
102,0.000384643,"2,8,32,8,12",2,3
103,0.00030246,"2,8,16,6,8",2,3
104,0.000304407,"2,8,32,6,8",2,3
105,0.000453909,"2,8,16,12,8",2,3
106,0.000486182,"2,8,32,12,8",2,3
107,0.000392872,"4,8,24,8,6",2,3
108,0.000310391,"4,8,24,8,12",2,3
109,0.000385666,"1,8,32,8,8",2,3
