index,exe_time,tile_sizes,mark,age
0,0.00114615,"16,16,4,8,2",2,0
1,0.00159991,"16,16,4,8,1",2,0
2,0.000813085,"16,16,4,8,3",2,0
3,0.00136946,"16,16,3,8,2",2,0
4,0.00122392,"16,16,6,8,2",2,0
5,0.00103695,"16,16,4,6,2",2,0
6,0.00118059,"16,16,4,12,2",2,0
7,0.000963132,"8,16,4,8,2",2,0
8,0.00141357,"32,16,4,8,2",2,0
9,0.000784856,"16,8,4,8,2",2,0
10,0.00267292,"16,32,4,8,2",2,0
11,0.00172343,"16,16,3,8,1",2,0
12,0.000869656,"16,16,3,8,3",2,0
13,0.00164754,"16,16,6,8,1",2,0
14,0.000839092,"16,16,6,8,3",2,0
15,0.00151048,"16,16,4,6,1",2,0
16,0.000774316,"16,16,4,6,3",2,0
17,0.00184182,"16,16,4,12,1",2,0
18,0.00118954,"16,16,4,12,3",2,0
19,0.00145097,"8,16,4,8,1",2,0
20,0.000775202,"8,16,4,8,3",2,0
21,0.00230012,"32,16,4,8,1",2,0
22,0.00104272,"32,16,4,8,3",2,0
23,0.000934003,"8,16,6,8,2",2,0
24,0.00171342,"32,16,3,8,2",2,0
25,0.00203395,"32,16,6,8,2",2,0
26,0.000852247,"8,16,4,6,2",2,0
27,0.00113606,"8,16,4,12,2",2,0
28,0.00146509,"32,16,4,6,2",2,0
29,0.00161548,"32,16,4,12,2",2,0
30,0.00123878,"16,8,4,8,1",2,0
31,0.000597052,"16,8,4,8,3",2,0
32,0.00362673,"16,32,4,8,1",2,0
33,0.00264128,"16,32,4,8,3",2,0
34,0.000848157,"16,8,3,8,2",2,0
35,0.000902302,"16,8,6,8,2",2,0
36,0.00325013,"16,32,3,8,2",2,0
37,0.00312307,"16,32,6,8,2",2,0
38,0.00073568,"16,8,4,6,2",2,0
39,0.000889883,"16,8,4,12,2",2,0
40,0.00150042,"16,32,4,6,2",2,0
41,0.00603837,"16,32,4,12,2",2,0
42,0.000688022,"8,8,4,8,2",2,0
43,0.000919397,"32,8,4,8,2",2,0
44,0.00206123,"8,32,4,8,2",2,0
45,0.000597052,"16,8,4,8,3",2,1
46,0.000781352,"16,8,4,8,2",2,1
47,0.000509726,"16,8,4,8,4",2,1
48,0.000621761,"16,8,3,8,3",2,1
49,0.000639707,"16,8,6,8,3",2,1
50,0.00057518,"16,8,4,6,3",2,1
51,0.000689164,"16,8,4,12,3",2,1
52,0.000567915,"8,8,4,8,3",2,1
53,0.00068911,"32,8,4,8,3",2,1
54,0.000494361,"16,4,4,8,3",2,1
55,0.000816517,"16,16,4,8,3",2,1
56,0.000847596,"16,8,3,8,2",2,1
57,0.000555099,"16,8,3,8,4",2,1
58,0.000902307,"16,8,6,8,2",2,1
59,0.000594113,"16,8,6,8,4",2,1
60,0.000735474,"16,8,4,6,2",2,1
61,0.000509357,"16,8,4,6,4",2,1
62,0.000889569,"16,8,4,12,2",2,1
63,0.000618879,"16,8,4,12,4",2,1
64,0.000688207,"8,8,4,8,2",2,1
65,0.000513541,"8,8,4,8,4",2,1
66,0.000920007,"32,8,4,8,2",2,1
67,0.000638927,"32,8,4,8,4",2,1
68,0.000567315,"8,8,6,8,3",2,1
69,0.000724763,"32,8,3,8,3",2,1
70,0.000879087,"32,8,6,8,3",2,1
71,0.000537939,"8,8,4,6,3",2,1
72,0.000679527,"8,8,4,12,3",2,1
73,0.000660169,"32,8,4,6,3",2,1
74,0.000733707,"32,8,4,12,3",2,1
75,0.000675863,"16,4,4,8,2",2,1
76,0.000391925,"16,4,4,8,4",2,1
77,0.000712013,"16,16,4,8,4",2,1
78,0.000518098,"16,4,3,8,3",2,1
79,0.00053272,"16,4,6,8,3",2,1
80,0.000869373,"16,16,3,8,3",2,1
81,0.000837377,"16,16,6,8,3",2,1
82,0.000490123,"16,4,4,6,3",2,1
83,0.000536174,"16,4,4,12,3",2,1
84,0.000773967,"16,16,4,6,3",2,1
85,0.00118584,"16,16,4,12,3",2,1
86,0.000452363,"8,4,4,8,3",2,1
87,0.00055884,"32,4,4,8,3",2,1
88,0.000774782,"8,16,4,8,3",2,1
89,0.00104251,"32,16,4,8,3",2,1
90,0.000391925,"16,4,4,8,4",2,2
91,0.000494178,"16,4,4,8,3",2,2
92,0.000313754,"16,4,4,8,6",2,2
93,0.000479071,"16,4,3,8,4",2,2
94,0.000446774,"16,4,6,8,4",2,2
95,0.000399962,"16,4,4,6,4",2,2
96,0.000463695,"16,4,4,12,4",2,2
97,0.000367386,"8,4,4,8,4",2,2
98,0.000463007,"32,4,4,8,4",2,2
99,0.00033984,"16,2,4,8,4",2,2
100,0.000513143,"16,8,4,8,4",2,2
101,0.000520144,"16,4,3,8,3",2,2
102,0.000338681,"16,4,3,8,6",2,2
103,0.000535077,"16,4,6,8,3",2,2
104,0.000334643,"16,4,6,8,6",2,2
105,0.000492516,"16,4,4,6,3",2,2
106,0.000313729,"16,4,4,6,6",2,2
107,0.000538703,"16,4,4,12,3",2,2
108,0.000381006,"16,4,4,12,6",2,2
109,0.000454651,"8,4,4,8,3",2,2
110,0.000290404,"8,4,4,8,6",2,2
111,0.000561624,"32,4,4,8,3",2,2
112,0.000355536,"32,4,4,8,6",2,2
113,0.000430255,"8,4,6,8,4",2,2
114,0.000537405,"32,4,3,8,4",2,2
115,0.000612334,"32,4,6,8,4",2,2
116,0.000381995,"8,4,4,6,4",2,2
117,0.000435515,"8,4,4,12,4",2,2
118,0.000433671,"32,4,4,6,4",2,2
119,0.000520978,"32,4,4,12,4",2,2
120,0.000428708,"16,2,4,8,3",2,2
121,0.000346105,"16,2,4,8,6",2,2
122,0.00041684,"16,8,4,8,6",2,2
123,0.000498514,"16,2,3,8,4",2,2
124,0.000466328,"16,2,6,8,4",2,2
125,0.000558726,"16,8,3,8,4",2,2
126,0.000598371,"16,8,6,8,4",2,2
127,0.00037632,"16,2,4,6,4",2,2
128,0.000397094,"16,2,4,12,4",2,2
129,0.000512968,"16,8,4,6,4",2,2
130,0.000622137,"16,8,4,12,4",2,2
131,0.000355237,"8,2,4,8,4",2,2
132,0.000396906,"32,2,4,8,4",2,2
133,0.000516505,"8,8,4,8,4",2,2
134,0.000642523,"32,8,4,8,4",2,2
135,0.000290404,"8,4,4,8,6",2,3
136,0.000366191,"8,4,4,8,4",2,3
137,0.000281116,"8,4,4,8,8",2,3
138,0.000336659,"8,4,6,8,6",2,3
139,0.000300661,"8,4,4,6,6",2,3
140,0.000350546,"8,4,4,12,6",2,3
141,0.000313928,"16,4,4,8,6",2,3
142,0.000359798,"8,2,4,8,6",2,3
143,0.000379024,"8,8,4,8,6",2,3
144,0.000430286,"8,4,6,8,4",2,3
145,0.00036534,"8,4,6,8,8",2,3
146,0.000382308,"8,4,4,6,4",2,3
147,0.000299075,"8,4,4,6,8",2,3
148,0.000437071,"8,4,4,12,4",2,3
149,0.000336465,"8,4,4,12,8",2,3
150,0.000321935,"16,4,4,8,8",2,3
