index,exe_time,tile_sizes,mark,age
0,0.0399312,"16,2,3,256,2",2,0
1,0.0404243,"16,2,3,256,1",2,0
2,0.0215231,"16,2,3,256,3",2,0
3,0.0459138,"32,2,3,256,2",2,0
4,0.00613877,"16,1,3,256,2",2,0
5,0.050298,"16,4,3,256,2",2,0
6,0.0675922,"32,2,3,256,1",2,0
7,0.0324036,"32,2,3,256,3",2,0
8,0.0227664,"32,2,1,256,2",2,0
9,0.00552055,"16,1,3,256,1",2,0
10,0.00592961,"16,1,3,256,3",2,0
11,0.0961672,"16,4,3,256,1",2,0
12,0.0493886,"16,4,3,256,3",2,0
13,0.00570302,"32,1,3,256,2",2,0
14,0.0991231,"32,4,3,256,2",2,0
15,0.00552055,"16,1,3,256,1",2,1
16,0.00614226,"16,1,3,256,2",2,1
17,0.00660666,"32,1,3,256,1",2,1
18,0.0408738,"16,2,3,256,1",2,1
19,0.00570323,"32,1,3,256,2",2,1
20,0.00413573,"32,1,1,256,1",2,1
21,0.0672412,"32,2,3,256,1",2,1
22,0.00413573,"32,1,1,256,1",2,2
23,0.00352579,"32,1,1,256,2",2,2
24,0.00182456,"32,1,1,192,1",2,2
25,0.00488596,"64,1,1,256,1",2,2
26,0.0193654,"32,2,1,256,1",2,2
27,0.00122612,"32,1,1,192,2",2,2
28,0.00305851,"64,1,1,256,2",2,2
29,0.00183217,"64,1,1,192,1",2,2
30,0.0226641,"32,2,1,256,2",2,2
31,0.00599981,"32,2,1,192,1",2,2
32,0.0445051,"64,2,1,256,1",2,2
33,0.00122612,"32,1,1,192,2",2,3
34,0.00182524,"32,1,1,192,1",2,3
35,0.00102183,"32,1,1,192,3",2,3
36,0.000952989,"32,1,1,128,2",2,3
37,0.00118506,"64,1,1,192,2",2,3
38,0.00767669,"32,2,1,192,2",2,3
39,0.00140597,"32,1,1,128,1",2,3
40,0.00085438,"32,1,1,128,3",2,3
41,0.00183256,"64,1,1,192,1",2,3
42,0.00105208,"64,1,1,192,3",2,3
43,0.000963021,"64,1,1,128,2",2,3
44,0.00599902,"32,2,1,192,1",2,3
45,0.00939296,"32,2,1,192,3",2,3
46,0.00252646,"32,2,1,128,2",2,3
47,0.0126131,"64,2,1,192,2",2,3
48,0.00085438,"32,1,1,128,3",2,4
49,0.000952925,"32,1,1,128,2",2,4
50,0.000726952,"32,1,1,128,4",2,4
51,0.00075547,"32,1,1,96,3",2,4
52,0.000890295,"64,1,1,128,3",2,4
53,0.00310106,"32,2,1,128,3",2,4
54,0.000980863,"32,1,1,96,2",2,4
55,0.000782174,"32,1,1,96,4",2,4
56,0.000964376,"64,1,1,128,2",2,4
57,0.000767224,"64,1,1,128,4",2,4
58,0.000993045,"64,1,1,96,3",2,4
59,0.00253247,"32,2,1,128,2",2,4
60,0.00305408,"32,2,1,128,4",2,4
61,0.000968132,"32,2,1,96,3",2,4
62,0.00306479,"64,2,1,128,3",2,4
63,0.000726952,"32,1,1,128,4",2,5
64,0.000721927,"32,1,1,128,6",2,5
65,0.000783043,"32,1,1,96,4",2,5
66,0.000766609,"64,1,1,128,4",2,5
67,0.00305364,"32,2,1,128,4",2,5
68,0.000754184,"32,1,1,96,3",2,5
69,0.000547425,"32,1,1,96,6",2,5
70,0.000890141,"64,1,1,128,3",2,5
71,0.000758016,"64,1,1,128,6",2,5
72,0.000939793,"64,1,1,96,4",2,5
73,0.00310088,"32,2,1,128,3",2,5
74,0.00284756,"32,2,1,128,6",2,5
75,0.000916491,"32,2,1,96,4",2,5
76,0.00301574,"64,2,1,128,4",2,5
77,0.000547425,"32,1,1,96,6",2,6
78,0.000781291,"32,1,1,96,4",2,6
79,0.000496865,"32,1,1,96,8",2,6
80,0.000413763,"32,1,1,64,6",2,6
81,0.000552822,"64,1,1,96,6",2,6
82,0.000829142,"32,2,1,96,6",2,6
83,0.000553092,"32,1,1,64,4",2,6
84,0.000397216,"32,1,1,64,8",2,6
85,0.000934908,"64,1,1,96,4",2,6
86,0.000492831,"64,1,1,96,8",2,6
87,0.000521203,"64,1,1,64,6",2,6
88,0.000921429,"32,2,1,96,4",2,6
89,0.000785115,"32,2,1,96,8",2,6
90,0.000736664,"32,2,1,64,6",2,6
91,0.000917573,"64,2,1,96,6",2,6
92,0.000397216,"32,1,1,64,8",2,7
93,0.000412631,"32,1,1,64,6",2,7
94,0.000349333,"32,1,1,64,12",2,7
95,0.000364386,"32,1,1,48,8",2,7
96,0.000444467,"64,1,1,64,8",2,7
97,0.000709758,"32,2,1,64,8",2,7
98,0.000402717,"32,1,1,48,6",2,7
99,0.000345213,"32,1,1,48,12",2,7
100,0.000523046,"64,1,1,64,6",2,7
101,0.000384149,"64,1,1,64,12",2,7
102,0.000405738,"64,1,1,48,8",2,7
103,0.000735435,"32,2,1,64,6",2,7
104,0.000699121,"32,2,1,64,12",2,7
105,0.000493448,"32,2,1,48,8",2,7
106,0.000594313,"64,2,1,64,8",2,7
107,0.000345213,"32,1,1,48,12",2,8
108,0.000363081,"32,1,1,48,8",2,8
109,0.00032203,"32,1,1,48,16",2,8
110,0.000294448,"32,1,1,32,12",2,8
111,0.000363691,"64,1,1,48,12",2,8
112,0.000446421,"32,2,1,48,12",2,8
113,0.000308019,"32,1,1,32,8",2,8
114,0.000310281,"32,1,1,32,16",2,8
115,0.000407062,"64,1,1,48,8",2,8
116,0.000339378,"64,1,1,48,16",2,8
117,0.000354306,"64,1,1,32,12",2,8
118,0.000493833,"32,2,1,48,8",2,8
119,0.000463428,"32,2,1,48,16",2,8
120,0.000346179,"32,2,1,32,12",2,8
121,0.000522951,"64,2,1,48,12",2,8
122,0.000294448,"32,1,1,32,12",2,9
123,0.000306088,"32,1,1,32,8",2,9
124,0.000307263,"32,1,1,32,16",2,9
125,0.000307298,"32,1,1,24,12",2,9
126,0.000354946,"64,1,1,32,12",2,9
127,0.000345667,"32,2,1,32,12",2,9
128,0.000310468,"32,1,1,24,8",2,9
129,0.000312302,"32,1,1,24,16",2,9
130,0.00035931,"64,1,1,32,8",2,9
131,0.00033765,"64,1,1,32,16",2,9
132,0.000308842,"64,1,1,24,12",2,9
133,0.000410033,"32,2,1,32,8",2,9
134,0.000375529,"32,2,1,32,16",2,9
135,0.000319679,"32,2,1,24,12",2,9
136,0.000365054,"64,2,1,32,12",2,9
137,0.000294448,"32,1,1,32,12",3,9
138,0.000307958,"32,1,1,24,8",3,9
139,0.000313059,"32,1,1,24,16",3,9
140,0.000360092,"64,1,1,32,8",3,9
141,0.000336946,"64,1,1,32,16",3,9
142,0.000327949,"64,1,1,24,8",3,9
143,0.000332779,"64,1,1,24,16",3,9
144,0.000306646,"64,1,1,24,12",3,9
145,0.000308089,"32,1,1,32,8",3,9
146,0.000311674,"32,1,1,32,16",3,9
147,0.000410497,"32,2,1,32,8",3,9
148,0.0003759,"32,2,1,32,16",3,9
149,0.000344833,"32,2,1,24,8",3,9
150,0.000342399,"32,2,1,24,16",3,9
151,0.0003091,"32,1,1,24,12",3,9
152,0.0003204,"32,2,1,24,12",3,9
153,0.000424686,"64,2,1,32,8",3,9
154,0.000428753,"64,2,1,32,16",3,9
155,0.000355562,"64,1,1,32,12",3,9
156,0.000365492,"64,2,1,32,12",3,9
157,0.00037481,"64,2,1,24,12",3,9
158,0.000294448,"32,1,1,32,12",4,9
